,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,141-alternatives,exp_50,0.0,0.4795,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,0.3451,0.7915,1,0.1816
1,141-alternatives,exp_52,0.0,0.395,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,0.3451,0.7915,1,1.8796
2,141-alternatives,exp_64,0.0,0.30859999999403953,0.0,0.72,0.51,1.0,0.52,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.367,0.7232,1,0.8556
3,141-alternatives,exp_78,0.0,0.3949000000059605,0.0,0.8,0.2,1.0,0.6799999999999999,0.5,0.4,0.5,1.0,TwoStageBetween,0.2001,0.9774,1,0.2463
4,141-alternatives,exp_96,0.0,0.41230000001192085,0.0,0.58,0.38,1.0,0.6900000000000001,0.5,0.49000000000000005,0.5,1.0,TwoStageBetween,0.3629,0.7382,1,0.4604
5,141-alternatives,exp_18,1.0,0.4195,0.0,0.28,0.17,0.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.3745,0.6922,1,0.2526
6,141-alternatives,exp_26,1.0,0.3777999999821186,0.0,0.3,0.17,0.0,0.3,0.5,0.2,0.5,0.0,TwoStageBetween,0.3368,0.8118,1,0.1307
7,141-alternatives,exp_82,1.0,0.26909999999403955,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.375,0.6898,1,0.417
8,141-alternatives,exp_30,0.0,0.2609000000059605,0.0,0.3,0.17,1.0,0.3,0.5,0.2,0.5,1.0,TwoStageBetween,0.3368,0.8118,1,0.1333
9,141-alternatives,exp_98,0.0,0.3528000000119209,0.0,0.58,0.38,0.0,0.6900000000000001,0.5,0.49000000000000005,0.5,1.0,TwoStageBetween,0.3629,0.7382,1,0.17
10,141-alternatives,exp_104,0.0,0.32780000001192094,0.0,0.78,0.4,1.0,0.3,0.5,0.21000000000000002,0.5,1.0,TwoStageBetween,0.3078,0.8693,1,0.0829
11,141-alternatives,exp_10,0.0,0.27359999999403956,0.0,0.7,0.29,0.0,0.5,0.5,0.18,0.5,1.0,TwoStageBetween,0.3275,0.8325,1,0.4578
12,141-alternatives,exp_8,0.0,0.36590000000596046,0.0,0.7,0.29,1.0,0.5,0.5,0.18,0.5,1.0,TwoStageBetween,0.3275,0.8325,1,1.3877
13,141-alternatives,catch_6,1.0,0.26159999999403954,0.0,0.23,0.59,1.0,0.27,0.5,0.19,0.5,0.0,TwoStageBetween,0.1903,0.018,0,0.2391
14,141-alternatives,exp_88,0.0,0.31330000001192093,0.0,0.5,0.38,1.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.3844,0.6386,0,0.4641
15,141-alternatives,exp_90,0.0,0.20669999998807906,0.0,0.5,0.38,0.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.3844,0.6386,0,0.1316
16,141-alternatives,exp_36,0.0,0.3271999999880791,0.0,0.79,0.7,0.0,0.32,0.5,0.2,0.5,1.0,TwoStageBetween,0.3914,0.4205,0,0.3253
17,141-alternatives,exp_84,0.0,0.2764000000059605,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,1.0,TwoStageBetween,0.375,0.6898,1,0.248
18,141-alternatives,catch_2,1.0,0.25659999999403954,0.0,0.38,0.6,1.0,0.4,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.2535,0.061,0,0.163
19,141-alternatives,catch_0,1.0,0.2953000000119209,0.0,0.19,0.72,1.0,0.3,0.5,0.2,0.5,0.0,TwoStageBetween,0.1501,0.0055,0,0.2343
