,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,36-alternatives,exp_94,0.0,0.9255,0.0,0.5,0.38,1.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.5933,0.5883,1,0.964
1,36-alternatives,exp_80,1.0,0.637699999988079,0.0,0.61,0.29,1.0,0.8099999999999999,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.5994,0.5145,0,0.5401
2,36-alternatives,catch_4,1.0,0.997,0.0,0.19,0.31,1.0,0.73,0.5,0.4,0.5,0.0,TwoStageBetween,0.3625,0.0474,0,0.5002
3,36-alternatives,exp_84,0.0,0.49190000000596046,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,1.0,TwoStageBetween,0.5994,0.5145,1,0.8376
4,36-alternatives,exp_114,0.0,0.261,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.5183,0.8024,1,0.1763
5,36-alternatives,exp_108,0.0,0.4170999999940395,0.0,0.78,0.4,0.0,0.3,0.5,0.21000000000000002,0.5,1.0,TwoStageBetween,0.5039,0.8245,0,0.3206
6,36-alternatives,catch_6,1.0,0.2195,0.0,0.23,0.59,1.0,0.27,0.5,0.19,0.5,0.0,TwoStageBetween,0.2948,0.0195,0,0.2447
7,36-alternatives,exp_60,0.0,0.5065,0.0,0.41,0.21,0.0,0.62,0.5,0.18,0.5,1.0,TwoStageBetween,0.5992,0.4801,1,0.4951
8,36-alternatives,exp_26,0.0,1.2439000000059606,0.0,0.3,0.17,0.0,0.3,0.5,0.2,0.5,1.0,TwoStageBetween,0.5448,0.7534,0,0.387
9,36-alternatives,exp_20,1.0,0.533,0.0,0.28,0.17,0.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.5928,0.5922,1,1.1373
10,36-alternatives,exp_8,0.0,0.40480000001192085,0.0,0.7,0.29,1.0,0.5,0.5,0.18,0.5,1.0,TwoStageBetween,0.5606,0.7162,1,1.2617
11,36-alternatives,exp_74,0.0,0.2277000000178814,0.0,0.8,0.2,0.0,0.6799999999999999,0.5,0.4,0.5,1.0,TwoStageBetween,0.3472,0.9603,1,0.4113
12,36-alternatives,exp_18,1.0,0.6978999999761581,0.0,0.28,0.17,0.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.5928,0.5922,1,0.1726
13,36-alternatives,exp_58,0.0,0.1107999999821186,0.0,0.41,0.21,0.0,0.62,0.5,0.18,0.5,1.0,TwoStageBetween,0.5992,0.4801,1,1.8882
14,36-alternatives,exp_46,0.0,0.43040000000596046,0.0,0.81,0.48,1.0,0.79,0.5,0.16999999999999996,0.5,1.0,TwoStageBetween,0.5566,0.2734,0,0.4459
15,36-alternatives,exp_22,0.0,0.3725,0.0,0.28,0.17,1.0,0.8300000000000001,0.5,0.43,0.5,1.0,TwoStageBetween,0.5928,0.5922,1,0.5923
16,36-alternatives,catch_0,1.0,0.4648999999761581,0.0,0.19,0.72,1.0,0.3,0.5,0.2,0.5,0.0,TwoStageBetween,0.2344,0.0063,0,0.1845
17,36-alternatives,exp_42,0.0,0.9325,0.0,0.81,0.48,0.0,0.79,0.5,0.16999999999999996,0.5,1.0,TwoStageBetween,0.5566,0.2734,1,0.5978
18,36-alternatives,exp_10,0.0,0.23420000001788138,0.0,0.7,0.29,0.0,0.5,0.5,0.18,0.5,1.0,TwoStageBetween,0.5606,0.7162,1,0.485
19,36-alternatives,exp_52,0.0,0.4182999999821186,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,0.5433,0.7566,1,0.471
20,36-alternatives,exp_40,1.0,0.3832000000178814,0.0,0.81,0.48,1.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.5566,0.2734,1,0.284
21,36-alternatives,exp_116,0.0,0.4006000000238419,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.5183,0.8024,1,0.1487
22,36-alternatives,catch_2,1.0,0.25,0.0,0.38,0.6,1.0,0.4,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.3727,0.053,0,0.1698
23,36-alternatives,exp_36,0.0,0.412,0.0,0.79,0.7,0.0,0.32,0.5,0.2,0.5,1.0,TwoStageBetween,0.584,0.3606,0,0.327
24,36-alternatives,catch_8,1.0,0.688,0.0,0.22,0.32,1.0,0.5,0.5,0.37,0.5,0.0,TwoStageBetween,0.4592,0.1208,0,0.9933
25,36-alternatives,exp_90,0.0,0.23489999997615812,0.0,0.5,0.38,0.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.5933,0.5883,0,0.3946
