,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,110-attributes,exp_113,0.0,0.4953999999910593,1.0,0.49,0.22,1.0,0.79,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.4459,0.9976,1,0.4561
1,110-attributes,exp_3,0.0,0.43040000000596046,1.0,0.79,0.49,0.0,0.8300000000000001,0.4,0.53,0.6,1.0,TwoStageBetween,0.6201,0.9855,1,0.5917
2,110-attributes,catch_7,1.0,0.4541000000089407,1.0,0.28,0.48,1.0,0.52,0.5,0.21000000000000002,0.5,0.0,TwoStageBetween,0.5633,0.009,0,0.3688
3,110-attributes,exp_57,0.0,0.5735,1.0,0.41,0.21,1.0,0.62,0.4,0.18,0.6,1.0,TwoStageBetween,0.5265,0.9937,0,0.3347
4,110-attributes,exp_99,0.0,0.36780000001192087,1.0,0.58,0.38,0.0,0.6900000000000001,0.4,0.49000000000000005,0.6,1.0,TwoStageBetween,0.6797,0.9777,1,0.9862
5,110-attributes,catch_9,1.0,0.3515999999940395,1.0,0.48,0.72,1.0,0.4,0.5,0.18,0.5,0.0,TwoStageBetween,0.7005,0.0253,0,1.2435
6,110-attributes,catch_5,1.0,0.4046000000089407,1.0,0.4,0.49,1.0,0.43,0.5,0.32,0.5,0.0,TwoStageBetween,0.9961,0.118,0,2.9212
7,110-attributes,exp_47,0.0,0.46459999999403956,1.0,0.81,0.48,1.0,0.79,0.6,0.16999999999999996,0.4,1.0,TwoStageBetween,0.6571,0.9809,1,0.219
8,110-attributes,exp_1,0.0,0.3935,1.0,0.79,0.49,1.0,0.8300000000000001,0.4,0.53,0.6,1.0,TwoStageBetween,0.7098,0.9728,1,0.6785
9,110-attributes,exp_91,0.0,0.4311999999880791,1.0,0.5,0.38,0.0,0.4,0.4,0.3,0.6,1.0,TwoStageBetween,0.8844,0.9272,1,0.3026
10,110-attributes,catch_3,1.0,0.5576000000089407,1.0,0.19,0.38,1.0,0.6799999999999999,0.5,0.58,0.5,0.0,TwoStageBetween,0.4568,0.0028,0,0.1721
11,110-attributes,exp_117,0.0,0.532800000011921,1.0,0.49,0.22,0.0,0.79,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.4044,0.9987,1,0.3865
12,110-attributes,exp_115,0.0,0.333,1.0,0.49,0.22,0.0,0.79,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.4044,0.9987,1,0.4327
13,110-attributes,exp_15,0.0,0.43459999999403953,1.0,0.7,0.29,1.0,0.5,0.6,0.18,0.4,1.0,TwoStageBetween,0.4085,0.9986,1,0.565
14,110-attributes,exp_107,0.0,0.433,1.0,0.78,0.4,0.0,0.3,0.4,0.21000000000000002,0.6,1.0,TwoStageBetween,0.4714,0.9966,1,0.218
15,110-attributes,exp_35,0.0,0.3525999999940395,1.0,0.79,0.7,0.0,0.32,0.4,0.2,0.6,1.0,TwoStageBetween,1.1134,0.7757,1,0.3465
16,110-attributes,exp_9,0.0,0.3361000000089407,1.0,0.7,0.29,1.0,0.5,0.4,0.18,0.6,1.0,TwoStageBetween,0.4085,0.9986,1,0.505
17,110-attributes,exp_25,0.0,0.4003999999910593,1.0,0.3,0.17,1.0,0.3,0.4,0.2,0.6,1.0,TwoStageBetween,0.6112,0.9865,1,0.6147
18,110-attributes,exp_67,0.0,0.36640000000596046,1.0,0.72,0.51,0.0,0.52,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.7801,0.9584,1,0.2202
19,110-attributes,exp_45,0.0,0.43979999999701974,1.0,0.81,0.48,0.0,0.79,0.6,0.16999999999999996,0.4,1.0,TwoStageBetween,0.577,0.9898,1,1.5746
