,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,89-alternatives,exp_80,0.0,2.434199999999721,0.0,0.61,0.29,1.0,0.8099999999999999,0.5,0.22000000000000003,0.5,1.0,TwoStageBetween,0.8825,0.138,0,2.2692
1,89-alternatives,exp_10,1.0,0.5496999999997206,0.0,0.7,0.29,0.0,0.5,0.5,0.18,0.5,0.0,TwoStageBetween,1.018,0.2835,1,2.7146
2,89-alternatives,exp_22,1.0,0.5095,0.0,0.28,0.17,1.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,1.0316,0.3096,1,0.9694
3,89-alternatives,exp_26,0.0,0.5996999999997206,0.0,0.3,0.17,0.0,0.3,0.5,0.2,0.5,1.0,TwoStageBetween,1.0712,0.5163,0,1.9404
4,89-alternatives,catch_4,1.0,0.946,0.0,0.19,0.31,1.0,0.73,0.5,0.4,0.5,0.0,TwoStageBetween,0.6883,0.0488,0,0.446
5,89-alternatives,exp_84,1.0,0.997,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.8825,0.138,0,0.5128
6,89-alternatives,exp_8,1.0,1.0222999999998137,0.0,0.7,0.29,1.0,0.5,0.5,0.18,0.5,0.0,TwoStageBetween,1.018,0.2835,0,0.4345
7,89-alternatives,exp_64,1.0,0.9927999999998136,0.0,0.72,0.51,1.0,0.52,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,1.0699,0.5329,1,0.4826
8,89-alternatives,exp_88,1.0,0.5848999999999068,0.0,0.5,0.38,1.0,0.4,0.5,0.3,0.5,0.0,TwoStageBetween,1.0684,0.4369,0,0.8903
9,89-alternatives,catch_2,1.0,0.5963999999999069,0.0,0.38,0.6,1.0,0.4,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.7019,0.053,0,0.4446
10,89-alternatives,exp_108,1.0,1.1721000000000932,0.0,0.78,0.4,0.0,0.3,0.5,0.21000000000000002,0.5,0.0,TwoStageBetween,1.0573,0.605,1,0.4081
11,89-alternatives,exp_116,0.0,1.6361000000000931,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,1.0716,0.4785,1,0.7271
12,89-alternatives,exp_46,1.0,0.5802000000001862,0.0,0.81,0.48,1.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.7217,0.0594,0,0.8035
13,89-alternatives,exp_60,1.0,2.3372000000001862,0.0,0.41,0.21,0.0,0.62,0.5,0.18,0.5,0.0,TwoStageBetween,0.8794,0.1359,0,1.6574
14,89-alternatives,exp_96,1.0,0.7696000000000931,0.0,0.58,0.38,1.0,0.6900000000000001,0.5,0.49000000000000005,0.5,0.0,TwoStageBetween,1.0717,0.4815,1,0.1188
15,89-alternatives,exp_40,1.0,0.8185,0.0,0.81,0.48,1.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.7217,0.0594,0,0.4149
16,89-alternatives,exp_52,0.0,0.5222999999998137,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,1.0563,0.609,0,1.4522
17,89-alternatives,exp_74,0.0,0.9015,0.0,0.8,0.2,0.0,0.6799999999999999,0.5,0.4,0.5,1.0,TwoStageBetween,0.9677,0.7789,1,0.5696
18,89-alternatives,exp_114,0.0,1.0445999999996276,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,1.0716,0.4785,0,0.3884
19,89-alternatives,exp_20,1.0,0.9552000000001863,0.0,0.28,0.17,0.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,1.0316,0.3096,0,0.2742
20,89-alternatives,exp_42,1.0,1.175,0.0,0.81,0.48,0.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.7217,0.0594,0,0.5396
21,89-alternatives,catch_8,1.0,0.5611000000000931,0.0,0.22,0.32,1.0,0.5,0.5,0.37,0.5,0.0,TwoStageBetween,0.8836,0.1388,0,1.2557
22,89-alternatives,exp_36,1.0,1.0905,0.0,0.79,0.7,0.0,0.32,0.5,0.2,0.5,0.0,TwoStageBetween,0.9901,0.2406,0,0.4159
23,89-alternatives,exp_98,1.0,0.7607999999998137,0.0,0.58,0.38,0.0,0.6900000000000001,0.5,0.49000000000000005,0.5,0.0,TwoStageBetween,1.0717,0.4815,1,1.7127
24,89-alternatives,exp_90,1.0,0.5310999999996274,0.0,0.5,0.38,0.0,0.4,0.5,0.3,0.5,0.0,TwoStageBetween,1.0684,0.4369,0,1.4673
25,89-alternatives,exp_58,1.0,0.9537000000001864,0.0,0.41,0.21,0.0,0.62,0.5,0.18,0.5,0.0,TwoStageBetween,0.8794,0.1359,0,0.5755
26,89-alternatives,catch_6,1.0,0.5338000000002794,0.0,0.23,0.59,1.0,0.27,0.5,0.19,0.5,0.0,TwoStageBetween,0.6529,0.0392,0,1.1469
27,89-alternatives,exp_50,0.0,0.6165,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,1.0563,0.609,1,0.5381
28,89-alternatives,exp_94,1.0,0.8842999999998138,0.0,0.5,0.38,1.0,0.4,0.5,0.3,0.5,0.0,TwoStageBetween,1.0684,0.4369,1,1.1075
29,89-alternatives,exp_102,1.0,1.0337000000001866,0.0,0.58,0.38,1.0,0.6900000000000001,0.5,0.49000000000000005,0.5,0.0,TwoStageBetween,1.0717,0.4815,1,1.1783
30,89-alternatives,exp_82,0.0,1.1277999999998136,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,1.0,TwoStageBetween,0.8825,0.138,0,0.1712
31,89-alternatives,exp_104,0.0,0.9763999999999068,0.0,0.78,0.4,1.0,0.3,0.5,0.21000000000000002,0.5,1.0,TwoStageBetween,1.0573,0.605,0,1.9801
32,89-alternatives,catch_0,1.0,0.681,0.0,0.19,0.72,1.0,0.3,0.5,0.2,0.5,0.0,TwoStageBetween,0.5406,0.017,0,0.3268
33,89-alternatives,exp_78,1.0,0.6997000000001863,0.0,0.8,0.2,1.0,0.6799999999999999,0.5,0.4,0.5,0.0,TwoStageBetween,0.9677,0.7789,1,2.0164
34,89-alternatives,exp_18,0.0,0.5825999999996274,0.0,0.28,0.17,0.0,0.8300000000000001,0.5,0.43,0.5,1.0,TwoStageBetween,1.0316,0.3096,0,0.2945
35,89-alternatives,exp_68,1.0,0.9002000000001863,0.0,0.72,0.51,0.0,0.52,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,1.0699,0.5329,1,1.2127
36,89-alternatives,exp_30,0.0,1.302899999999907,0.0,0.3,0.17,1.0,0.3,0.5,0.2,0.5,1.0,TwoStageBetween,1.0712,0.5163,1,1.266
37,89-alternatives,exp_32,1.0,0.8181000000000931,0.0,0.79,0.7,1.0,0.32,0.5,0.2,0.5,0.0,TwoStageBetween,0.9901,0.2406,0,0.2096
38,89-alternatives,catch_10,1.0,0.7678999999999069,0.0,0.31,0.51,1.0,0.32,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.6718,0.0441,0,0.8728
39,89-alternatives,exp_34,1.0,0.6093000000002794,0.0,0.79,0.7,0.0,0.32,0.5,0.2,0.5,0.0,TwoStageBetween,0.9901,0.2406,0,2.2916
40,89-alternatives,exp_62,1.0,0.9385,0.0,0.41,0.21,1.0,0.62,0.5,0.18,0.5,0.0,TwoStageBetween,0.8794,0.1359,0,0.6758
41,89-alternatives,exp_92,1.0,0.7737999999998137,0.0,0.5,0.38,0.0,0.4,0.5,0.3,0.5,0.0,TwoStageBetween,1.0684,0.4369,0,1.9437
