,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,65-attributes,exp_45,1.0,0.46379999999981375,1.0,0.81,0.48,0.0,0.79,0.6,0.16999999999999996,0.4,0.0,TwoStageBetween,0.6396,0.1442,1,0.8484
1,65-attributes,catch_1,1.0,0.409,1.0,0.29,0.41,1.0,0.5900000000000001,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,0.4683,0.0414,0,0.1486
2,65-attributes,catch_3,1.0,0.4172000000001863,1.0,0.19,0.38,1.0,0.6799999999999999,0.5,0.58,0.5,0.0,TwoStageBetween,0.3593,0.0127,0,0.3047
3,65-attributes,exp_53,0.0,0.33870000000018624,1.0,0.49,0.32,0.0,0.82,0.6,0.6900000000000001,0.4,1.0,TwoStageBetween,0.6447,0.8506,1,0.3425
4,65-attributes,exp_9,0.0,0.6567999999998138,1.0,0.7,0.29,1.0,0.5,0.4,0.18,0.6,1.0,TwoStageBetween,0.6925,0.7974,1,0.4091
5,65-attributes,exp_101,0.0,0.4400999999996274,1.0,0.58,0.38,0.0,0.6900000000000001,0.6,0.49000000000000005,0.4,1.0,TwoStageBetween,0.7225,0.7533,1,0.7443
6,65-attributes,exp_23,1.0,0.6943999999994412,1.0,0.28,0.17,1.0,0.8300000000000001,0.6,0.43,0.4,0.0,TwoStageBetween,0.7744,0.6303,0,0.8949
7,65-attributes,exp_59,0.0,0.5030999999996274,1.0,0.41,0.21,0.0,0.62,0.4,0.18,0.6,1.0,TwoStageBetween,0.7854,0.4189,1,0.1121
8,65-attributes,exp_99,0.0,0.4006999999992549,1.0,0.58,0.38,0.0,0.6900000000000001,0.4,0.49000000000000005,0.6,1.0,TwoStageBetween,0.7225,0.7533,1,1.0744
9,65-attributes,exp_37,1.0,1.1771999999992548,1.0,0.79,0.7,0.0,0.32,0.6,0.2,0.4,0.0,TwoStageBetween,0.734,0.2656,0,1.1529
10,65-attributes,exp_47,1.0,0.6732000000001863,1.0,0.81,0.48,1.0,0.79,0.6,0.16999999999999996,0.4,0.0,TwoStageBetween,0.6496,0.1537,0,2.0305
11,65-attributes,exp_25,0.0,0.37679999999981373,1.0,0.3,0.17,1.0,0.3,0.4,0.2,0.6,1.0,TwoStageBetween,0.6426,0.8525,1,0.1387
12,65-attributes,exp_115,0.0,0.5184000000003726,1.0,0.49,0.22,0.0,0.79,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.596,0.8911,1,0.197
13,65-attributes,exp_57,1.0,0.41340000000037247,1.0,0.41,0.21,1.0,0.62,0.4,0.18,0.6,0.0,TwoStageBetween,0.788,0.4372,1,0.214
14,65-attributes,exp_3,0.0,0.608,1.0,0.79,0.49,0.0,0.8300000000000001,0.4,0.53,0.6,1.0,TwoStageBetween,0.7304,0.7397,1,0.455
15,65-attributes,catch_7,1.0,0.3562999999998137,1.0,0.28,0.48,1.0,0.52,0.5,0.21000000000000002,0.5,0.0,TwoStageBetween,0.2641,0.0024,0,0.2687
16,65-attributes,exp_113,0.0,0.346,1.0,0.49,0.22,1.0,0.79,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.5859,0.8982,1,0.7345
17,65-attributes,exp_89,0.0,0.41190000000037247,1.0,0.5,0.38,1.0,0.4,0.4,0.3,0.6,1.0,TwoStageBetween,0.7728,0.6362,1,0.8223
18,65-attributes,exp_29,0.0,0.422,1.0,0.3,0.17,0.0,0.3,0.6,0.2,0.4,1.0,TwoStageBetween,0.6527,0.8427,1,0.4782
19,65-attributes,exp_19,1.0,0.2987999999998137,1.0,0.28,0.17,0.0,0.8300000000000001,0.4,0.43,0.6,0.0,TwoStageBetween,0.7788,0.6126,0,0.3968
20,65-attributes,exp_35,0.0,0.47530000000074507,1.0,0.79,0.7,0.0,0.32,0.4,0.2,0.6,1.0,TwoStageBetween,0.734,0.2656,0,0.209
21,65-attributes,exp_15,0.0,0.8587000000001863,1.0,0.7,0.29,1.0,0.5,0.6,0.18,0.4,1.0,TwoStageBetween,0.6925,0.7974,1,0.7183
22,65-attributes,exp_43,1.0,0.457,1.0,0.81,0.48,0.0,0.79,0.4,0.16999999999999996,0.6,0.0,TwoStageBetween,0.6396,0.1442,0,1.8849
23,65-attributes,catch_9,1.0,0.3468999999994412,1.0,0.48,0.72,1.0,0.4,0.5,0.18,0.5,0.0,TwoStageBetween,0.3169,0.0067,0,0.134
24,65-attributes,exp_69,0.0,0.4665,1.0,0.72,0.51,0.0,0.52,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.7196,0.7581,0,0.2351
