,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,101-alternatives,exp_8,1.0,0.9708000000119208,0.0,0.7,0.29,1.0,0.5,0.5,0.18,0.5,0.0,TwoStageBetween,0.4819,0.9894,1,0.2447
1,101-alternatives,exp_96,0.0,0.8277000000476837,0.0,0.58,0.38,1.0,0.6900000000000001,0.5,0.49000000000000005,0.5,1.0,TwoStageBetween,0.7693,0.9165,1,1.1758
2,101-alternatives,exp_68,0.0,1.168,0.0,0.72,0.51,0.0,0.52,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.8338,0.8824,1,0.1713
3,101-alternatives,exp_102,0.0,0.841199999988079,0.0,0.58,0.38,1.0,0.6900000000000001,0.5,0.49000000000000005,0.5,1.0,TwoStageBetween,0.7693,0.9165,1,0.7978
4,101-alternatives,exp_40,0.0,0.48779999995231627,0.0,0.81,0.48,1.0,0.79,0.5,0.16999999999999996,0.5,1.0,TwoStageBetween,0.8181,0.8917,1,0.2834
5,101-alternatives,exp_18,1.0,1.3082999999523166,0.0,0.28,0.17,0.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.7368,0.9303,1,1.667
6,101-alternatives,exp_50,0.0,0.4493999999761581,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,0.7391,0.9294,1,0.4444
7,101-alternatives,exp_98,0.0,0.4771999999880791,0.0,0.58,0.38,0.0,0.6900000000000001,0.5,0.49000000000000005,0.5,1.0,TwoStageBetween,0.7693,0.9165,1,0.9992
8,101-alternatives,exp_104,0.0,0.4511000000238419,0.0,0.78,0.4,1.0,0.3,0.5,0.21000000000000002,0.5,1.0,TwoStageBetween,0.5514,0.98,1,0.4551
9,101-alternatives,exp_94,0.0,0.664699999988079,0.0,0.5,0.38,1.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.9211,0.8155,0,1.7792
10,101-alternatives,exp_26,0.0,0.644,0.0,0.3,0.17,0.0,0.3,0.5,0.2,0.5,1.0,TwoStageBetween,0.6358,0.9625,1,0.5557
11,101-alternatives,catch_2,1.0,0.2903000000119209,0.0,0.38,0.6,1.0,0.4,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.6011,0.0294,0,0.6528
12,101-alternatives,exp_22,1.0,0.34969999998807905,0.0,0.28,0.17,1.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.7368,0.9303,1,3.7823
13,101-alternatives,exp_10,0.0,0.17459999996423722,0.0,0.7,0.29,0.0,0.5,0.5,0.18,0.5,1.0,TwoStageBetween,0.4819,0.9894,1,0.3909
14,101-alternatives,exp_82,0.0,1.105,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,1.0,TwoStageBetween,0.5906,0.9727,1,0.6169
15,101-alternatives,exp_116,1.0,0.8158999999761581,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,0.4947,0.988,1,0.2049
16,101-alternatives,exp_52,0.0,0.5999000000357628,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,0.7391,0.9294,1,0.7406
17,101-alternatives,exp_88,0.0,0.4495,0.0,0.5,0.38,1.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.9211,0.8155,1,0.1528
18,101-alternatives,exp_74,0.0,0.3584000000357628,0.0,0.8,0.2,0.0,0.6799999999999999,0.5,0.4,0.5,1.0,TwoStageBetween,0.3024,0.9994,1,0.2528
19,101-alternatives,exp_80,0.0,0.54,0.0,0.61,0.29,1.0,0.8099999999999999,0.5,0.22000000000000003,0.5,1.0,TwoStageBetween,0.5906,0.9727,1,0.1833
20,101-alternatives,exp_36,0.0,0.48179999995231626,0.0,0.79,0.7,0.0,0.32,0.5,0.2,0.5,1.0,TwoStageBetween,1.0502,0.579,1,0.5146
21,101-alternatives,exp_108,0.0,0.5140999999642372,0.0,0.78,0.4,0.0,0.3,0.5,0.21000000000000002,0.5,1.0,TwoStageBetween,0.5514,0.98,1,0.3227
22,101-alternatives,exp_114,0.0,0.4209000000357628,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.4947,0.988,1,0.4599
23,101-alternatives,catch_6,1.0,0.31810000002384187,0.0,0.23,0.59,1.0,0.27,0.5,0.19,0.5,0.0,TwoStageBetween,0.3652,0.0023,0,0.2378
24,101-alternatives,exp_64,0.0,0.9605,0.0,0.72,0.51,1.0,0.52,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.8338,0.8824,1,0.9585
25,101-alternatives,exp_58,0.0,0.537699999988079,0.0,0.41,0.21,0.0,0.62,0.5,0.18,0.5,1.0,TwoStageBetween,0.6448,0.9602,1,2.9371
