,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,61-attributes,exp_53,0.0,0.41730000001192086,1.0,0.49,0.32,0.0,0.82,0.6,0.6900000000000001,0.4,1.0,TwoStageBetween,0.6504,0.7256,1,0.5814
1,61-attributes,exp_23,1.0,0.6595999999940395,1.0,0.28,0.17,1.0,0.8300000000000001,0.6,0.43,0.4,0.0,TwoStageBetween,0.6975,0.5428,1,0.7086
2,61-attributes,catch_7,1.0,0.2676999999880791,1.0,0.28,0.48,1.0,0.52,0.5,0.21000000000000002,0.5,0.0,TwoStageBetween,0.2835,0.0075,0,0.6196
3,61-attributes,exp_27,1.0,0.6839000000059605,1.0,0.3,0.17,0.0,0.3,0.4,0.2,0.6,0.0,TwoStageBetween,0.6634,0.6949,0,0.5542
4,61-attributes,catch_9,1.0,0.40169999998807915,1.0,0.48,0.72,1.0,0.4,0.5,0.18,0.5,0.0,TwoStageBetween,0.3362,0.0173,0,0.1402
5,61-attributes,exp_47,1.0,0.47290000000596044,1.0,0.81,0.48,1.0,0.79,0.6,0.16999999999999996,0.4,0.0,TwoStageBetween,0.5409,0.124,0,0.548
6,61-attributes,exp_73,0.0,0.7614000000059604,1.0,0.8,0.2,1.0,0.6799999999999999,0.4,0.4,0.6,1.0,TwoStageBetween,0.3614,0.976,1,0.5704
7,61-attributes,exp_1,1.0,0.6570999999940396,1.0,0.79,0.49,1.0,0.8300000000000001,0.4,0.53,0.6,0.0,TwoStageBetween,0.6659,0.6883,1,0.6716
8,61-attributes,exp_25,0.0,0.39969999998807915,1.0,0.3,0.17,1.0,0.3,0.4,0.2,0.6,1.0,TwoStageBetween,0.6176,0.7853,1,0.3676
9,61-attributes,exp_101,0.0,0.3625999999940395,1.0,0.58,0.38,0.0,0.6900000000000001,0.6,0.49000000000000005,0.4,1.0,TwoStageBetween,0.6905,0.5971,1,0.4215
10,61-attributes,exp_67,0.0,0.4035,1.0,0.72,0.51,0.0,0.52,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.6837,0.6296,0,0.0867
11,61-attributes,exp_113,0.0,0.306,1.0,0.49,0.22,1.0,0.79,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.596,0.8159,1,0.4674
12,61-attributes,exp_35,0.0,0.6760999999940396,1.0,0.79,0.7,0.0,0.32,0.4,0.2,0.6,1.0,TwoStageBetween,0.6222,0.2217,0,0.1235
13,61-attributes,exp_19,1.0,0.5767000000178814,1.0,0.28,0.17,0.0,0.8300000000000001,0.4,0.43,0.6,0.0,TwoStageBetween,0.696,0.4401,1,0.12
14,61-attributes,exp_117,0.0,0.5436000000238419,1.0,0.49,0.22,0.0,0.79,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.6534,0.7191,1,0.6175
15,61-attributes,exp_91,0.0,0.4038999999761581,1.0,0.5,0.38,0.0,0.4,0.4,0.3,0.6,1.0,TwoStageBetween,0.6991,0.4972,0,0.4299
16,61-attributes,exp_69,0.0,0.46369999998807915,1.0,0.72,0.51,0.0,0.52,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.6854,0.6224,1,0.683
17,61-attributes,exp_45,1.0,0.41960000002384185,1.0,0.81,0.48,0.0,0.79,0.6,0.16999999999999996,0.4,0.0,TwoStageBetween,0.4855,0.0811,0,0.7664
18,61-attributes,exp_43,1.0,0.33689999997615816,1.0,0.81,0.48,0.0,0.79,0.4,0.16999999999999996,0.6,0.0,TwoStageBetween,0.4961,0.0882,0,0.4057
19,61-attributes,exp_3,1.0,0.4695,1.0,0.79,0.49,0.0,0.8300000000000001,0.4,0.53,0.6,0.0,TwoStageBetween,0.6934,0.5791,0,0.2379
20,61-attributes,exp_15,0.0,0.5555,1.0,0.7,0.29,1.0,0.5,0.6,0.18,0.4,1.0,TwoStageBetween,0.6805,0.6421,0,0.7653
21,61-attributes,catch_5,1.0,0.47439999997615806,1.0,0.4,0.49,1.0,0.43,0.5,0.32,0.5,0.0,TwoStageBetween,0.5806,0.1649,1,0.1261
22,61-attributes,exp_9,0.0,0.7687000000178814,1.0,0.7,0.29,1.0,0.5,0.4,0.18,0.6,1.0,TwoStageBetween,0.6743,0.6637,0,0.2151
23,61-attributes,catch_1,1.0,0.6670999999940396,1.0,0.29,0.41,1.0,0.5900000000000001,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,0.4917,0.0852,0,0.5548
24,61-attributes,exp_89,0.0,0.6142000000178814,1.0,0.5,0.38,1.0,0.4,0.4,0.3,0.6,1.0,TwoStageBetween,0.6874,0.6134,0,0.3844
25,61-attributes,exp_115,0.0,0.12409999999403953,1.0,0.49,0.22,0.0,0.79,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.6464,0.7341,1,0.7735
26,61-attributes,exp_99,0.0,0.41180000001192085,1.0,0.58,0.38,0.0,0.6900000000000001,0.4,0.49000000000000005,0.6,1.0,TwoStageBetween,0.6887,0.607,0,0.2473
27,61-attributes,exp_59,1.0,0.49180000001192087,1.0,0.41,0.21,0.0,0.62,0.4,0.18,0.6,0.0,TwoStageBetween,0.6368,0.2467,0,0.8905
28,61-attributes,exp_37,1.0,0.36680000001192087,1.0,0.79,0.7,0.0,0.32,0.6,0.2,0.4,0.0,TwoStageBetween,0.619,0.2167,0,1.063
29,61-attributes,catch_3,0.0,0.5744000000059605,1.0,0.19,0.38,1.0,0.6799999999999999,0.5,0.58,0.5,1.0,TwoStageBetween,0.4082,0.0404,0,0.4538
30,61-attributes,exp_107,0.0,0.34459999999403956,1.0,0.78,0.4,0.0,0.3,0.4,0.21000000000000002,0.6,1.0,TwoStageBetween,0.6089,0.7982,1,1.1956
31,61-attributes,exp_57,1.0,0.7535999999940395,1.0,0.41,0.21,1.0,0.62,0.4,0.18,0.6,0.0,TwoStageBetween,0.677,0.3443,1,1.227
32,61-attributes,exp_29,1.0,0.34669999998807904,1.0,0.3,0.17,0.0,0.3,0.6,0.2,0.4,0.0,TwoStageBetween,0.6676,0.6836,0,0.2375
33,61-attributes,exp_63,1.0,0.40659999999403956,1.0,0.41,0.21,1.0,0.62,0.6,0.18,0.4,0.0,TwoStageBetween,0.6705,0.3239,0,0.1721
34,61-attributes,exp_77,0.0,0.39369999998807914,1.0,0.8,0.2,0.0,0.6799999999999999,0.6,0.4,0.4,1.0,TwoStageBetween,0.4113,0.9584,1,0.7539
35,61-attributes,exp_93,0.0,0.4457999999821186,1.0,0.5,0.38,0.0,0.4,0.6,0.3,0.4,1.0,TwoStageBetween,0.6991,0.4897,0,0.4448
36,61-attributes,exp_39,1.0,0.33959999999403956,1.0,0.79,0.7,1.0,0.32,0.6,0.2,0.4,0.0,TwoStageBetween,0.6645,0.3073,0,0.6888
37,61-attributes,exp_75,0.0,0.3967999999821186,1.0,0.8,0.2,0.0,0.6799999999999999,0.4,0.4,0.6,1.0,TwoStageBetween,0.4021,0.9621,1,0.2009
38,61-attributes,exp_71,0.0,0.3538000000119209,1.0,0.72,0.51,1.0,0.52,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.6503,0.7257,1,1.1229
39,61-attributes,exp_21,1.0,0.35490000000596045,1.0,0.28,0.17,0.0,0.8300000000000001,0.6,0.43,0.4,0.0,TwoStageBetween,0.6942,0.4254,0,1.9615
40,61-attributes,exp_51,0.0,0.5315,1.0,0.49,0.32,0.0,0.82,0.4,0.6900000000000001,0.6,1.0,TwoStageBetween,0.6472,0.7323,1,0.1204
41,61-attributes,exp_11,1.0,0.344,1.0,0.7,0.29,0.0,0.5,0.4,0.18,0.6,0.0,TwoStageBetween,0.6967,0.5515,0,0.571
42,61-attributes,exp_49,0.0,0.4493999999761581,1.0,0.49,0.32,1.0,0.82,0.4,0.6900000000000001,0.6,1.0,TwoStageBetween,0.597,0.8145,1,0.257
43,61-attributes,exp_109,0.0,0.3868000000119209,1.0,0.78,0.4,0.0,0.3,0.6,0.21000000000000002,0.4,1.0,TwoStageBetween,0.6151,0.789,1,0.584
44,61-attributes,exp_85,1.0,0.5952000000178814,1.0,0.61,0.29,0.0,0.8099999999999999,0.6,0.22000000000000003,0.4,0.0,TwoStageBetween,0.6403,0.2534,0,0.5809
45,61-attributes,exp_87,1.0,0.8291000000238419,1.0,0.61,0.29,1.0,0.8099999999999999,0.6,0.22000000000000003,0.4,0.0,TwoStageBetween,0.6793,0.3524,1,0.2212
46,61-attributes,exp_119,0.0,0.2942999999821186,1.0,0.49,0.22,1.0,0.79,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.6046,0.8043,0,0.2777
47,61-attributes,exp_61,1.0,0.40569999998807915,1.0,0.41,0.21,0.0,0.62,0.6,0.18,0.4,0.0,TwoStageBetween,0.6273,0.2301,0,1.0312
48,61-attributes,exp_5,0.0,0.5094000000059604,1.0,0.79,0.49,0.0,0.8300000000000001,0.6,0.53,0.4,1.0,TwoStageBetween,0.695,0.567,1,0.2424
49,61-attributes,catch_13,1.0,0.3312000000178814,1.0,0.21,0.52,1.0,0.27999999999999997,0.5,0.18,0.5,0.0,TwoStageBetween,0.2837,0.0075,0,0.2686
50,61-attributes,exp_17,1.0,0.4250999999940395,1.0,0.28,0.17,1.0,0.8300000000000001,0.4,0.43,0.6,0.0,TwoStageBetween,0.6961,0.5577,0,1.4878
51,61-attributes,catch_15,1.0,0.4485,1.0,0.22,0.49,1.0,0.49000000000000005,0.5,0.3,0.5,0.0,TwoStageBetween,0.2964,0.0094,0,0.2507
52,61-attributes,exp_41,1.0,0.46209999999403956,1.0,0.81,0.48,1.0,0.79,0.4,0.16999999999999996,0.6,0.0,TwoStageBetween,0.552,0.1344,0,0.2053
53,61-attributes,exp_55,0.0,0.43940000000596047,1.0,0.49,0.32,1.0,0.82,0.6,0.6900000000000001,0.4,1.0,TwoStageBetween,0.6009,0.8094,1,1.6591
54,61-attributes,exp_65,0.0,0.287,1.0,0.72,0.51,1.0,0.52,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.6475,0.7318,1,0.4936
55,61-attributes,exp_95,0.0,0.3661999999880791,1.0,0.5,0.38,1.0,0.4,0.6,0.3,0.4,1.0,TwoStageBetween,0.6888,0.6062,0,0.2304
56,61-attributes,exp_31,1.0,0.44719999998807913,1.0,0.3,0.17,1.0,0.3,0.6,0.2,0.4,0.0,TwoStageBetween,0.6233,0.7762,1,0.2572
57,61-attributes,exp_13,0.0,0.48180000001192086,1.0,0.7,0.29,0.0,0.5,0.6,0.18,0.4,1.0,TwoStageBetween,0.6984,0.5279,1,0.141
58,61-attributes,exp_81,0.0,0.32430000001192094,1.0,0.61,0.29,1.0,0.8099999999999999,0.4,0.22000000000000003,0.6,1.0,TwoStageBetween,0.685,0.375,0,0.8937
59,61-attributes,exp_111,0.0,0.4075,1.0,0.78,0.4,1.0,0.3,0.6,0.21000000000000002,0.4,1.0,TwoStageBetween,0.5602,0.8573,1,1.1223
60,61-attributes,exp_7,0.0,0.563,1.0,0.79,0.49,1.0,0.8300000000000001,0.6,0.53,0.4,1.0,TwoStageBetween,0.6697,0.6775,1,1.4614
61,61-attributes,catch_17,1.0,0.47190000000596044,1.0,0.4,0.68,1.0,0.3,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.4213,0.046,0,0.2319
62,61-attributes,exp_33,1.0,0.43109999999403953,1.0,0.79,0.7,1.0,0.32,0.4,0.2,0.6,0.0,TwoStageBetween,0.6668,0.3135,1,0.1463
63,61-attributes,exp_79,0.0,0.32230000001192094,1.0,0.8,0.2,1.0,0.6799999999999999,0.6,0.4,0.4,1.0,TwoStageBetween,0.3693,0.9736,1,0.337
