,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,180-alternatives,exp_102,1.0,0.38909999999403955,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,1.0,0.0,0.58,0.0,TwoStageBetween,0.7317,0.7639,1,0.5934
1,180-alternatives,exp_26,0.0,0.44509999999403954,0.3,0.5,0.17,0.5,0.2,0.0,0.0,0.3,1.0,TwoStageBetween,0.6636,0.8464,0,0.9131
2,180-alternatives,exp_64,1.0,0.7345,0.52,0.5,0.51,0.5,0.42000000000000004,1.0,0.0,0.72,0.0,TwoStageBetween,0.7348,0.759,1,0.815
3,180-alternatives,exp_108,0.0,0.6166999999880791,0.3,0.5,0.4,0.5,0.21000000000000002,0.0,0.0,0.78,1.0,TwoStageBetween,0.581,0.9099,1,0.6621
4,180-alternatives,exp_84,0.0,0.7795,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,0.0,0.0,0.61,1.0,TwoStageBetween,0.7995,0.594,0,1.6343
5,180-alternatives,exp_18,1.0,0.547,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,0.0,TwoStageBetween,0.7793,0.6676,0,0.5029
6,180-alternatives,exp_36,1.0,0.5416000000238419,0.32,0.5,0.7,0.5,0.2,0.0,0.0,0.79,0.0,TwoStageBetween,0.7797,0.3312,0,0.1638
7,180-alternatives,exp_98,0.0,0.3782000000178814,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,0.0,0.0,0.58,1.0,TwoStageBetween,0.7317,0.7639,1,0.6569
8,180-alternatives,exp_40,1.0,0.5144000000059604,0.79,0.5,0.48,0.5,0.16999999999999996,1.0,0.0,0.81,0.0,TwoStageBetween,0.7451,0.2566,0,0.1528
9,180-alternatives,exp_104,0.0,0.5125,0.3,0.5,0.4,0.5,0.21000000000000002,1.0,0.0,0.78,1.0,TwoStageBetween,0.581,0.9099,1,0.5224
10,180-alternatives,exp_8,0.0,0.49810000002384186,0.5,0.5,0.29,0.5,0.18,1.0,0.0,0.7,1.0,TwoStageBetween,0.6813,0.8284,1,0.3532
11,180-alternatives,exp_46,1.0,0.45609999999403955,0.79,0.5,0.48,0.5,0.16999999999999996,1.0,0.0,0.81,0.0,TwoStageBetween,0.7451,0.2566,0,0.9244
12,180-alternatives,exp_30,0.0,0.4594000000059605,0.3,0.5,0.17,0.5,0.2,1.0,0.0,0.3,1.0,TwoStageBetween,0.6636,0.8464,1,0.4733
13,180-alternatives,exp_90,0.0,0.3721999999880791,0.4,0.5,0.38,0.5,0.3,0.0,0.0,0.5,1.0,TwoStageBetween,0.7879,0.6416,1,0.3617
14,180-alternatives,exp_82,0.0,0.7381999999880791,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,0.0,0.0,0.61,1.0,TwoStageBetween,0.7995,0.594,1,2.0115
15,180-alternatives,exp_52,0.0,0.5084000000059604,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,0.6684,0.8416,1,0.1681
16,180-alternatives,exp_50,0.0,0.42590000000596046,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,0.6684,0.8416,1,0.3726
17,180-alternatives,catch_4,1.0,0.4137000000178814,0.73,0.5,0.31,0.5,0.4,1.0,0.0,0.19,0.0,TwoStageBetween,0.3829,0.0155,0,0.5509
