,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,137-alternatives,exp_58,1.0,0.3633999999761581,0.0,0.41,0.21,0.0,0.62,0.5,0.18,0.5,0.0,TwoStageBetween,0.2812,0.0264,0,0.0654
1,137-alternatives,exp_46,1.0,0.2215,0.0,0.81,0.48,1.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.2456,0.0143,0,0.1477
2,137-alternatives,exp_96,1.0,0.679800000011921,0.0,0.58,0.38,1.0,0.6900000000000001,0.5,0.49000000000000005,0.5,0.0,TwoStageBetween,0.4861,0.2476,0,0.3709
3,137-alternatives,exp_42,1.0,0.5638999999761581,0.0,0.81,0.48,0.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.2456,0.0143,0,0.3343
4,137-alternatives,exp_64,1.0,0.1975,0.0,0.72,0.51,1.0,0.52,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,0.5143,0.3323,0,0.5999
5,137-alternatives,exp_74,1.0,0.6425,0.0,0.8,0.2,0.0,0.6799999999999999,0.5,0.4,0.5,0.0,TwoStageBetween,0.4352,0.1545,0,0.2692
6,137-alternatives,exp_82,1.0,0.5255,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.272,0.0228,0,0.2911
7,137-alternatives,exp_52,1.0,0.33889999997615816,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,0.0,TwoStageBetween,0.5212,0.3625,1,0.0981
8,137-alternatives,catch_2,1.0,0.10030000001192091,0.0,0.38,0.6,1.0,0.4,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.4165,0.1297,0,0.459
9,137-alternatives,catch_6,1.0,0.15619999998807907,0.0,0.23,0.59,1.0,0.27,0.5,0.19,0.5,0.0,TwoStageBetween,0.4838,0.2423,0,0.447
10,137-alternatives,exp_8,1.0,0.5772000000476837,0.0,0.7,0.29,1.0,0.5,0.5,0.18,0.5,0.0,TwoStageBetween,0.3167,0.0437,1,0.14
11,137-alternatives,exp_36,1.0,0.3656999999880791,0.0,0.79,0.7,0.0,0.32,0.5,0.2,0.5,0.0,TwoStageBetween,0.4521,0.1805,0,0.6819
12,137-alternatives,exp_114,1.0,0.3255,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,0.4072,0.1187,0,0.4603
13,137-alternatives,exp_84,1.0,0.2755,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.272,0.0228,0,0.1637
14,137-alternatives,exp_22,1.0,0.3523000000119209,0.0,0.28,0.17,1.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.4003,0.1109,0,0.5195
15,137-alternatives,exp_60,1.0,0.07610000002384186,0.0,0.41,0.21,0.0,0.62,0.5,0.18,0.5,0.0,TwoStageBetween,0.2812,0.0264,0,0.1652
16,137-alternatives,exp_116,1.0,0.4605,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,0.4072,0.1187,0,0.3478
17,137-alternatives,exp_20,1.0,0.536699999988079,0.0,0.28,0.17,0.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.4003,0.1109,1,0.3809
18,137-alternatives,exp_40,1.0,0.5726999999880791,0.0,0.81,0.48,1.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.2456,0.0143,0,0.1247
