,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,100-alternatives,exp_114,0.0,1.2272999999998135,0.79,0.5,0.22,0.5,0.42000000000000004,0.0,0.0,0.49,1.0,TwoStageBetween,0.9129,0.8969,1.0,1.0233
1,100-alternatives,exp_74,0.0,0.7135999999996274,0.6799999999999999,0.5,0.2,0.5,0.4,0.0,0.0,0.8,1.0,TwoStageBetween,0.4826,0.9948,1.0,0.7743
2,100-alternatives,exp_20,0.0,0.8331000000005588,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,1.0,TwoStageBetween,1.1619,0.5982,1.0,0.6229
3,100-alternatives,catch_6,1.0,0.6760999999996274,0.27,0.5,0.59,0.5,0.19,1.0,0.0,0.23,0.0,TwoStageBetween,0.3801,0.0012,0.0,0.2248
4,100-alternatives,exp_60,0.0,0.907,0.62,0.5,0.21,0.5,0.18,0.0,0.0,0.41,1.0,TwoStageBetween,1.1639,0.3848,1.0,0.3164
5,100-alternatives,exp_30,0.0,1.2703000000007452,0.3,0.5,0.17,0.5,0.2,1.0,0.0,0.3,1.0,TwoStageBetween,0.9907,0.8489,1.0,0.7378
6,100-alternatives,exp_96,0.0,0.902,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,1.0,0.0,0.58,1.0,TwoStageBetween,1.086,0.7552,0.0,0.3059
7,100-alternatives,exp_52,0.0,1.4037000000001865,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,0.9747,0.8603,1.0,0.9838
8,100-alternatives,catch_0,1.0,0.2937999999998137,0.3,0.5,0.72,0.5,0.2,1.0,0.0,0.19,0.0,TwoStageBetween,0.2951,0.0002,0.0,0.3
9,100-alternatives,exp_64,1.0,0.7800999999996274,0.52,0.5,0.51,0.5,0.42000000000000004,1.0,0.0,0.72,0.0,TwoStageBetween,1.0801,0.7629,1.0,2.2044
10,100-alternatives,exp_42,1.0,0.48209999999962744,0.79,0.5,0.48,0.5,0.16999999999999996,0.0,0.0,0.81,0.0,TwoStageBetween,0.9516,0.1186,1.0,2.4761
11,100-alternatives,exp_36,1.0,0.5967999999998137,0.32,0.5,0.7,0.5,0.2,0.0,0.0,0.79,0.0,TwoStageBetween,1.1,0.247,0.0,0.2331
12,100-alternatives,exp_22,0.0,0.8900999999996275,0.8300000000000001,0.5,0.17,0.5,0.43,1.0,0.0,0.28,1.0,TwoStageBetween,1.1619,0.5982,1.0,1.0533
13,100-alternatives,exp_84,0.0,0.6714000000003725,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,0.0,0.0,0.61,1.0,TwoStageBetween,1.1733,0.4366,1.0,1.4069
14,100-alternatives,catch_8,1.0,0.47809999999962743,0.5,0.5,0.32,0.5,0.37,1.0,0.0,0.22,0.0,TwoStageBetween,0.6972,0.0312,0.0,1.5273
15,100-alternatives,exp_26,1.0,0.746,0.3,0.5,0.17,0.5,0.2,0.0,0.0,0.3,0.0,TwoStageBetween,0.9907,0.8489,1.0,0.303
16,100-alternatives,catch_2,1.0,0.4692000000001863,0.4,0.5,0.6,0.5,0.22000000000000003,1.0,0.0,0.38,0.0,TwoStageBetween,0.5023,0.0065,0.0,0.4782
17,100-alternatives,exp_80,0.0,1.002800000000745,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,1.0,0.0,0.61,1.0,TwoStageBetween,1.1733,0.4366,0.0,0.4401
18,100-alternatives,exp_18,1.0,0.9581999999992549,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,0.0,TwoStageBetween,1.1619,0.5982,0.0,0.8096
19,100-alternatives,exp_108,0.0,0.8455999999996274,0.3,0.5,0.4,0.5,0.21000000000000002,0.0,0.0,0.78,1.0,TwoStageBetween,0.8543,0.9233,1.0,1.6458
20,100-alternatives,exp_68,0.0,0.7946000000005587,0.52,0.5,0.51,0.5,0.42000000000000004,0.0,0.0,0.72,1.0,TwoStageBetween,1.0801,0.7629,1.0,1.4847
21,100-alternatives,exp_50,0.0,0.47280000000074507,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,0.9747,0.8603,1.0,0.6366
22,100-alternatives,exp_10,0.0,0.9244000000003724,0.5,0.5,0.29,0.5,0.18,0.0,0.0,0.7,1.0,TwoStageBetween,1.0683,0.7771,1.0,0.9895
23,100-alternatives,exp_104,0.0,1.2557999999998135,0.3,0.5,0.4,0.5,0.21000000000000002,1.0,0.0,0.78,1.0,TwoStageBetween,0.8543,0.9233,1.0,2.2566
