,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,10-attributes,exp_3,0.0,0.5910499999299645,0.8300000000000001,0.4,0.49,0.6,0.53,0.0,1.0,0.79,1.0,TwoStageBetween,0.8952,0.7707,0,0.5062
1,10-attributes,exp_107,0.0,0.4144399999640882,0.3,0.4,0.4,0.6,0.21000000000000002,0.0,1.0,0.78,1.0,TwoStageBetween,0.7196,0.9123,1,0.4695
2,10-attributes,exp_47,1.0,0.5454299999400973,0.79,0.6,0.48,0.4,0.16999999999999996,1.0,1.0,0.81,0.0,TwoStageBetween,0.9551,0.326,0,0.3579
3,10-attributes,exp_115,1.0,0.3106549996882677,0.79,0.4,0.22,0.6,0.42000000000000004,0.0,1.0,0.49,0.0,TwoStageBetween,0.7089,0.9175,1,0.55
4,10-attributes,exp_25,0.0,0.9899949999526144,0.3,0.4,0.17,0.6,0.2,1.0,1.0,0.3,1.0,TwoStageBetween,0.7144,0.9149,1,1.985
5,10-attributes,exp_23,1.0,0.5676249996758997,0.8300000000000001,0.6,0.17,0.4,0.43,1.0,1.0,0.28,0.0,TwoStageBetween,0.9414,0.6966,1,0.2745
6,10-attributes,exp_15,1.0,0.548464999999851,0.5,0.6,0.29,0.4,0.18,1.0,1.0,0.7,0.0,TwoStageBetween,0.8447,0.8263,1,1.0394
7,10-attributes,exp_43,1.0,0.9308250001631676,0.79,0.4,0.48,0.6,0.16999999999999996,0.0,1.0,0.81,0.0,TwoStageBetween,0.9802,0.41,1,1.2634
8,10-attributes,exp_29,0.0,0.9514999999664724,0.3,0.6,0.17,0.4,0.2,0.0,1.0,0.3,1.0,TwoStageBetween,0.9099,0.7504,1,1.8851
9,10-attributes,exp_37,1.0,1.0087099997326732,0.32,0.6,0.7,0.4,0.2,0.0,1.0,0.79,0.0,TwoStageBetween,0.9315,0.2778,0,0.9412
10,10-attributes,catch_3,1.0,0.6838700002990663,0.6799999999999999,0.5,0.38,0.5,0.58,1.0,1.0,0.19,0.0,TwoStageBetween,0.5782,0.0355,0,0.4697
