,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,129-alternatives,exp_64,0.0,0.7664199999999255,0.0,0.72,0.51,1.0,0.52,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.959,0.6621,0,0.6067
1,129-alternatives,catch_0,1.0,0.5970100000003585,0.0,0.19,0.72,1.0,0.3,0.5,0.2,0.5,0.0,TwoStageBetween,0.275,0.0006,0,0.1318
2,129-alternatives,exp_22,1.0,0.5267750000002561,0.0,0.28,0.17,1.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.9742,0.3739,0,0.3199
3,129-alternatives,exp_116,1.0,0.8560600000000559,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,0.9358,0.7118,1,0.3309
4,129-alternatives,exp_40,1.0,0.520910000000149,0.0,0.81,0.48,1.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.571,0.0332,1,0.5845
5,129-alternatives,catch_8,1.0,0.6118900000001304,0.0,0.22,0.32,1.0,0.5,0.5,0.37,0.5,0.0,TwoStageBetween,0.5991,0.0406,0,0.2424
6,129-alternatives,exp_80,1.0,0.589609999999986,0.0,0.61,0.29,1.0,0.8099999999999999,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.8221,0.1494,0,1.2082
7,129-alternatives,exp_50,0.0,0.3817750000007218,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,0.8937,0.7757,1,1.5398
8,129-alternatives,catch_6,1.0,0.618800000000163,0.0,0.23,0.59,1.0,0.27,0.5,0.19,0.5,0.0,TwoStageBetween,0.3502,0.0029,0,0.1969
9,129-alternatives,exp_18,1.0,0.5373749999998836,0.0,0.28,0.17,0.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.9742,0.3739,1,1.1315
10,129-alternatives,exp_26,0.0,0.5263600000006845,0.0,0.3,0.17,0.0,0.3,0.5,0.2,0.5,1.0,TwoStageBetween,0.9413,0.7015,0,0.2603
11,129-alternatives,exp_36,1.0,0.61125,0.0,0.79,0.7,0.0,0.32,0.5,0.2,0.5,0.0,TwoStageBetween,0.8581,0.1808,1,0.3549
12,129-alternatives,exp_52,0.0,0.6194799999992828,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,0.8937,0.7757,1,0.4509
13,129-alternatives,exp_104,0.0,0.4765550000001677,0.0,0.78,0.4,1.0,0.3,0.5,0.21000000000000002,0.5,1.0,TwoStageBetween,0.8537,0.8199,1,2.4744
14,129-alternatives,exp_88,0.0,0.561335000000312,0.0,0.5,0.38,1.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.9906,0.5026,0,0.4265
