,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,156-alternatives,exp_64,1.0,0.5657999999970198,0.52,0.5,0.51,0.5,0.42000000000000004,1.0,0.0,0.72,0.0,TwoStageBetween,1.1284,0.6438,1.0,2.5371
1,156-alternatives,catch_6,1.0,1.3443999999910594,0.27,0.5,0.59,0.5,0.19,1.0,0.0,0.23,0.0,TwoStageBetween,0.4539,0.0042,0.0,0.4786
2,156-alternatives,exp_20,1.0,0.9230999999940397,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,0.0,TwoStageBetween,1.1422,0.3772,1.0,1.7567
3,156-alternatives,exp_60,1.0,0.6148000000119209,0.62,0.5,0.21,0.5,0.18,0.0,0.0,0.41,0.0,TwoStageBetween,0.9821,0.1503,0.0,0.7379
4,156-alternatives,exp_90,0.0,0.5286000000089407,0.4,0.5,0.38,0.5,0.3,0.0,0.0,0.5,1.0,TwoStageBetween,1.1566,0.4953,1.0,2.2198
5,156-alternatives,exp_82,1.0,1.0718999999910592,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,0.0,0.0,0.61,0.0,TwoStageBetween,1.0004,0.1642,0.0,1.5656
6,156-alternatives,exp_50,0.0,0.5142000000029803,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,1.0683,0.754,1.0,1.221
7,156-alternatives,exp_52,0.0,0.7094000000059605,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,1.0683,0.754,0.0,0.6565
8,156-alternatives,exp_42,1.0,1.0074000000059604,0.79,0.5,0.48,0.5,0.16999999999999996,0.0,0.0,0.81,0.0,TwoStageBetween,0.7284,0.0414,0.0,1.4288
9,156-alternatives,catch_4,1.0,1.2917000000029801,0.73,0.5,0.31,0.5,0.4,1.0,0.0,0.19,0.0,TwoStageBetween,0.5273,0.0094,0.0,0.4048
10,156-alternatives,exp_46,1.0,0.537800000011921,0.79,0.5,0.48,0.5,0.16999999999999996,1.0,0.0,0.81,0.0,TwoStageBetween,0.7284,0.0414,0.0,1.4657
11,156-alternatives,exp_80,1.0,0.6875,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,1.0,0.0,0.61,0.0,TwoStageBetween,1.0004,0.1642,0.0,1.3383
12,156-alternatives,exp_98,0.0,0.9021000000089409,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,0.0,0.0,0.58,1.0,TwoStageBetween,1.1425,0.5992,0.0,1.3274
13,156-alternatives,exp_104,0.0,1.9383000000119208,0.3,0.5,0.4,0.5,0.21000000000000002,1.0,0.0,0.78,1.0,TwoStageBetween,1.0301,0.7987,1.0,0.5942
14,156-alternatives,exp_94,0.0,1.1243999999910592,0.4,0.5,0.38,0.5,0.3,1.0,0.0,0.5,1.0,TwoStageBetween,1.1566,0.4953,0.0,0.4182
15,156-alternatives,catch_0,1.0,0.5747000000029803,0.3,0.5,0.72,0.5,0.2,1.0,0.0,0.19,0.0,TwoStageBetween,0.3572,0.0009,0.0,0.3301
16,156-alternatives,exp_26,0.0,0.5865999999940396,0.3,0.5,0.17,0.5,0.2,0.0,0.0,0.3,1.0,TwoStageBetween,1.1122,0.6817,1.0,1.2587
17,156-alternatives,exp_8,0.0,1.3239000000059604,0.5,0.5,0.29,0.5,0.18,1.0,0.0,0.7,1.0,TwoStageBetween,1.1535,0.4352,1.0,0.995
18,156-alternatives,exp_114,0.0,0.547,0.79,0.5,0.22,0.5,0.42000000000000004,0.0,0.0,0.49,1.0,TwoStageBetween,1.1071,0.6919,1.0,0.3198
19,156-alternatives,exp_88,1.0,2.1201000000089407,0.4,0.5,0.38,0.5,0.3,1.0,0.0,0.5,0.0,TwoStageBetween,1.1566,0.4953,1.0,2.0117
20,156-alternatives,exp_102,0.0,0.65,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,1.0,0.0,0.58,1.0,TwoStageBetween,1.1425,0.5992,0.0,1.3918
21,156-alternatives,exp_40,1.0,0.4912000000029802,0.79,0.5,0.48,0.5,0.16999999999999996,1.0,0.0,0.81,0.0,TwoStageBetween,0.7284,0.0414,0.0,0.525
22,156-alternatives,exp_68,0.0,0.7432000000029803,0.52,0.5,0.51,0.5,0.42000000000000004,0.0,0.0,0.72,1.0,TwoStageBetween,1.1284,0.6438,1.0,0.1754
23,156-alternatives,exp_58,1.0,0.6827999999970198,0.62,0.5,0.21,0.5,0.18,0.0,0.0,0.41,0.0,TwoStageBetween,0.9821,0.1503,0.0,0.7077
24,156-alternatives,exp_18,1.0,0.5321000000089406,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,0.0,TwoStageBetween,1.1422,0.3772,0.0,0.6024
25,156-alternatives,exp_108,0.0,0.9763000000119209,0.3,0.5,0.4,0.5,0.21000000000000002,0.0,0.0,0.78,1.0,TwoStageBetween,1.0301,0.7987,1.0,0.7542
26,156-alternatives,exp_30,0.0,0.5942999999970198,0.3,0.5,0.17,0.5,0.2,1.0,0.0,0.3,1.0,TwoStageBetween,1.1122,0.6817,1.0,0.214
