,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,186-attributes,catch_3,1.0,0.8117999999970198,1.0,0.19,0.38,1.0,0.6799999999999999,0.5,0.58,0.5,0.0,TwoStageBetween,0.4756,0.1865,0,0.5455
1,186-attributes,exp_115,1.0,0.5036999999955296,1.0,0.49,0.22,0.0,0.79,0.4,0.42000000000000004,0.6,0.0,TwoStageBetween,0.5283,0.6965,1,0.4051
2,186-attributes,exp_25,1.0,0.5063000000044704,1.0,0.3,0.17,1.0,0.3,0.4,0.2,0.6,0.0,TwoStageBetween,0.513,0.2611,0,0.3248
3,186-attributes,exp_9,1.0,0.7287000000029802,1.0,0.7,0.29,1.0,0.5,0.4,0.18,0.6,0.0,TwoStageBetween,0.4832,0.1994,1,0.1117
4,186-attributes,exp_107,0.0,0.46529999999701976,1.0,0.78,0.4,0.0,0.3,0.4,0.21000000000000002,0.6,1.0,TwoStageBetween,0.5156,0.7323,1,0.2346
5,186-attributes,exp_43,0.0,0.4518999999985099,1.0,0.81,0.48,0.0,0.79,0.4,0.16999999999999996,0.6,1.0,TwoStageBetween,0.5579,0.5148,0,1.3162
6,186-attributes,exp_1,1.0,0.4175,1.0,0.79,0.49,1.0,0.8300000000000001,0.4,0.53,0.6,0.0,TwoStageBetween,0.5061,0.245,0,0.4529
7,186-attributes,exp_69,0.0,0.3337000000029802,1.0,0.72,0.51,0.0,0.52,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.5269,0.7007,1,0.4693
8,186-attributes,exp_35,1.0,0.6218999999985099,1.0,0.79,0.7,0.0,0.32,0.4,0.2,0.6,0.0,TwoStageBetween,0.5413,0.6488,1,0.5216
9,186-attributes,catch_1,1.0,0.4358000000044704,1.0,0.29,0.41,1.0,0.5900000000000001,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,0.4721,0.1809,0,1.3313
