,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,184-alternatives,exp_42,0.0,0.963,0.79,0.5,0.48,0.5,0.16999999999999996,0.0,0.0,0.81,1.0,TwoStageBetween,1.0476,0.9987,1.0,1.2803
1,184-alternatives,exp_68,0.0,0.756,0.52,0.5,0.51,0.5,0.42000000000000004,0.0,0.0,0.72,1.0,TwoStageBetween,1.4691,0.9687,1.0,0.9298
2,184-alternatives,exp_10,0.0,0.9,0.5,0.5,0.29,0.5,0.18,0.0,0.0,0.7,1.0,TwoStageBetween,0.6494,1.0,1.0,0.5498
3,184-alternatives,exp_94,0.0,0.83,0.4,0.5,0.38,0.5,0.3,1.0,0.0,0.5,1.0,TwoStageBetween,1.6656,0.9165,1.0,1.0196
4,184-alternatives,exp_98,0.0,0.757,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,0.0,0.0,0.58,1.0,TwoStageBetween,1.2633,0.9914,1.0,1.4305
5,184-alternatives,exp_114,0.0,0.707,0.79,0.5,0.22,0.5,0.42000000000000004,0.0,0.0,0.49,1.0,TwoStageBetween,0.7072,1.0,1.0,0.4674
6,184-alternatives,exp_104,0.0,1.016,0.3,0.5,0.4,0.5,0.21000000000000002,1.0,0.0,0.78,1.0,TwoStageBetween,0.835,0.9999,1.0,0.6042
7,184-alternatives,catch_0,1.0,0.988,0.3,0.5,0.72,0.5,0.2,1.0,0.0,0.19,0.0,TwoStageBetween,0.4618,0.0,0.0,0.4818
8,184-alternatives,exp_90,0.0,0.782,0.4,0.5,0.38,0.5,0.3,0.0,0.0,0.5,1.0,TwoStageBetween,1.6656,0.9165,1.0,2.2264
9,184-alternatives,exp_108,0.0,0.795,0.3,0.5,0.4,0.5,0.21000000000000002,0.0,0.0,0.78,1.0,TwoStageBetween,0.835,0.9999,1.0,0.8733
10,184-alternatives,exp_18,0.0,0.795,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,1.0,TwoStageBetween,1.094,0.9979,1.0,0.3086
11,184-alternatives,exp_50,0.0,0.939,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,1.2554,0.9919,1.0,0.6181
12,184-alternatives,catch_2,1.0,0.746,0.4,0.5,0.6,0.5,0.22000000000000003,1.0,0.0,0.38,0.0,TwoStageBetween,1.1835,0.0012,0.0,0.7999
13,184-alternatives,exp_116,0.0,0.657,0.79,0.5,0.22,0.5,0.42000000000000004,0.0,0.0,0.49,1.0,TwoStageBetween,0.7072,1.0,1.0,0.4985
14,184-alternatives,exp_84,0.0,0.762,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,0.0,0.0,0.61,1.0,TwoStageBetween,0.7564,1.0,1.0,0.4024
15,184-alternatives,exp_82,0.0,0.691,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,0.0,0.0,0.61,1.0,TwoStageBetween,0.7564,1.0,1.0,0.5373
16,184-alternatives,exp_22,0.0,1.091,0.8300000000000001,0.5,0.17,0.5,0.43,1.0,0.0,0.28,1.0,TwoStageBetween,1.094,0.9979,1.0,0.8868
17,184-alternatives,exp_20,0.0,0.683,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,1.0,TwoStageBetween,1.094,0.9979,1.0,0.6575
18,184-alternatives,exp_26,0.0,0.649,0.3,0.5,0.17,0.5,0.2,0.0,0.0,0.3,1.0,TwoStageBetween,0.9709,0.9995,1.0,1.7509
19,184-alternatives,exp_80,0.0,0.974,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,1.0,0.0,0.61,1.0,TwoStageBetween,0.7564,1.0,1.0,0.3181
20,184-alternatives,exp_78,0.0,0.635,0.6799999999999999,0.5,0.2,0.5,0.4,1.0,0.0,0.8,1.0,TwoStageBetween,0.4482,1.0,1.0,0.4569
21,184-alternatives,exp_58,0.0,0.628,0.62,0.5,0.21,0.5,0.18,0.0,0.0,0.41,1.0,TwoStageBetween,0.8336,0.9999,1.0,0.7862
22,184-alternatives,exp_96,0.0,0.972,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,1.0,0.0,0.58,1.0,TwoStageBetween,1.2633,0.9914,1.0,1.5821
23,184-alternatives,exp_88,0.0,0.683,0.4,0.5,0.38,0.5,0.3,1.0,0.0,0.5,1.0,TwoStageBetween,1.6656,0.9165,1.0,0.8266
24,184-alternatives,exp_64,0.0,0.654,0.52,0.5,0.51,0.5,0.42000000000000004,1.0,0.0,0.72,1.0,TwoStageBetween,1.4691,0.9687,1.0,1.3965
25,184-alternatives,catch_6,1.0,0.638,0.27,0.5,0.59,0.5,0.19,1.0,0.0,0.23,0.0,TwoStageBetween,0.6126,0.0,0.0,0.634
26,184-alternatives,exp_102,0.0,0.697,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,1.0,0.0,0.58,1.0,TwoStageBetween,1.2633,0.9914,1.0,0.7698
27,184-alternatives,exp_46,0.0,0.682,0.79,0.5,0.48,0.5,0.16999999999999996,1.0,0.0,0.81,1.0,TwoStageBetween,1.0476,0.9987,1.0,0.9253
28,184-alternatives,catch_4,1.0,1.012,0.73,0.5,0.31,0.5,0.4,1.0,0.0,0.19,0.0,TwoStageBetween,1.113,0.0007,0.0,0.7662
29,184-alternatives,exp_36,0.0,0.66,0.32,0.5,0.7,0.5,0.2,0.0,0.0,0.79,1.0,TwoStageBetween,2.0074,0.6283,1.0,1.3568
30,184-alternatives,exp_52,0.0,0.65,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,1.2554,0.9919,1.0,0.9041
31,184-alternatives,exp_60,0.0,0.661,0.62,0.5,0.21,0.5,0.18,0.0,0.0,0.41,1.0,TwoStageBetween,0.8336,0.9999,1.0,0.5435
32,184-alternatives,exp_8,0.0,0.704,0.5,0.5,0.29,0.5,0.18,1.0,0.0,0.7,1.0,TwoStageBetween,0.6494,1.0,1.0,0.4999
33,184-alternatives,exp_30,0.0,0.774,0.3,0.5,0.17,0.5,0.2,1.0,0.0,0.3,1.0,TwoStageBetween,0.9709,0.9995,1.0,0.9002
34,184-alternatives,catch_8,1.0,0.809,0.5,0.5,0.32,0.5,0.37,1.0,0.0,0.22,0.0,TwoStageBetween,1.3874,0.0037,0.0,2.2641
35,184-alternatives,exp_74,0.0,0.879,0.6799999999999999,0.5,0.2,0.5,0.4,0.0,0.0,0.8,1.0,TwoStageBetween,0.4482,1.0,1.0,0.2978
36,184-alternatives,exp_40,0.0,0.955,0.79,0.5,0.48,0.5,0.16999999999999996,1.0,0.0,0.81,1.0,TwoStageBetween,1.0476,0.9987,1.0,1.2332
37,184-alternatives,exp_34,0.0,0.697,0.32,0.5,0.7,0.5,0.2,0.0,0.0,0.79,1.0,TwoStageBetween,2.0074,0.6283,1.0,1.6978
38,184-alternatives,exp_48,0.0,1.084,0.82,0.5,0.32,0.5,0.6900000000000001,1.0,0.0,0.49,1.0,TwoStageBetween,1.2554,0.9919,1.0,0.9617
39,184-alternatives,catch_16,1.0,0.747,0.78,0.5,0.37,0.5,0.6799999999999999,1.0,0.0,0.32,0.0,TwoStageBetween,1.9678,0.0778,,
40,184-alternatives,exp_24,0.0,0.736,0.3,0.5,0.17,0.5,0.2,1.0,0.0,0.3,1.0,TwoStageBetween,0.9709,0.9995,1.0,0.5013
41,184-alternatives,exp_76,0.0,0.625,0.6799999999999999,0.5,0.2,0.5,0.4,0.0,0.0,0.8,1.0,TwoStageBetween,0.4482,1.0,1.0,0.5328
42,184-alternatives,exp_28,0.0,0.788,0.3,0.5,0.17,0.5,0.2,0.0,0.0,0.3,1.0,TwoStageBetween,0.9709,0.9995,1.0,0.4922
43,184-alternatives,catch_10,1.0,0.811,0.32,0.5,0.51,0.5,0.16999999999999996,1.0,0.0,0.31,0.0,TwoStageBetween,1.0963,0.0006,0.0,1.0662
44,184-alternatives,exp_62,0.0,0.858,0.62,0.5,0.21,0.5,0.18,1.0,0.0,0.41,1.0,TwoStageBetween,0.8336,0.9999,1.0,0.6394
45,184-alternatives,exp_16,0.0,0.736,0.8300000000000001,0.5,0.17,0.5,0.43,1.0,0.0,0.28,1.0,TwoStageBetween,1.094,0.9979,1.0,2.0047
46,184-alternatives,exp_86,0.0,0.766,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,1.0,0.0,0.61,1.0,TwoStageBetween,0.7564,1.0,1.0,0.385
47,184-alternatives,exp_106,0.0,0.745,0.3,0.5,0.4,0.5,0.21000000000000002,0.0,0.0,0.78,1.0,TwoStageBetween,0.835,0.9999,1.0,0.8629
48,184-alternatives,exp_56,0.0,0.838,0.62,0.5,0.21,0.5,0.18,1.0,0.0,0.41,1.0,TwoStageBetween,0.8336,0.9999,1.0,0.8859
49,184-alternatives,exp_66,0.0,0.604,0.52,0.5,0.51,0.5,0.42000000000000004,0.0,0.0,0.72,1.0,TwoStageBetween,1.4691,0.9687,1.0,0.6108
50,184-alternatives,exp_100,0.0,0.708,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,0.0,0.0,0.58,1.0,TwoStageBetween,1.2633,0.9914,1.0,0.8917
51,184-alternatives,exp_6,0.0,0.73,0.8300000000000001,0.5,0.49,0.5,0.53,1.0,0.0,0.79,1.0,TwoStageBetween,1.1379,0.9969,1.0,0.5337
52,184-alternatives,exp_54,0.0,0.911,0.82,0.5,0.32,0.5,0.6900000000000001,1.0,0.0,0.49,1.0,TwoStageBetween,1.2554,0.9919,1.0,0.8122
53,184-alternatives,exp_12,0.0,0.75,0.5,0.5,0.29,0.5,0.18,0.0,0.0,0.7,1.0,TwoStageBetween,0.6494,1.0,1.0,0.9431
54,184-alternatives,exp_44,0.0,0.748,0.79,0.5,0.48,0.5,0.16999999999999996,0.0,0.0,0.81,1.0,TwoStageBetween,1.0476,0.9987,1.0,0.9768
55,184-alternatives,exp_72,0.0,0.865,0.6799999999999999,0.5,0.2,0.5,0.4,1.0,0.0,0.8,1.0,TwoStageBetween,0.4482,1.0,1.0,0.2564
56,184-alternatives,exp_32,0.0,0.737,0.32,0.5,0.7,0.5,0.2,1.0,0.0,0.79,1.0,TwoStageBetween,2.0074,0.6283,1.0,2.0589
57,184-alternatives,exp_14,0.0,0.746,0.5,0.5,0.29,0.5,0.18,1.0,0.0,0.7,1.0,TwoStageBetween,0.6494,1.0,1.0,0.6811
58,184-alternatives,exp_92,0.0,0.735,0.4,0.5,0.38,0.5,0.3,0.0,0.0,0.5,1.0,TwoStageBetween,1.6656,0.9165,1.0,1.1364
59,184-alternatives,exp_0,0.0,0.76,0.8300000000000001,0.5,0.49,0.5,0.53,1.0,0.0,0.79,1.0,TwoStageBetween,1.1379,0.9969,1.0,1.0386
60,184-alternatives,exp_38,0.0,0.832,0.32,0.5,0.7,0.5,0.2,1.0,0.0,0.79,1.0,TwoStageBetween,2.0074,0.6283,1.0,1.0338
61,184-alternatives,exp_70,0.0,1.153,0.52,0.5,0.51,0.5,0.42000000000000004,1.0,0.0,0.72,1.0,TwoStageBetween,1.4691,0.9687,1.0,1.4799
62,184-alternatives,exp_110,0.0,0.748,0.3,0.5,0.4,0.5,0.21000000000000002,1.0,0.0,0.78,1.0,TwoStageBetween,0.835,0.9999,1.0,0.8841
63,184-alternatives,exp_112,0.0,0.713,0.79,0.5,0.22,0.5,0.42000000000000004,1.0,0.0,0.49,1.0,TwoStageBetween,0.7072,1.0,1.0,1.0836
64,184-alternatives,exp_118,0.0,1.101,0.79,0.5,0.22,0.5,0.42000000000000004,1.0,0.0,0.49,1.0,TwoStageBetween,0.7072,1.0,1.0,0.4778
65,184-alternatives,catch_12,1.0,0.901,0.6,0.5,0.47,0.5,0.5,1.0,0.0,0.23,0.0,TwoStageBetween,0.7844,0.0,0.0,0.7725
66,184-alternatives,catch_18,1.0,1.036,0.38,0.5,0.37,0.5,0.31,1.0,0.0,0.19,0.0,TwoStageBetween,0.8365,0.0001,0.0,0.8957
67,184-alternatives,exp_4,0.0,0.828,0.8300000000000001,0.5,0.49,0.5,0.53,0.0,0.0,0.79,1.0,TwoStageBetween,1.1379,0.9969,1.0,1.6235
68,184-alternatives,exp_2,0.0,0.77,0.8300000000000001,0.5,0.49,0.5,0.53,0.0,0.0,0.79,1.0,TwoStageBetween,1.1379,0.9969,1.0,1.3779
69,184-alternatives,catch_14,1.0,0.801,0.79,0.5,0.28,0.5,0.41,1.0,0.0,0.22,0.0,TwoStageBetween,1.7545,0.0236,0.0,1.8012
