,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,6-alternatives,exp_40,1.0,0.6363000001907348,0.79,0.5,0.48,0.5,0.16999999999999996,1.0,0.0,0.81,0.0,TwoStageBetween,0.5861,0.2202,0,0.2088
1,6-alternatives,exp_82,0.0,0.5752000002861023,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,0.0,0.0,0.61,1.0,TwoStageBetween,0.639,0.6556,1,0.7969
2,6-alternatives,exp_8,0.0,0.428,0.5,0.5,0.29,0.5,0.18,1.0,0.0,0.7,1.0,TwoStageBetween,0.4819,0.9008,0,0.4731
3,6-alternatives,catch_0,1.0,0.0565,0.3,0.5,0.72,0.5,0.2,1.0,0.0,0.19,0.0,TwoStageBetween,0.1399,0.0001,0,0.0761
4,6-alternatives,exp_36,1.0,0.5693000001907349,0.32,0.5,0.7,0.5,0.2,0.0,0.0,0.79,0.0,TwoStageBetween,0.622,0.2936,0,0.7912
5,6-alternatives,exp_20,1.0,0.7094000000953674,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,0.0,TwoStageBetween,0.6108,0.7325,0,0.3142
6,6-alternatives,exp_10,0.0,0.19009999990463256,0.5,0.5,0.29,0.5,0.18,0.0,0.0,0.7,1.0,TwoStageBetween,0.4819,0.9008,0,0.6345
7,6-alternatives,exp_22,1.0,0.4517999997138977,0.8300000000000001,0.5,0.17,0.5,0.43,1.0,0.0,0.28,0.0,TwoStageBetween,0.6108,0.7325,1,1.074
8,6-alternatives,exp_42,1.0,0.12369999980926513,0.79,0.5,0.48,0.5,0.16999999999999996,0.0,0.0,0.81,0.0,TwoStageBetween,0.5861,0.2202,1,0.3696
9,6-alternatives,exp_74,0.0,0.49709999990463255,0.6799999999999999,0.5,0.2,0.5,0.4,0.0,0.0,0.8,1.0,TwoStageBetween,0.2091,0.9982,1,0.3835
10,6-alternatives,exp_50,0.0,0.6199000000953674,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,0.4775,0.9042,1,1.0507
11,6-alternatives,exp_94,0.0,0.2588999996185303,0.4,0.5,0.38,0.5,0.3,1.0,0.0,0.5,1.0,TwoStageBetween,0.6269,0.693,1,1.0606
12,6-alternatives,exp_58,1.0,0.4909000000953674,0.62,0.5,0.21,0.5,0.18,0.0,0.0,0.41,0.0,TwoStageBetween,0.6534,0.589,1,0.6456
13,6-alternatives,exp_104,0.0,0.3325,0.3,0.5,0.4,0.5,0.21000000000000002,1.0,0.0,0.78,1.0,TwoStageBetween,0.3895,0.9576,1,0.5914
14,6-alternatives,catch_8,1.0,0.1933000001907349,0.5,0.5,0.32,0.5,0.37,1.0,0.0,0.22,0.0,TwoStageBetween,0.3451,0.0254,0,0.2683
15,6-alternatives,exp_26,0.0,0.342,0.3,0.5,0.17,0.5,0.2,0.0,0.0,0.3,1.0,TwoStageBetween,0.4695,0.9104,1,0.103
16,6-alternatives,catch_4,1.0,0.10089999961853027,0.73,0.5,0.31,0.5,0.4,1.0,0.0,0.19,0.0,TwoStageBetween,0.241,0.0043,0,0.1668
17,6-alternatives,exp_52,0.0,0.4150999999046326,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,0.4775,0.9042,0,0.2585
18,6-alternatives,exp_98,0.0,0.22240000009536742,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,0.0,0.0,0.58,1.0,TwoStageBetween,0.5492,0.8329,0,0.5944
19,6-alternatives,exp_18,0.0,0.24169999980926515,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,1.0,TwoStageBetween,0.6108,0.7325,1,0.5483
20,6-alternatives,exp_80,0.0,0.2885,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,1.0,0.0,0.61,1.0,TwoStageBetween,0.639,0.6556,1,1.176
21,6-alternatives,exp_90,0.0,0.41340000009536737,0.4,0.5,0.38,0.5,0.3,0.0,0.0,0.5,1.0,TwoStageBetween,0.6269,0.693,0,1.8765
22,6-alternatives,exp_60,1.0,0.7628000001907349,0.62,0.5,0.21,0.5,0.18,0.0,0.0,0.41,0.0,TwoStageBetween,0.6534,0.589,0,0.6177
23,6-alternatives,exp_96,0.0,0.26730000019073485,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,1.0,0.0,0.58,1.0,TwoStageBetween,0.5492,0.8329,0,1.2233
24,6-alternatives,exp_116,0.0,0.2759000000953674,0.79,0.5,0.22,0.5,0.42000000000000004,0.0,0.0,0.49,1.0,TwoStageBetween,0.4039,0.9507,1,0.3635
25,6-alternatives,exp_114,0.0,0.31809999990463256,0.79,0.5,0.22,0.5,0.42000000000000004,0.0,0.0,0.49,1.0,TwoStageBetween,0.4039,0.9507,1,0.3553
26,6-alternatives,exp_102,0.0,0.409,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,1.0,0.0,0.58,1.0,TwoStageBetween,0.5492,0.8329,0,0.7811
27,6-alternatives,exp_78,0.0,0.4635,0.6799999999999999,0.5,0.2,0.5,0.4,1.0,0.0,0.8,1.0,TwoStageBetween,0.2091,0.9982,1,0.223
28,6-alternatives,catch_6,1.0,0.4775,0.27,0.5,0.59,0.5,0.19,1.0,0.0,0.23,0.0,TwoStageBetween,0.1811,0.0007,0,0.1863
29,6-alternatives,exp_64,0.0,0.2612000002861023,0.52,0.5,0.51,0.5,0.42000000000000004,1.0,0.0,0.72,1.0,TwoStageBetween,0.5547,0.8259,0,0.5601
30,6-alternatives,exp_108,0.0,0.25640000009536745,0.3,0.5,0.4,0.5,0.21000000000000002,0.0,0.0,0.78,1.0,TwoStageBetween,0.3895,0.9576,1,0.3809
31,6-alternatives,exp_68,0.0,0.5143999996185302,0.52,0.5,0.51,0.5,0.42000000000000004,0.0,0.0,0.72,1.0,TwoStageBetween,0.5547,0.8259,0,0.636
32,6-alternatives,catch_2,1.0,0.714,0.4,0.5,0.6,0.5,0.22000000000000003,1.0,0.0,0.38,0.0,TwoStageBetween,0.2509,0.0053,0,0.2618
