,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,81-alternatives,catch_4,1.0,0.2245,0.0,0.19,0.31,1.0,0.73,0.5,0.4,0.5,0.0,TwoStageBetween,0.1532,0.0248,0,0.1167
1,81-alternatives,exp_116,0.0,0.23559999996423722,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.2568,0.7979,1,0.147
2,81-alternatives,exp_94,0.0,0.23419999998807908,0.0,0.5,0.38,1.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.2938,0.5745,0,0.4509
3,81-alternatives,exp_80,1.0,0.943,0.0,0.61,0.29,1.0,0.8099999999999999,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.2925,0.4072,1,0.1104
4,81-alternatives,exp_8,0.0,0.09679999995231628,0.0,0.7,0.29,1.0,0.5,0.5,0.18,0.5,1.0,TwoStageBetween,0.2845,0.6681,1,0.135
5,81-alternatives,exp_18,1.0,0.6751999999880791,0.0,0.28,0.17,0.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.2952,0.5457,0,0.0682
6,81-alternatives,catch_2,1.0,0.39959999996423723,0.0,0.38,0.6,1.0,0.4,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.158,0.0284,0,0.2387
7,81-alternatives,exp_30,0.0,0.9013000000119208,0.0,0.3,0.17,1.0,0.3,0.5,0.2,0.5,1.0,TwoStageBetween,0.2681,0.7555,1,0.2087
8,81-alternatives,exp_10,1.0,0.5014000000357628,0.0,0.7,0.29,0.0,0.5,0.5,0.18,0.5,0.0,TwoStageBetween,0.2845,0.6681,1,0.3489
9,81-alternatives,exp_104,0.0,0.09370000004768371,0.0,0.78,0.4,1.0,0.3,0.5,0.21000000000000002,0.5,1.0,TwoStageBetween,0.2437,0.8375,1,0.1197
10,81-alternatives,exp_22,1.0,0.15410000002384186,0.0,0.28,0.17,1.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.2952,0.5457,0,0.154
11,81-alternatives,exp_60,0.0,0.2480999999642372,0.0,0.41,0.21,0.0,0.62,0.5,0.18,0.5,1.0,TwoStageBetween,0.2896,0.3738,0,0.169
12,81-alternatives,exp_26,1.0,0.038,0.0,0.3,0.17,0.0,0.3,0.5,0.2,0.5,0.0,TwoStageBetween,0.2681,0.7555,1,0.1154
13,81-alternatives,exp_88,1.0,0.16780000001192094,0.0,0.5,0.38,1.0,0.4,0.5,0.3,0.5,0.0,TwoStageBetween,0.2938,0.5745,1,0.1386
14,81-alternatives,exp_50,0.0,0.18760000002384183,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,0.2633,0.7748,1,0.1187
15,81-alternatives,exp_82,1.0,0.5119000000357627,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.2925,0.4072,0,0.3164
16,81-alternatives,exp_102,0.0,0.14410000002384185,0.0,0.58,0.38,1.0,0.6900000000000001,0.5,0.49000000000000005,0.5,1.0,TwoStageBetween,0.2831,0.6772,1,0.6441
17,81-alternatives,exp_68,0.0,0.03830000001192093,0.0,0.72,0.51,0.0,0.52,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.2813,0.6889,1,0.1181
18,81-alternatives,catch_6,1.0,0.1089000000357628,0.0,0.23,0.59,1.0,0.27,0.5,0.19,0.5,0.0,TwoStageBetween,0.1253,0.0096,0,0.1518
19,81-alternatives,exp_52,0.0,0.4101999999880791,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,0.2633,0.7748,1,0.1411
20,81-alternatives,exp_90,0.0,0.05019999998807907,0.0,0.5,0.38,0.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.2938,0.5745,0,0.1566
21,81-alternatives,exp_114,0.0,0.5749000000357628,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.2568,0.7979,1,0.2143
22,81-alternatives,catch_8,1.0,0.19639999997615812,0.0,0.22,0.32,1.0,0.5,0.5,0.37,0.5,0.0,TwoStageBetween,0.2059,0.0836,0,0.1373
23,81-alternatives,exp_84,0.0,0.5185,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,1.0,TwoStageBetween,0.2925,0.4072,0,0.3053
24,81-alternatives,exp_96,0.0,0.18869999998807907,0.0,0.58,0.38,1.0,0.6900000000000001,0.5,0.49000000000000005,0.5,1.0,TwoStageBetween,0.2831,0.6772,1,0.7511
25,81-alternatives,exp_40,1.0,0.06880000001192092,0.0,0.81,0.48,1.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.2446,0.165,0,0.2569
26,81-alternatives,exp_36,1.0,1.259899999976158,0.0,0.79,0.7,0.0,0.32,0.5,0.2,0.5,0.0,TwoStageBetween,0.2799,0.3025,0,0.2737
27,81-alternatives,exp_46,1.0,0.5111000000238418,0.0,0.81,0.48,1.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.2446,0.165,0,0.5027
28,81-alternatives,exp_58,1.0,2.4328999999761582,0.0,0.41,0.21,0.0,0.62,0.5,0.18,0.5,0.0,TwoStageBetween,0.2896,0.3738,1,0.1488
29,81-alternatives,exp_64,0.0,0.10120000004768372,0.0,0.72,0.51,1.0,0.52,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.2813,0.6889,1,0.1045
30,81-alternatives,catch_0,1.0,0.16760000002384184,0.0,0.19,0.72,1.0,0.3,0.5,0.2,0.5,0.0,TwoStageBetween,0.0987,0.0026,0,0.0389
31,81-alternatives,exp_108,0.0,0.7569000000357627,0.0,0.78,0.4,0.0,0.3,0.5,0.21000000000000002,0.5,1.0,TwoStageBetween,0.2437,0.8375,1,0.1704
32,81-alternatives,exp_42,1.0,0.22130000001192093,0.0,0.81,0.48,0.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.2446,0.165,0,0.2828
33,81-alternatives,exp_98,0.0,0.20480000001192092,0.0,0.58,0.38,0.0,0.6900000000000001,0.5,0.49000000000000005,0.5,1.0,TwoStageBetween,0.2831,0.6772,1,0.6506
34,81-alternatives,exp_78,0.0,0.1899000000357628,0.0,0.8,0.2,1.0,0.6799999999999999,0.5,0.4,0.5,1.0,TwoStageBetween,0.1608,0.9694,1,0.1854
35,81-alternatives,exp_74,0.0,0.08190000003576278,0.0,0.8,0.2,0.0,0.6799999999999999,0.5,0.4,0.5,1.0,TwoStageBetween,0.1608,0.9694,1,0.1291
36,81-alternatives,exp_110,0.0,0.16019999998807907,0.0,0.78,0.4,1.0,0.3,0.5,0.21000000000000002,0.5,1.0,TwoStageBetween,0.2437,0.8375,1,0.1835
37,81-alternatives,catch_14,1.0,0.012300000011920928,0.0,0.22,0.28,1.0,0.79,0.5,0.41,0.5,0.0,TwoStageBetween,0.1862,0.0561,0,0.1848
38,81-alternatives,exp_54,0.0,0.18160000002384183,0.0,0.49,0.32,1.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,0.2633,0.7748,1,0.1831
39,81-alternatives,exp_24,0.0,0.13269999998807908,0.0,0.3,0.17,1.0,0.3,0.5,0.2,0.5,1.0,TwoStageBetween,0.2681,0.7555,1,0.3321
40,81-alternatives,exp_0,1.0,0.04980000001192093,0.0,0.79,0.49,1.0,0.8300000000000001,0.5,0.53,0.5,0.0,TwoStageBetween,0.2857,0.6593,1,0.2574
41,81-alternatives,exp_106,1.0,0.596199999988079,0.0,0.78,0.4,0.0,0.3,0.5,0.21000000000000002,0.5,0.0,TwoStageBetween,0.2437,0.8375,1,0.0969
42,81-alternatives,exp_112,0.0,1.14,0.0,0.49,0.22,1.0,0.79,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.2568,0.7979,0,0.0544
43,81-alternatives,exp_6,0.0,0.0495,0.0,0.79,0.49,1.0,0.8300000000000001,0.5,0.53,0.5,1.0,TwoStageBetween,0.2857,0.6593,0,0.3832
44,81-alternatives,exp_118,0.0,0.0275,0.0,0.49,0.22,1.0,0.79,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.2568,0.7979,1,0.1586
45,81-alternatives,catch_18,1.0,0.16860000002384185,0.0,0.19,0.37,1.0,0.38,0.5,0.31,0.5,0.0,TwoStageBetween,0.1689,0.0376,0,0.0629
46,81-alternatives,exp_14,1.0,0.15429999995231627,0.0,0.7,0.29,1.0,0.5,0.5,0.18,0.5,0.0,TwoStageBetween,0.2845,0.6681,0,0.0335
47,81-alternatives,exp_100,0.0,0.03660000002384186,0.0,0.58,0.38,0.0,0.6900000000000001,0.5,0.49000000000000005,0.5,1.0,TwoStageBetween,0.2831,0.6772,1,0.328
48,81-alternatives,exp_86,1.0,1.2197999999523166,0.0,0.61,0.29,1.0,0.8099999999999999,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.2925,0.4072,0,0.0576
49,81-alternatives,exp_76,0.0,0.074,0.0,0.8,0.2,0.0,0.6799999999999999,0.5,0.4,0.5,1.0,TwoStageBetween,0.1608,0.9694,1,0.0619
50,81-alternatives,exp_38,1.0,0.1245,0.0,0.79,0.7,1.0,0.32,0.5,0.2,0.5,0.0,TwoStageBetween,0.2799,0.3025,0,0.2453
51,81-alternatives,exp_34,0.0,1.464699999988079,0.0,0.79,0.7,0.0,0.32,0.5,0.2,0.5,1.0,TwoStageBetween,0.2799,0.3025,0,0.1639
52,81-alternatives,exp_44,1.0,0.805800000011921,0.0,0.81,0.48,0.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.2446,0.165,0,0.0669
53,81-alternatives,exp_66,0.0,0.04680000001192093,0.0,0.72,0.51,0.0,0.52,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.2813,0.6889,1,0.2646
54,81-alternatives,exp_16,1.0,0.25930000001192094,0.0,0.28,0.17,1.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.2952,0.5457,0,1.0357
55,81-alternatives,exp_62,1.0,0.24180000001192092,0.0,0.41,0.21,1.0,0.62,0.5,0.18,0.5,0.0,TwoStageBetween,0.2896,0.3738,0,0.1964
56,81-alternatives,exp_48,0.0,0.026699999988079072,0.0,0.49,0.32,1.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,0.2633,0.7748,1,0.3392
57,81-alternatives,exp_56,1.0,0.1275,0.0,0.41,0.21,1.0,0.62,0.5,0.18,0.5,0.0,TwoStageBetween,0.2896,0.3738,1,0.1097
58,81-alternatives,exp_12,0.0,0.34860000002384184,0.0,0.7,0.29,0.0,0.5,0.5,0.18,0.5,1.0,TwoStageBetween,0.2845,0.6681,1,0.1183
59,81-alternatives,exp_2,1.0,0.1234000000357628,0.0,0.79,0.49,0.0,0.8300000000000001,0.5,0.53,0.5,0.0,TwoStageBetween,0.2857,0.6593,0,0.0739
60,81-alternatives,exp_28,1.0,0.04939999997615814,0.0,0.3,0.17,0.0,0.3,0.5,0.2,0.5,0.0,TwoStageBetween,0.2681,0.7555,1,0.0378
61,81-alternatives,catch_16,1.0,0.1355,0.0,0.32,0.37,1.0,0.78,0.5,0.6799999999999999,0.5,0.0,TwoStageBetween,0.2738,0.27,0,0.3999
62,81-alternatives,catch_10,1.0,0.04940000003576279,0.0,0.31,0.51,1.0,0.32,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.1494,0.0222,0,0.0523
63,81-alternatives,exp_4,0.0,0.2943999999761581,0.0,0.79,0.49,0.0,0.8300000000000001,0.5,0.53,0.5,1.0,TwoStageBetween,0.2857,0.6593,0,0.0997
64,81-alternatives,catch_12,1.0,0.1159000000357628,0.0,0.23,0.47,1.0,0.6,0.5,0.5,0.5,0.0,TwoStageBetween,0.1644,0.0336,0,0.1649
65,81-alternatives,exp_92,0.0,1.6313000000119209,0.0,0.5,0.38,0.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.2938,0.5745,0,0.1435
66,81-alternatives,exp_72,0.0,0.08039999997615814,0.0,0.8,0.2,1.0,0.6799999999999999,0.5,0.4,0.5,1.0,TwoStageBetween,0.1608,0.9694,1,0.2812
67,81-alternatives,exp_70,0.0,0.019100000023841854,0.0,0.72,0.51,1.0,0.52,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.2813,0.6889,0,0.5805
68,81-alternatives,exp_32,1.0,0.204,0.0,0.79,0.7,1.0,0.32,0.5,0.2,0.5,0.0,TwoStageBetween,0.2799,0.3025,1,0.0899
