,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,139-attributes,exp_113,0.0,1.6453000000044704,0.79,0.4,0.22,0.6,0.42000000000000004,1.0,1.0,0.49,1.0,TwoStageBetween,1.1119,0.6742,1,0.6766
1,139-attributes,exp_89,0.0,2.0971999999955298,0.4,0.4,0.38,0.6,0.3,1.0,1.0,0.5,1.0,TwoStageBetween,1.1508,0.5295,0,0.3651
2,139-attributes,exp_99,1.0,2.175,0.6900000000000001,0.4,0.38,0.6,0.49000000000000005,0.0,1.0,0.58,0.0,TwoStageBetween,1.1508,0.5292,0,1.1264
3,139-attributes,exp_9,1.0,1.5770999999940396,0.5,0.4,0.29,0.6,0.18,1.0,1.0,0.7,0.0,TwoStageBetween,1.1525,0.4755,1,3.623
4,139-attributes,catch_9,1.0,1.4113000000044704,0.4,0.5,0.72,0.5,0.18,1.0,1.0,0.48,0.0,TwoStageBetween,0.6433,0.0246,0,0.8768
5,139-attributes,exp_101,1.0,0.95639999999851,0.6900000000000001,0.6,0.38,0.4,0.49000000000000005,0.0,1.0,0.58,0.0,TwoStageBetween,1.1508,0.5292,1,1.1253
6,139-attributes,exp_43,1.0,0.3537999999970198,0.79,0.4,0.48,0.6,0.16999999999999996,0.0,1.0,0.81,0.0,TwoStageBetween,0.8186,0.0689,0,0.5038
7,139-attributes,exp_53,0.0,0.5156999999955296,0.82,0.6,0.32,0.4,0.6900000000000001,0.0,1.0,0.49,1.0,TwoStageBetween,1.1183,0.6597,1,0.9253
8,139-attributes,catch_1,1.0,2.57860000000149,0.5900000000000001,0.5,0.41,0.5,0.42000000000000004,1.0,1.0,0.29,0.0,TwoStageBetween,0.9083,0.1075,0,0.6708
9,139-attributes,exp_45,1.0,1.0645,0.79,0.6,0.48,0.4,0.16999999999999996,0.0,1.0,0.81,0.0,TwoStageBetween,0.8186,0.0689,0,0.3023
