,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,66-alternatives,exp_104,0.0,0.5753999999761581,0.0,0.78,0.4,1.0,0.3,0.5,0.21000000000000002,0.5,1.0,TwoStageBetween,0.564,0.8052,1,0.6882
1,66-alternatives,exp_18,1.0,0.5538999999761581,0.0,0.28,0.17,0.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.6501,0.5653,0,0.4307
2,66-alternatives,exp_58,1.0,0.546699999988079,0.0,0.41,0.21,0.0,0.62,0.5,0.18,0.5,0.0,TwoStageBetween,0.6509,0.4419,1,0.1605
3,66-alternatives,exp_94,0.0,0.5401000000238418,0.0,0.5,0.38,1.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.6491,0.5739,0,0.5021
4,66-alternatives,exp_102,0.0,0.544800000011921,0.0,0.58,0.38,1.0,0.6900000000000001,0.5,0.49000000000000005,0.5,1.0,TwoStageBetween,0.6308,0.6619,1,0.2897
5,66-alternatives,exp_40,1.0,0.5531000000238419,0.0,0.81,0.48,1.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.595,0.2471,0,0.217
6,66-alternatives,exp_36,1.0,0.5471999999880791,0.0,0.79,0.7,0.0,0.32,0.5,0.2,0.5,0.0,TwoStageBetween,0.6348,0.3519,0,1.3417
7,66-alternatives,exp_96,0.0,0.5056999999880791,0.0,0.58,0.38,1.0,0.6900000000000001,0.5,0.49000000000000005,0.5,1.0,TwoStageBetween,0.6308,0.6619,1,0.9207
8,66-alternatives,exp_60,1.0,0.5876999999880791,0.0,0.41,0.21,0.0,0.62,0.5,0.18,0.5,0.0,TwoStageBetween,0.6509,0.4419,1,0.3172
9,66-alternatives,exp_74,0.0,0.5469000000357628,0.0,0.8,0.2,0.0,0.6799999999999999,0.5,0.4,0.5,1.0,TwoStageBetween,0.4004,0.9504,1,0.3963
10,66-alternatives,exp_52,0.0,0.5477999999523163,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,0.6006,0.7412,1,1.4971
11,66-alternatives,exp_30,0.0,1.0636999999880792,0.0,0.3,0.17,1.0,0.3,0.5,0.2,0.5,1.0,TwoStageBetween,0.605,0.7318,1,1.154
12,66-alternatives,exp_90,0.0,0.526800000011921,0.0,0.5,0.38,0.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.6491,0.5739,0,0.6485
13,66-alternatives,exp_42,1.0,0.5335,0.0,0.81,0.48,0.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.595,0.2471,0,0.8233
14,66-alternatives,exp_8,0.0,1.0792000000476836,0.0,0.7,0.29,1.0,0.5,0.5,0.18,0.5,1.0,TwoStageBetween,0.6258,0.678,1,0.1991
15,66-alternatives,exp_116,0.0,0.5591000000238419,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.5822,0.7762,0,0.4961
16,66-alternatives,exp_26,0.0,0.5655,0.0,0.3,0.17,0.0,0.3,0.5,0.2,0.5,1.0,TwoStageBetween,0.605,0.7318,1,1.1464
17,66-alternatives,exp_78,0.0,0.517,0.0,0.8,0.2,1.0,0.6799999999999999,0.5,0.4,0.5,1.0,TwoStageBetween,0.4004,0.9504,1,0.5391
18,66-alternatives,exp_68,1.0,1.068,0.0,0.72,0.51,0.0,0.52,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,0.6293,0.667,0,0.2347
19,66-alternatives,exp_88,0.0,0.543800000011921,0.0,0.5,0.38,1.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.6491,0.5739,0,0.5786
20,66-alternatives,exp_114,0.0,0.006200000047683716,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.5822,0.7762,0,0.1488
21,66-alternatives,exp_46,1.0,0.5715,0.0,0.81,0.48,1.0,0.79,0.5,0.16999999999999996,0.5,0.0,TwoStageBetween,0.595,0.2471,1,0.5434
22,66-alternatives,exp_108,0.0,0.522,0.0,0.78,0.4,0.0,0.3,0.5,0.21000000000000002,0.5,1.0,TwoStageBetween,0.564,0.8052,1,0.1124
23,66-alternatives,catch_4,1.0,0.5690999999642372,0.0,0.19,0.31,1.0,0.73,0.5,0.4,0.5,0.0,TwoStageBetween,0.4021,0.0504,0,0.5103
24,66-alternatives,exp_98,0.0,0.5446000000238419,0.0,0.58,0.38,0.0,0.6900000000000001,0.5,0.49000000000000005,0.5,1.0,TwoStageBetween,0.6308,0.6619,1,1.7332
25,66-alternatives,catch_6,1.0,0.534800000011921,0.0,0.23,0.59,1.0,0.27,0.5,0.19,0.5,0.0,TwoStageBetween,0.3323,0.0225,0,0.2266
26,66-alternatives,catch_0,1.0,0.5750999999642372,0.0,0.19,0.72,1.0,0.3,0.5,0.2,0.5,0.0,TwoStageBetween,0.2655,0.0076,0,0.3954
27,66-alternatives,exp_50,0.0,0.5541000000238419,0.0,0.49,0.32,0.0,0.82,0.5,0.6900000000000001,0.5,1.0,TwoStageBetween,0.6006,0.7412,1,1.0244
28,66-alternatives,exp_10,0.0,0.5420999999642372,0.0,0.7,0.29,0.0,0.5,0.5,0.18,0.5,1.0,TwoStageBetween,0.6258,0.678,1,0.4532
29,66-alternatives,exp_20,1.0,0.5273999999761582,0.0,0.28,0.17,0.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.6501,0.5653,1,0.4491
30,66-alternatives,exp_84,0.0,0.517800000011921,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,1.0,TwoStageBetween,0.6532,0.4727,1,0.5151
31,66-alternatives,exp_64,0.0,0.5501999999880791,0.0,0.72,0.51,1.0,0.52,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.6293,0.667,1,1.568
32,66-alternatives,exp_82,1.0,0.546699999988079,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.6532,0.4727,1,0.5489
