,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,182-attributes,exp_43,1.0,0.9186999999880792,1.0,0.81,0.48,0.0,0.79,0.4,0.16999999999999996,0.6,0.0,TwoStageBetween,0.7306,0.2075,0,1.905
1,182-attributes,exp_91,0.0,0.42879999995231627,1.0,0.5,0.38,0.0,0.4,0.4,0.3,0.6,1.0,TwoStageBetween,0.8208,0.5849,1,1.451
2,182-attributes,catch_5,1.0,0.5206000000238419,1.0,0.4,0.49,1.0,0.43,0.5,0.32,0.5,0.0,TwoStageBetween,0.7094,0.1822,1,0.2895
3,182-attributes,catch_3,1.0,0.4951999999880791,1.0,0.19,0.38,1.0,0.6799999999999999,0.5,0.58,0.5,0.0,TwoStageBetween,0.5825,0.082,0,0.4548
4,182-attributes,exp_57,0.0,0.8316000000238418,1.0,0.41,0.21,1.0,0.62,0.4,0.18,0.6,1.0,TwoStageBetween,0.7568,0.2449,1,0.2546
5,182-attributes,exp_99,0.0,0.5316000000238419,1.0,0.58,0.38,0.0,0.6900000000000001,0.4,0.49000000000000005,0.6,1.0,TwoStageBetween,0.806,0.6456,0,0.2198
6,182-attributes,exp_113,1.0,0.7468000000119209,1.0,0.49,0.22,1.0,0.79,0.4,0.42000000000000004,0.6,0.0,TwoStageBetween,0.8225,0.5742,1,2.3144
7,182-attributes,exp_117,0.0,0.6185,1.0,0.49,0.22,0.0,0.79,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.7822,0.7067,1,0.3421
8,182-attributes,exp_73,1.0,0.9206999999880792,1.0,0.8,0.2,1.0,0.6799999999999999,0.4,0.4,0.6,0.0,TwoStageBetween,0.6847,0.8425,1,0.7919
9,182-attributes,catch_7,1.0,0.5753000000119209,1.0,0.28,0.48,1.0,0.52,0.5,0.21000000000000002,0.5,0.0,TwoStageBetween,0.4393,0.0256,0,0.2557
10,182-attributes,exp_69,0.0,0.5343000000119209,1.0,0.72,0.51,0.0,0.52,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.7989,0.6665,1,0.4061
11,182-attributes,exp_15,0.0,0.798,1.0,0.7,0.29,1.0,0.5,0.6,0.18,0.4,1.0,TwoStageBetween,0.8237,0.4304,0,0.9615
12,182-attributes,exp_53,0.0,1.161199999988079,1.0,0.49,0.32,0.0,0.82,0.6,0.6900000000000001,0.4,1.0,TwoStageBetween,0.7705,0.7297,1,0.2065
13,182-attributes,exp_19,1.0,0.39719999998807914,1.0,0.28,0.17,0.0,0.8300000000000001,0.4,0.43,0.6,0.0,TwoStageBetween,0.8275,0.5271,1,0.8231
14,182-attributes,exp_59,1.0,1.057,1.0,0.41,0.21,0.0,0.62,0.4,0.18,0.6,0.0,TwoStageBetween,0.8104,0.3662,0,1.347
15,182-attributes,exp_101,0.0,0.6573999999761582,1.0,0.58,0.38,0.0,0.6900000000000001,0.6,0.49000000000000005,0.4,1.0,TwoStageBetween,0.806,0.6456,1,0.8083
16,182-attributes,exp_3,1.0,0.4938999999761581,1.0,0.79,0.49,0.0,0.8300000000000001,0.4,0.53,0.6,0.0,TwoStageBetween,0.8125,0.6228,0,1.8431
17,182-attributes,exp_115,1.0,1.0136000000238419,1.0,0.49,0.22,0.0,0.79,0.4,0.42000000000000004,0.6,0.0,TwoStageBetween,0.7822,0.7067,0,0.3211
18,182-attributes,exp_67,0.0,0.8143000000119209,1.0,0.72,0.51,0.0,0.52,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.7989,0.6665,1,0.4077
19,182-attributes,exp_27,0.0,0.7417000000476837,1.0,0.3,0.17,0.0,0.3,0.4,0.2,0.6,1.0,TwoStageBetween,0.7879,0.6942,0,0.4549
20,182-attributes,catch_1,1.0,0.8488999999761582,1.0,0.29,0.41,1.0,0.5900000000000001,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,0.6441,0.1222,0,0.5174
21,182-attributes,catch_9,1.0,0.587300000011921,1.0,0.48,0.72,1.0,0.4,0.5,0.18,0.5,0.0,TwoStageBetween,0.4971,0.0433,0,0.228
22,182-attributes,exp_9,0.0,0.40590000003576276,1.0,0.7,0.29,1.0,0.5,0.4,0.18,0.6,1.0,TwoStageBetween,0.8237,0.4304,1,0.7997
23,182-attributes,exp_35,0.0,0.6144000000357628,1.0,0.79,0.7,0.0,0.32,0.4,0.2,0.6,1.0,TwoStageBetween,0.8157,0.3868,1,0.4406
24,182-attributes,exp_29,0.0,0.576199999988079,1.0,0.3,0.17,0.0,0.3,0.6,0.2,0.4,1.0,TwoStageBetween,0.7879,0.6942,0,0.1958
25,182-attributes,exp_89,1.0,0.865300000011921,1.0,0.5,0.38,1.0,0.4,0.4,0.3,0.6,0.0,TwoStageBetween,0.8251,0.4415,0,2.8154
26,182-attributes,exp_107,0.0,0.5628999999761581,1.0,0.78,0.4,0.0,0.3,0.4,0.21000000000000002,0.6,1.0,TwoStageBetween,0.7507,0.763,0,0.375
27,182-attributes,exp_23,1.0,0.4955,1.0,0.28,0.17,1.0,0.8300000000000001,0.6,0.43,0.4,0.0,TwoStageBetween,0.8152,0.3849,1,0.5301
28,182-attributes,exp_45,1.0,0.6893000000119209,1.0,0.81,0.48,0.0,0.79,0.6,0.16999999999999996,0.4,0.0,TwoStageBetween,0.7306,0.2075,0,0.4664
29,182-attributes,exp_25,1.0,0.8688000000119209,1.0,0.3,0.17,1.0,0.3,0.4,0.2,0.6,0.0,TwoStageBetween,0.8246,0.5597,0,0.1914
30,182-attributes,exp_1,1.0,0.5663999999761582,1.0,0.79,0.49,1.0,0.8300000000000001,0.4,0.53,0.6,0.0,TwoStageBetween,0.8281,0.4808,0,2.6154
31,182-attributes,exp_47,1.0,0.818,1.0,0.81,0.48,1.0,0.79,0.6,0.16999999999999996,0.4,0.0,TwoStageBetween,0.6516,0.128,0,0.3441
32,182-attributes,exp_37,0.0,0.32680000001192094,1.0,0.79,0.7,0.0,0.32,0.6,0.2,0.4,1.0,TwoStageBetween,0.8157,0.3868,0,0.0841
33,182-attributes,catch_19,1.0,0.4141999999880791,1.0,0.48,0.59,1.0,0.48,0.5,0.31,0.5,0.0,TwoStageBetween,0.6647,0.1387,0,0.6122
34,182-attributes,exp_51,1.0,0.3015,1.0,0.49,0.32,0.0,0.82,0.4,0.6900000000000001,0.6,0.0,TwoStageBetween,0.7705,0.7297,0,1.3967
35,182-attributes,exp_83,1.0,0.3515999999642372,1.0,0.61,0.29,0.0,0.8099999999999999,0.4,0.22000000000000003,0.6,0.0,TwoStageBetween,0.8146,0.3822,1,1.6551
36,182-attributes,exp_5,1.0,0.3354000000357628,1.0,0.79,0.49,0.0,0.8300000000000001,0.6,0.53,0.4,0.0,TwoStageBetween,0.8125,0.6228,1,1.4489
37,182-attributes,exp_97,1.0,0.2604000000357628,1.0,0.58,0.38,1.0,0.6900000000000001,0.4,0.49000000000000005,0.6,0.0,TwoStageBetween,0.8283,0.5052,0,1.3761
38,182-attributes,exp_65,0.0,1.8578999999761578,1.0,0.72,0.51,1.0,0.52,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.8275,0.5282,1,2.2303
