,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,74-alternatives,exp_96,0.0,1.159600000023842,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,1.0,0.0,0.58,1.0,TwoStageBetween,0.8545,0.6922,0,0.4915
1,74-alternatives,exp_102,1.0,1.745600000023842,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,1.0,0.0,0.58,0.0,TwoStageBetween,0.8545,0.6922,1,0.4092
2,74-alternatives,catch_8,1.0,0.2798000000119209,0.5,0.5,0.32,0.5,0.37,1.0,0.0,0.22,0.0,TwoStageBetween,0.7858,0.1979,0,0.4299
3,74-alternatives,exp_20,0.0,1.236,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,1.0,TwoStageBetween,0.8654,0.6661,0,0.3072
4,74-alternatives,exp_50,0.0,0.4588999999761581,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,0.834,0.732,1,2.8005
5,74-alternatives,exp_58,0.0,0.5743000000119209,0.62,0.5,0.21,0.5,0.18,0.0,0.0,0.41,1.0,TwoStageBetween,0.8707,0.6515,1,0.5883
6,74-alternatives,exp_10,0.0,0.4558999999761581,0.5,0.5,0.29,0.5,0.18,0.0,0.0,0.7,1.0,TwoStageBetween,0.7933,0.791,1,0.4944
7,74-alternatives,exp_22,0.0,1.3265,0.8300000000000001,0.5,0.17,0.5,0.43,1.0,0.0,0.28,1.0,TwoStageBetween,0.8654,0.6661,1,0.4331
8,74-alternatives,exp_88,1.0,0.4915,0.4,0.5,0.38,0.5,0.3,1.0,0.0,0.5,0.0,TwoStageBetween,0.8824,0.6118,1,0.8648
9,74-alternatives,exp_40,0.0,1.0473999999761578,0.79,0.5,0.48,0.5,0.16999999999999996,1.0,0.0,0.81,1.0,TwoStageBetween,0.8963,0.5077,1,0.3495
10,74-alternatives,exp_90,0.0,0.3904000000357628,0.4,0.5,0.38,0.5,0.3,0.0,0.0,0.5,1.0,TwoStageBetween,0.8824,0.6118,0,0.9233
11,74-alternatives,exp_18,0.0,0.02420000004768372,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,1.0,TwoStageBetween,0.8654,0.6661,0,1.7276
12,74-alternatives,exp_82,0.0,2.891100000023842,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,0.0,0.0,0.61,1.0,TwoStageBetween,0.8588,0.6824,1,1.5907
13,74-alternatives,exp_116,0.0,0.917,0.79,0.5,0.22,0.5,0.42000000000000004,0.0,0.0,0.49,1.0,TwoStageBetween,0.7696,0.8179,1,0.1545
14,74-alternatives,catch_6,1.0,0.2715,0.27,0.5,0.59,0.5,0.19,1.0,0.0,0.23,0.0,TwoStageBetween,0.5659,0.0516,0,1.6522
15,74-alternatives,exp_8,0.0,1.038600000023842,0.5,0.5,0.29,0.5,0.18,1.0,0.0,0.7,1.0,TwoStageBetween,0.7933,0.791,1,0.5017
16,74-alternatives,exp_114,0.0,0.6371999999880791,0.79,0.5,0.22,0.5,0.42000000000000004,0.0,0.0,0.49,1.0,TwoStageBetween,0.7696,0.8179,1,0.6267
17,74-alternatives,exp_52,0.0,0.6721000000238418,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,0.834,0.732,0,0.4017
18,74-alternatives,exp_98,0.0,1.7207999999523165,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,0.0,0.0,0.58,1.0,TwoStageBetween,0.8545,0.6922,1,0.382
19,74-alternatives,exp_42,1.0,0.990399999976158,0.79,0.5,0.48,0.5,0.16999999999999996,0.0,0.0,0.81,0.0,TwoStageBetween,0.8963,0.5077,1,1.0067
20,74-alternatives,catch_0,1.0,0.8380999999642372,0.3,0.5,0.72,0.5,0.2,1.0,0.0,0.19,0.0,TwoStageBetween,0.4631,0.022,0,0.322
21,74-alternatives,exp_78,0.0,1.8895999999642368,0.6799999999999999,0.5,0.2,0.5,0.4,1.0,0.0,0.8,1.0,TwoStageBetween,0.5702,0.9468,1,0.0628
22,74-alternatives,exp_84,0.0,0.4983999999761581,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,0.0,0.0,0.61,1.0,TwoStageBetween,0.8588,0.6824,1,0.1864
23,74-alternatives,exp_36,0.0,0.7770999999642372,0.32,0.5,0.7,0.5,0.2,0.0,0.0,0.79,1.0,TwoStageBetween,0.8947,0.4566,0,0.1484
24,74-alternatives,exp_108,1.0,0.875,0.3,0.5,0.4,0.5,0.21000000000000002,0.0,0.0,0.78,0.0,TwoStageBetween,0.7766,0.8104,1,0.8134
25,74-alternatives,exp_74,0.0,1.2548999999761579,0.6799999999999999,0.5,0.2,0.5,0.4,0.0,0.0,0.8,1.0,TwoStageBetween,0.5702,0.9468,1,0.5895
26,74-alternatives,catch_2,1.0,0.30010000002384185,0.4,0.5,0.6,0.5,0.22000000000000003,1.0,0.0,0.38,0.0,TwoStageBetween,0.707,0.1261,0,0.5251
27,74-alternatives,exp_104,0.0,0.5558999999761581,0.3,0.5,0.4,0.5,0.21000000000000002,1.0,0.0,0.78,1.0,TwoStageBetween,0.7766,0.8104,1,0.8338
28,74-alternatives,exp_64,1.0,1.2425999999642372,0.52,0.5,0.51,0.5,0.42000000000000004,1.0,0.0,0.72,0.0,TwoStageBetween,0.8616,0.6756,0,1.3845
29,74-alternatives,catch_4,1.0,0.22289999997615811,0.73,0.5,0.31,0.5,0.4,1.0,0.0,0.19,0.0,TwoStageBetween,0.693,0.1162,0,0.1138
30,74-alternatives,exp_6,0.0,2.424399999976158,0.8300000000000001,0.5,0.49,0.5,0.53,1.0,0.0,0.79,1.0,TwoStageBetween,0.8508,0.7,1,1.3054
31,74-alternatives,exp_38,0.0,0.9084000000357628,0.32,0.5,0.7,0.5,0.2,1.0,0.0,0.79,1.0,TwoStageBetween,0.8947,0.4566,1,0.187
32,74-alternatives,exp_72,0.0,0.791699999988079,0.6799999999999999,0.5,0.2,0.5,0.4,1.0,0.0,0.8,1.0,TwoStageBetween,0.5702,0.9468,1,0.4259
33,74-alternatives,exp_100,0.0,0.938100000023842,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,0.0,0.0,0.58,1.0,TwoStageBetween,0.8545,0.6922,1,0.7403
34,74-alternatives,catch_14,1.0,0.3895,0.79,0.5,0.28,0.5,0.41,1.0,0.0,0.22,0.0,TwoStageBetween,0.7865,0.1987,0,0.6537
35,74-alternatives,exp_32,1.0,0.8293999999761581,0.32,0.5,0.7,0.5,0.2,1.0,0.0,0.79,0.0,TwoStageBetween,0.8947,0.4566,0,0.9911
36,74-alternatives,exp_92,1.0,1.9306000000238417,0.4,0.5,0.38,0.5,0.3,0.0,0.0,0.5,0.0,TwoStageBetween,0.8824,0.6118,1,2.9753
37,74-alternatives,exp_118,0.0,1.9996000000238416,0.79,0.5,0.22,0.5,0.42000000000000004,1.0,0.0,0.49,1.0,TwoStageBetween,0.7696,0.8179,0,0.3984
38,74-alternatives,exp_2,0.0,1.290899999976158,0.8300000000000001,0.5,0.49,0.5,0.53,0.0,0.0,0.79,1.0,TwoStageBetween,0.8508,0.7,1,0.48
39,74-alternatives,catch_12,1.0,0.5166000000238419,0.6,0.5,0.47,0.5,0.5,1.0,0.0,0.23,0.0,TwoStageBetween,0.6708,0.102,0,0.7552
40,74-alternatives,exp_44,1.0,0.8439000000357628,0.79,0.5,0.48,0.5,0.16999999999999996,0.0,0.0,0.81,0.0,TwoStageBetween,0.8963,0.5077,1,0.7635
41,74-alternatives,exp_56,0.0,0.7536000000238419,0.62,0.5,0.21,0.5,0.18,1.0,0.0,0.41,1.0,TwoStageBetween,0.8707,0.6515,1,0.4273
42,74-alternatives,exp_16,0.0,0.7906000000238419,0.8300000000000001,0.5,0.17,0.5,0.43,1.0,0.0,0.28,1.0,TwoStageBetween,0.8654,0.6661,0,0.9726
43,74-alternatives,exp_12,0.0,0.8841000000238418,0.5,0.5,0.29,0.5,0.18,0.0,0.0,0.7,1.0,TwoStageBetween,0.7933,0.791,1,0.8397
44,74-alternatives,exp_110,0.0,0.653699999988079,0.3,0.5,0.4,0.5,0.21000000000000002,1.0,0.0,0.78,1.0,TwoStageBetween,0.7766,0.8104,1,1.2726
45,74-alternatives,exp_112,0.0,0.9101999999880792,0.79,0.5,0.22,0.5,0.42000000000000004,1.0,0.0,0.49,1.0,TwoStageBetween,0.7696,0.8179,1,0.5368
46,74-alternatives,exp_0,1.0,2.454,0.8300000000000001,0.5,0.49,0.5,0.53,1.0,0.0,0.79,0.0,TwoStageBetween,0.8508,0.7,0,0.1915
47,74-alternatives,exp_86,0.0,0.4612999999523163,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,1.0,0.0,0.61,1.0,TwoStageBetween,0.8588,0.6824,1,0.4668
48,74-alternatives,exp_62,0.0,0.953899999976158,0.62,0.5,0.21,0.5,0.18,1.0,0.0,0.41,1.0,TwoStageBetween,0.8707,0.6515,1,0.7577
49,74-alternatives,exp_28,0.0,0.475,0.3,0.5,0.17,0.5,0.2,0.0,0.0,0.3,1.0,TwoStageBetween,0.8183,0.7571,1,0.8102
50,74-alternatives,catch_18,1.0,0.3585,0.38,0.5,0.37,0.5,0.31,1.0,0.0,0.19,0.0,TwoStageBetween,0.6859,0.1115,0,0.3541
51,74-alternatives,exp_76,0.0,1.141100000023842,0.6799999999999999,0.5,0.2,0.5,0.4,0.0,0.0,0.8,1.0,TwoStageBetween,0.5702,0.9468,1,0.3351
52,74-alternatives,exp_106,0.0,1.1364000000357628,0.3,0.5,0.4,0.5,0.21000000000000002,0.0,0.0,0.78,1.0,TwoStageBetween,0.7766,0.8104,1,0.5802
53,74-alternatives,exp_48,0.0,0.7658999999761581,0.82,0.5,0.32,0.5,0.6900000000000001,1.0,0.0,0.49,1.0,TwoStageBetween,0.834,0.732,1,2.18
54,74-alternatives,exp_66,1.0,1.3595,0.52,0.5,0.51,0.5,0.42000000000000004,0.0,0.0,0.72,0.0,TwoStageBetween,0.8616,0.6756,0,0.5777
55,74-alternatives,exp_34,1.0,0.3732999999523163,0.32,0.5,0.7,0.5,0.2,0.0,0.0,0.79,0.0,TwoStageBetween,0.8947,0.4566,0,1.9735
56,74-alternatives,exp_24,0.0,0.8335999999642372,0.3,0.5,0.17,0.5,0.2,1.0,0.0,0.3,1.0,TwoStageBetween,0.8183,0.7571,1,0.6418
57,74-alternatives,exp_54,0.0,0.49260000002384186,0.82,0.5,0.32,0.5,0.6900000000000001,1.0,0.0,0.49,1.0,TwoStageBetween,0.834,0.732,1,0.9242
58,74-alternatives,catch_16,1.0,0.7476000000238419,0.78,0.5,0.37,0.5,0.6799999999999999,1.0,0.0,0.32,0.0,TwoStageBetween,0.8759,0.3597,0,1.3593
59,74-alternatives,exp_70,1.0,0.176,0.52,0.5,0.51,0.5,0.42000000000000004,1.0,0.0,0.72,0.0,TwoStageBetween,0.8616,0.6756,1,0.4339
60,74-alternatives,exp_4,1.0,0.6271999999880791,0.8300000000000001,0.5,0.49,0.5,0.53,0.0,0.0,0.79,0.0,TwoStageBetween,0.8508,0.7,1,0.8003
61,74-alternatives,catch_10,1.0,0.24119999998807906,0.32,0.5,0.51,0.5,0.16999999999999996,1.0,0.0,0.31,0.0,TwoStageBetween,0.6849,0.1108,0,0.4572
62,74-alternatives,exp_14,0.0,0.5273999999761582,0.5,0.5,0.29,0.5,0.18,1.0,0.0,0.7,1.0,TwoStageBetween,0.7933,0.791,1,0.8
