,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,191-alternatives,exp_116,0.0,0.41409999999962743,0.0,0.49,0.22,0.0,0.79,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.8889,0.4893,0,1.5975
1,191-alternatives,exp_20,1.0,0.4284000000003725,0.0,0.28,0.17,0.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.8075,0.2345,1,0.62
2,191-alternatives,exp_84,1.0,0.40390000000037246,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.578,0.0584,0,0.7711
3,191-alternatives,exp_90,0.0,0.27830000000074506,0.0,0.5,0.38,0.0,0.4,0.5,0.3,0.5,1.0,TwoStageBetween,0.882,0.4161,1,0.8643
4,191-alternatives,exp_58,1.0,0.6886999999992549,0.0,0.41,0.21,0.0,0.62,0.5,0.18,0.5,0.0,TwoStageBetween,0.5736,0.0566,0,0.5628
5,191-alternatives,exp_68,0.0,0.15309999999962748,0.0,0.72,0.51,0.0,0.52,0.5,0.42000000000000004,0.5,1.0,TwoStageBetween,0.8839,0.567,1,0.6786
6,191-alternatives,exp_74,0.0,0.3289000000003725,0.0,0.8,0.2,0.0,0.6799999999999999,0.5,0.4,0.5,1.0,TwoStageBetween,0.6773,0.8894,1,0.3808
7,191-alternatives,exp_22,1.0,0.7013000000007451,0.0,0.28,0.17,1.0,0.8300000000000001,0.5,0.43,0.5,0.0,TwoStageBetween,0.8075,0.2345,0,1.5136
8,191-alternatives,exp_36,1.0,0.7845999999996275,0.0,0.79,0.7,0.0,0.32,0.5,0.2,0.5,0.0,TwoStageBetween,0.7279,0.1476,0,0.189
9,191-alternatives,exp_96,0.0,1.0559000000003722,0.0,0.58,0.38,1.0,0.6900000000000001,0.5,0.49000000000000005,0.5,1.0,TwoStageBetween,0.8889,0.4882,1,0.1437
10,191-alternatives,catch_6,1.0,0.5006000000014901,0.0,0.23,0.59,1.0,0.27,0.5,0.19,0.5,0.0,TwoStageBetween,0.3583,0.0066,0,0.2317
11,191-alternatives,exp_82,1.0,0.6205,0.0,0.61,0.29,0.0,0.8099999999999999,0.5,0.22000000000000003,0.5,0.0,TwoStageBetween,0.578,0.0584,0,0.5095
