,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,166-alternatives,catch_0,1.0,0.43189999999944123,0.3,0.5,0.72,0.5,0.2,1.0,0.0,0.19,0.0,TwoStageBetween,0.2187,0.0015,0,0.1534
1,166-alternatives,exp_88,0.0,0.3752999999998137,0.4,0.5,0.38,0.5,0.3,1.0,0.0,0.5,1.0,TwoStageBetween,0.6736,0.3069,0,1.3228
2,166-alternatives,exp_80,1.0,0.32340000000037256,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,1.0,0.0,0.61,0.0,TwoStageBetween,0.3047,0.0101,0,0.1987
3,166-alternatives,exp_26,0.0,0.39280000000074505,0.3,0.5,0.17,0.5,0.2,0.0,0.0,0.3,1.0,TwoStageBetween,0.6926,0.3668,0,0.403
4,166-alternatives,exp_8,1.0,0.6786000000005588,0.5,0.5,0.29,0.5,0.18,1.0,0.0,0.7,0.0,TwoStageBetween,0.4384,0.051,0,0.3611
5,166-alternatives,exp_52,0.0,0.30970000000018627,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,0.7001,0.5971,1,0.5978
6,166-alternatives,exp_116,1.0,0.30620000000018627,0.79,0.5,0.22,0.5,0.42000000000000004,0.0,0.0,0.49,0.0,TwoStageBetween,0.6445,0.2444,0,0.766
7,166-alternatives,exp_98,0.0,0.7979000000003725,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,0.0,0.0,0.58,1.0,TwoStageBetween,0.6864,0.3444,0,0.3189
8,166-alternatives,exp_10,0.0,0.40779999999981376,0.5,0.5,0.29,0.5,0.18,0.0,0.0,0.7,1.0,TwoStageBetween,0.4384,0.051,0,0.2994
9,166-alternatives,exp_30,0.0,0.3376000000005588,0.3,0.5,0.17,0.5,0.2,1.0,0.0,0.3,1.0,TwoStageBetween,0.6926,0.3668,0,0.5121
10,166-alternatives,exp_90,0.0,0.32159999999962746,0.4,0.5,0.38,0.5,0.3,0.0,0.0,0.5,1.0,TwoStageBetween,0.6736,0.3069,0,0.4423
11,166-alternatives,exp_108,0.0,0.32029999999981373,0.3,0.5,0.4,0.5,0.21000000000000002,0.0,0.0,0.78,1.0,TwoStageBetween,0.7086,0.5146,0,0.2571
12,166-alternatives,exp_40,1.0,0.368,0.79,0.5,0.48,0.5,0.16999999999999996,1.0,0.0,0.81,0.0,TwoStageBetween,0.2299,0.0021,0,0.1684
13,166-alternatives,exp_46,1.0,0.22259999999962748,0.79,0.5,0.48,0.5,0.16999999999999996,1.0,0.0,0.81,0.0,TwoStageBetween,0.2299,0.0021,0,0.2572
14,166-alternatives,exp_114,1.0,0.34029999999981375,0.79,0.5,0.22,0.5,0.42000000000000004,0.0,0.0,0.49,0.0,TwoStageBetween,0.6445,0.2444,0,0.825
15,166-alternatives,exp_104,0.0,0.30590000000037254,0.3,0.5,0.4,0.5,0.21000000000000002,1.0,0.0,0.78,1.0,TwoStageBetween,0.7086,0.5146,0,0.651
16,166-alternatives,exp_42,1.0,0.2525,0.79,0.5,0.48,0.5,0.16999999999999996,0.0,0.0,0.81,0.0,TwoStageBetween,0.2299,0.0021,0,0.0786
17,166-alternatives,catch_2,1.0,0.3524000000003725,0.4,0.5,0.6,0.5,0.22000000000000003,1.0,0.0,0.38,0.0,TwoStageBetween,0.2747,0.0059,0,0.3282
18,166-alternatives,exp_74,0.0,0.22809999999962746,0.6799999999999999,0.5,0.2,0.5,0.4,0.0,0.0,0.8,1.0,TwoStageBetween,0.6599,0.7248,1,0.3051
19,166-alternatives,catch_8,1.0,0.26879999999981374,0.5,0.5,0.32,0.5,0.37,1.0,0.0,0.22,0.0,TwoStageBetween,0.4181,0.042,0,0.1247
20,166-alternatives,exp_94,1.0,1.6127999999998135,0.4,0.5,0.38,0.5,0.3,1.0,0.0,0.5,0.0,TwoStageBetween,0.6736,0.3069,1,0.4413
21,166-alternatives,catch_4,1.0,0.2368999999994412,0.73,0.5,0.31,0.5,0.4,1.0,0.0,0.19,0.0,TwoStageBetween,0.2683,0.0051,0,0.1629
22,166-alternatives,exp_60,1.0,0.2688999999994412,0.62,0.5,0.21,0.5,0.18,0.0,0.0,0.41,0.0,TwoStageBetween,0.3079,0.0106,0,0.424
23,166-alternatives,exp_82,1.0,0.24209999999962747,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,0.0,0.0,0.61,0.0,TwoStageBetween,0.3047,0.0101,0,0.2195
24,166-alternatives,exp_78,0.0,0.5542999999998137,0.6799999999999999,0.5,0.2,0.5,0.4,1.0,0.0,0.8,1.0,TwoStageBetween,0.6599,0.7248,1,0.3598
25,166-alternatives,exp_36,1.0,0.22140000000037252,0.32,0.5,0.7,0.5,0.2,0.0,0.0,0.79,0.0,TwoStageBetween,0.4929,0.0814,0,0.148
26,166-alternatives,exp_18,1.0,0.2770999999996275,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,0.0,TwoStageBetween,0.5174,0.0984,0,0.2964
27,166-alternatives,exp_96,1.0,0.6815999999996275,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,1.0,0.0,0.58,0.0,TwoStageBetween,0.6864,0.3444,0,0.7182
28,166-alternatives,exp_22,1.0,0.28470000000018625,0.8300000000000001,0.5,0.17,0.5,0.43,1.0,0.0,0.28,0.0,TwoStageBetween,0.5174,0.0984,0,0.2495
29,166-alternatives,catch_6,1.0,0.30759999999962745,0.27,0.5,0.59,0.5,0.19,1.0,0.0,0.23,0.0,TwoStageBetween,0.2719,0.0055,0,0.4271
30,166-alternatives,exp_58,1.0,0.24630000000074503,0.62,0.5,0.21,0.5,0.18,0.0,0.0,0.41,0.0,TwoStageBetween,0.3079,0.0106,0,0.1713
31,166-alternatives,exp_20,1.0,0.34679999999981376,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,0.0,TwoStageBetween,0.5174,0.0984,1,0.7772
32,166-alternatives,exp_84,1.0,0.38260000000055877,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,0.0,0.0,0.61,0.0,TwoStageBetween,0.3047,0.0101,0,0.1532
33,166-alternatives,exp_50,1.0,0.34220000000018624,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,0.0,TwoStageBetween,0.7001,0.5971,1,0.201
34,166-alternatives,exp_64,0.0,0.9127999999998136,0.52,0.5,0.51,0.5,0.42000000000000004,1.0,0.0,0.72,1.0,TwoStageBetween,0.7079,0.4681,1,0.2879
35,166-alternatives,exp_68,0.0,0.5735,0.52,0.5,0.51,0.5,0.42000000000000004,0.0,0.0,0.72,1.0,TwoStageBetween,0.7079,0.4681,1,2.0728
36,166-alternatives,exp_102,1.0,0.2361000000005588,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,1.0,0.0,0.58,0.0,TwoStageBetween,0.6864,0.3444,0,1.0488
37,166-alternatives,exp_62,1.0,0.30570000000018627,0.62,0.5,0.21,0.5,0.18,1.0,0.0,0.41,0.0,TwoStageBetween,0.3079,0.0106,0,0.4797
38,166-alternatives,exp_72,1.0,0.6057999999998137,0.6799999999999999,0.5,0.2,0.5,0.4,1.0,0.0,0.8,0.0,TwoStageBetween,0.6599,0.7248,1,0.0862
39,166-alternatives,exp_86,1.0,0.3325,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,1.0,0.0,0.61,0.0,TwoStageBetween,0.3047,0.0101,0,0.2172
40,166-alternatives,exp_24,1.0,0.3207000000001863,0.3,0.5,0.17,0.5,0.2,1.0,0.0,0.3,0.0,TwoStageBetween,0.6926,0.3668,0,0.7718
41,166-alternatives,exp_38,1.0,0.20380000000074502,0.32,0.5,0.7,0.5,0.2,1.0,0.0,0.79,0.0,TwoStageBetween,0.4929,0.0814,0,0.9895
42,166-alternatives,exp_56,1.0,0.2206000000005588,0.62,0.5,0.21,0.5,0.18,1.0,0.0,0.41,0.0,TwoStageBetween,0.3079,0.0106,0,0.8167
43,166-alternatives,exp_4,1.0,0.28420000000018625,0.8300000000000001,0.5,0.49,0.5,0.53,0.0,0.0,0.79,0.0,TwoStageBetween,0.6482,0.2513,0,0.1965
44,166-alternatives,catch_12,1.0,0.23490000000037253,0.6,0.5,0.47,0.5,0.5,1.0,0.0,0.23,0.0,TwoStageBetween,0.3839,0.0293,0,0.8493
45,166-alternatives,exp_110,1.0,1.5136999999992549,0.3,0.5,0.4,0.5,0.21000000000000002,1.0,0.0,0.78,0.0,TwoStageBetween,0.7086,0.5146,1,1.1925
46,166-alternatives,catch_10,1.0,0.21930000000074504,0.32,0.5,0.51,0.5,0.16999999999999996,1.0,0.0,0.31,0.0,TwoStageBetween,0.259,0.0042,0,0.2303
47,166-alternatives,exp_2,1.0,0.2725,0.8300000000000001,0.5,0.49,0.5,0.53,0.0,0.0,0.79,0.0,TwoStageBetween,0.6482,0.2513,0,0.3221
48,166-alternatives,exp_34,1.0,0.2251000000005588,0.32,0.5,0.7,0.5,0.2,0.0,0.0,0.79,0.0,TwoStageBetween,0.4929,0.0814,0,0.5918
49,166-alternatives,exp_48,0.0,0.24520000000018624,0.82,0.5,0.32,0.5,0.6900000000000001,1.0,0.0,0.49,1.0,TwoStageBetween,0.7001,0.5971,1,0.2758
50,166-alternatives,exp_32,1.0,0.4077000000001863,0.32,0.5,0.7,0.5,0.2,1.0,0.0,0.79,0.0,TwoStageBetween,0.4929,0.0814,0,0.7946
51,166-alternatives,exp_92,1.0,0.43770000000018633,0.4,0.5,0.38,0.5,0.3,0.0,0.0,0.5,0.0,TwoStageBetween,0.6736,0.3069,0,0.1403
52,166-alternatives,exp_112,1.0,0.23259999999962747,0.79,0.5,0.22,0.5,0.42000000000000004,1.0,0.0,0.49,0.0,TwoStageBetween,0.6445,0.2444,0,0.6002
53,166-alternatives,exp_12,1.0,1.122300000000745,0.5,0.5,0.29,0.5,0.18,0.0,0.0,0.7,0.0,TwoStageBetween,0.4384,0.051,0,0.5823
54,166-alternatives,exp_54,0.0,0.37420000000018633,0.82,0.5,0.32,0.5,0.6900000000000001,1.0,0.0,0.49,1.0,TwoStageBetween,0.7001,0.5971,1,0.1892
55,166-alternatives,exp_76,1.0,0.9629000000003725,0.6799999999999999,0.5,0.2,0.5,0.4,0.0,0.0,0.8,0.0,TwoStageBetween,0.6599,0.7248,0,0.3753
56,166-alternatives,exp_106,0.0,0.40229999999981375,0.3,0.5,0.4,0.5,0.21000000000000002,0.0,0.0,0.78,1.0,TwoStageBetween,0.7086,0.5146,1,0.3937
