,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,136-attributes,exp_45,1.0,0.6564000000059604,1.0,0.81,0.48,0.0,0.79,0.6,0.16999999999999996,0.4,0.0,TwoStageBetween,0.8342,0.7071,0,0.7421
1,136-attributes,exp_19,0.0,0.4583999999910593,1.0,0.28,0.17,0.0,0.8300000000000001,0.4,0.43,0.6,1.0,TwoStageBetween,0.6908,0.8765,1,0.5723
2,136-attributes,exp_107,0.0,0.6215999999940396,1.0,0.78,0.4,0.0,0.3,0.4,0.21000000000000002,0.6,1.0,TwoStageBetween,0.4931,0.9688,1,0.1543
3,136-attributes,exp_1,1.0,0.533,1.0,0.79,0.49,1.0,0.8300000000000001,0.4,0.53,0.6,0.0,TwoStageBetween,0.6984,0.8708,0,0.4774
4,136-attributes,catch_5,1.0,0.31659999999403954,1.0,0.4,0.49,1.0,0.43,0.5,0.32,0.5,0.0,TwoStageBetween,0.6972,0.1276,0,0.3464
5,136-attributes,exp_47,1.0,0.601300000011921,1.0,0.81,0.48,1.0,0.79,0.6,0.16999999999999996,0.4,0.0,TwoStageBetween,0.8595,0.6447,1,0.1923
6,136-attributes,exp_113,0.0,0.5932999999970198,1.0,0.49,0.22,1.0,0.79,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.4986,0.9673,1,0.2638
7,136-attributes,exp_59,0.0,0.12409999999403953,1.0,0.41,0.21,0.0,0.62,0.4,0.18,0.6,1.0,TwoStageBetween,0.676,0.8869,1,0.1232
8,136-attributes,exp_53,0.0,0.5925,1.0,0.49,0.32,0.0,0.82,0.6,0.6900000000000001,0.4,1.0,TwoStageBetween,0.6273,0.9162,1,1.6455
9,136-attributes,exp_57,0.0,0.46979999999701977,1.0,0.41,0.21,1.0,0.62,0.4,0.18,0.6,1.0,TwoStageBetween,0.7184,0.8547,1,0.421
10,136-attributes,catch_3,1.0,0.4796000000089407,1.0,0.19,0.38,1.0,0.6799999999999999,0.5,0.58,0.5,0.0,TwoStageBetween,0.3914,0.0108,0,0.2278
11,136-attributes,exp_117,0.0,0.5847000000029803,1.0,0.49,0.22,0.0,0.79,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.4677,0.9752,1,0.2975
12,136-attributes,exp_69,0.0,1.473,1.0,0.72,0.51,0.0,0.52,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.7092,0.8623,0,0.207
13,136-attributes,exp_15,0.0,0.7387000000029802,1.0,0.7,0.29,1.0,0.5,0.6,0.18,0.4,1.0,TwoStageBetween,0.5211,0.9606,1,0.5125
14,136-attributes,exp_35,1.0,0.5442000000029802,1.0,0.79,0.7,0.0,0.32,0.4,0.2,0.6,0.0,TwoStageBetween,0.8826,0.5051,0,0.4896
15,136-attributes,exp_101,0.0,0.3344000000059605,1.0,0.58,0.38,0.0,0.6900000000000001,0.6,0.49000000000000005,0.4,1.0,TwoStageBetween,0.6753,0.8873,1,0.4426
16,136-attributes,catch_1,1.0,0.4645,1.0,0.29,0.41,1.0,0.5900000000000001,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,0.5627,0.054,0,0.2627
17,136-attributes,exp_29,0.0,0.4385,1.0,0.3,0.17,0.0,0.3,0.6,0.2,0.4,1.0,TwoStageBetween,0.5721,0.9422,1,1.2169
18,136-attributes,exp_9,0.0,0.3908999999910593,1.0,0.7,0.29,1.0,0.5,0.4,0.18,0.6,1.0,TwoStageBetween,0.5211,0.9606,1,0.3483
19,136-attributes,exp_23,0.0,0.355,1.0,0.28,0.17,1.0,0.8300000000000001,0.6,0.43,0.4,1.0,TwoStageBetween,0.733,0.8419,1,0.3106
20,136-attributes,catch_9,1.0,0.35790000000596045,1.0,0.48,0.72,1.0,0.4,0.5,0.18,0.5,0.0,TwoStageBetween,0.4363,0.0182,0,0.832
21,136-attributes,exp_25,1.0,0.37720000000298015,1.0,0.3,0.17,1.0,0.3,0.4,0.2,0.6,0.0,TwoStageBetween,0.6114,0.9244,1,1.4722
22,136-attributes,exp_115,0.0,0.5259000000059605,1.0,0.49,0.22,0.0,0.79,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.4677,0.9752,1,0.2303
23,136-attributes,exp_43,1.0,0.6231000000089407,1.0,0.81,0.48,0.0,0.79,0.4,0.16999999999999996,0.6,0.0,TwoStageBetween,0.8342,0.7071,0,0.7982
24,136-attributes,exp_27,0.0,0.5494000000059605,1.0,0.3,0.17,0.0,0.3,0.4,0.2,0.6,1.0,TwoStageBetween,0.5721,0.9422,1,2.0436
25,136-attributes,exp_67,0.0,0.3305,1.0,0.72,0.51,0.0,0.52,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.7092,0.8623,1,0.5584
26,136-attributes,exp_73,0.0,0.43809999999403954,1.0,0.8,0.2,1.0,0.6799999999999999,0.4,0.4,0.6,1.0,TwoStageBetween,0.2881,0.9981,1,0.3394
27,136-attributes,catch_7,1.0,0.32680000001192094,1.0,0.28,0.48,1.0,0.52,0.5,0.21000000000000002,0.5,0.0,TwoStageBetween,0.3612,0.0072,0,0.1305
28,136-attributes,exp_3,0.0,0.6557999999970198,1.0,0.79,0.49,0.0,0.8300000000000001,0.4,0.53,0.6,1.0,TwoStageBetween,0.656,0.8998,1,0.8184
29,136-attributes,exp_99,0.0,0.3835,1.0,0.58,0.38,0.0,0.6900000000000001,0.4,0.49000000000000005,0.6,1.0,TwoStageBetween,0.6753,0.8873,1,0.325
