,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,116-attributes,exp_1,0.0,0.27109999999403955,0.8300000000000001,0.4,0.49,0.6,0.53,1.0,1.0,0.79,1.0,TwoStageBetween,0.1924,0.631,1,0.3837
1,116-attributes,exp_35,0.0,0.1255,0.32,0.4,0.7,0.6,0.2,0.0,1.0,0.79,1.0,TwoStageBetween,0.1918,0.3609,0,0.119
2,116-attributes,exp_113,0.0,1.0899000000059604,0.79,0.4,0.22,0.6,0.42000000000000004,1.0,1.0,0.49,1.0,TwoStageBetween,0.1773,0.7623,1,0.0693
3,116-attributes,exp_101,0.0,0.2075,0.6900000000000001,0.6,0.38,0.4,0.49000000000000005,0.0,1.0,0.58,1.0,TwoStageBetween,0.1881,0.6804,1,0.0907
4,116-attributes,exp_73,0.0,0.3909000000059605,0.6799999999999999,0.4,0.2,0.6,0.4,1.0,1.0,0.8,1.0,TwoStageBetween,0.1209,0.9492,0,0.0806
5,116-attributes,exp_9,0.0,0.2205,0.5,0.4,0.29,0.6,0.18,1.0,1.0,0.7,1.0,TwoStageBetween,0.1906,0.6533,1,0.1983
6,116-attributes,exp_15,0.0,0.12069999998807908,0.5,0.6,0.29,0.4,0.18,1.0,1.0,0.7,1.0,TwoStageBetween,0.1906,0.6533,0,0.3467
7,116-attributes,exp_57,0.0,0.2073999999910593,0.62,0.4,0.21,0.6,0.18,1.0,1.0,0.41,1.0,TwoStageBetween,0.1946,0.4057,1,0.2141
8,116-attributes,exp_117,0.0,0.06820000000298024,0.79,0.6,0.22,0.4,0.42000000000000004,0.0,1.0,0.49,1.0,TwoStageBetween,0.1723,0.7906,1,0.0549
9,116-attributes,catch_9,1.0,0.11340000000596047,0.4,0.5,0.72,0.5,0.18,1.0,1.0,0.48,0.0,TwoStageBetween,0.1119,0.0369,0,0.2345
10,116-attributes,exp_45,1.0,0.1545,0.79,0.6,0.48,0.4,0.16999999999999996,0.0,1.0,0.81,0.0,TwoStageBetween,0.1782,0.243,1,0.2869
11,116-attributes,exp_19,1.0,0.427,0.8300000000000001,0.4,0.17,0.6,0.43,0.0,1.0,0.28,0.0,TwoStageBetween,0.1953,0.5789,1,0.0927
12,116-attributes,exp_29,0.0,0.40940000000596044,0.3,0.6,0.17,0.4,0.2,0.0,1.0,0.3,1.0,TwoStageBetween,0.1794,0.749,1,0.0427
13,116-attributes,catch_7,1.0,0.029600000008940697,0.52,0.5,0.48,0.5,0.21000000000000002,1.0,1.0,0.28,0.0,TwoStageBetween,0.0966,0.0195,0,0.1475
14,116-attributes,exp_107,0.0,0.12070000000298024,0.3,0.4,0.4,0.6,0.21000000000000002,0.0,1.0,0.78,1.0,TwoStageBetween,0.1661,0.821,1,0.1142
15,116-attributes,exp_47,1.0,0.20129999999701978,0.79,0.6,0.48,0.4,0.16999999999999996,1.0,1.0,0.81,0.0,TwoStageBetween,0.1733,0.2143,0,0.2218
16,116-attributes,exp_91,0.0,0.034600000008940694,0.4,0.4,0.38,0.6,0.3,0.0,1.0,0.5,1.0,TwoStageBetween,0.1947,0.5923,1,0.1748
