,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,195-alternatives,exp_18,1.0,0.5365,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,0.0,TwoStageBetween,0.7266,0.7562,1,0.6865
1,195-alternatives,exp_84,0.0,0.40990000000037247,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,0.0,0.0,0.61,1.0,TwoStageBetween,0.7518,0.7093,0,0.4514
2,195-alternatives,catch_4,1.0,0.5011999999992549,0.73,0.5,0.31,0.5,0.4,1.0,0.0,0.19,0.0,TwoStageBetween,0.3061,0.0053,0,0.1411
3,195-alternatives,exp_104,0.0,0.5577000000001863,0.3,0.5,0.4,0.5,0.21000000000000002,1.0,0.0,0.78,1.0,TwoStageBetween,0.4719,0.9587,1,0.1863
4,195-alternatives,exp_88,0.0,0.3440999999996275,0.4,0.5,0.38,0.5,0.3,1.0,0.0,0.5,1.0,TwoStageBetween,0.7547,0.703,1,0.8519
5,195-alternatives,exp_52,0.0,0.3627999999998137,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,0.5818,0.9042,1,0.341
6,195-alternatives,exp_8,0.0,0.3299000000003725,0.5,0.5,0.29,0.5,0.18,1.0,0.0,0.7,1.0,TwoStageBetween,0.5635,0.9156,1,0.9075
7,195-alternatives,exp_94,0.0,0.383,0.4,0.5,0.38,0.5,0.3,1.0,0.0,0.5,1.0,TwoStageBetween,0.7547,0.703,0,0.9109
8,195-alternatives,exp_78,0.0,0.3825,0.6799999999999999,0.5,0.2,0.5,0.4,1.0,0.0,0.8,1.0,TwoStageBetween,0.2546,0.9982,1,0.1042
9,195-alternatives,exp_114,0.0,0.3697999999998137,0.79,0.5,0.22,0.5,0.42000000000000004,0.0,0.0,0.49,1.0,TwoStageBetween,0.4824,0.9548,1,0.2638
10,195-alternatives,catch_8,1.0,0.4143999999994412,0.5,0.5,0.32,0.5,0.37,1.0,0.0,0.22,0.0,TwoStageBetween,0.4334,0.0288,0,0.5874
11,195-alternatives,exp_108,0.0,0.4257999999998137,0.3,0.5,0.4,0.5,0.21000000000000002,0.0,0.0,0.78,1.0,TwoStageBetween,0.4719,0.9587,1,0.2923
12,195-alternatives,exp_50,0.0,0.312,0.82,0.5,0.32,0.5,0.6900000000000001,0.0,0.0,0.49,1.0,TwoStageBetween,0.5818,0.9042,1,0.9558
13,195-alternatives,exp_102,0.0,0.2679000000003725,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,1.0,0.0,0.58,1.0,TwoStageBetween,0.6614,0.8395,1,0.4847
14,195-alternatives,exp_30,0.0,0.9215,0.3,0.5,0.17,0.5,0.2,1.0,0.0,0.3,1.0,TwoStageBetween,0.5653,0.9145,1,0.5217
15,195-alternatives,exp_74,0.0,0.2648999999994412,0.6799999999999999,0.5,0.2,0.5,0.4,0.0,0.0,0.8,1.0,TwoStageBetween,0.2546,0.9982,1,0.2543
16,195-alternatives,exp_58,1.0,0.4347999999998137,0.62,0.5,0.21,0.5,0.18,0.0,0.0,0.41,0.0,TwoStageBetween,0.7761,0.6461,1,0.3229
17,195-alternatives,exp_42,1.0,0.11570000000018626,0.79,0.5,0.48,0.5,0.16999999999999996,0.0,0.0,0.81,0.0,TwoStageBetween,0.7472,0.2794,1,0.3081
18,195-alternatives,exp_90,0.0,0.737,0.4,0.5,0.38,0.5,0.3,0.0,0.0,0.5,1.0,TwoStageBetween,0.7547,0.703,1,0.716
19,195-alternatives,exp_68,0.0,0.3321000000005588,0.52,0.5,0.51,0.5,0.42000000000000004,0.0,0.0,0.72,1.0,TwoStageBetween,0.6717,0.8287,1,0.8493
