,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,199-attributes,exp_101,1.0,0.540800000011921,1.0,0.58,0.38,0.0,0.6900000000000001,0.6,0.49000000000000005,0.4,0.0,TwoStageBetween,0.4763,0.427,0,0.1642
1,199-attributes,catch_7,1.0,0.22959999996423722,1.0,0.28,0.48,1.0,0.52,0.5,0.21000000000000002,0.5,0.0,TwoStageBetween,0.2506,0.0258,0,0.094
2,199-attributes,exp_25,1.0,0.4234000000357628,1.0,0.3,0.17,1.0,0.3,0.4,0.2,0.6,0.0,TwoStageBetween,0.4796,0.4853,0,0.834
3,199-attributes,exp_27,0.0,1.010199999988079,1.0,0.3,0.17,0.0,0.3,0.4,0.2,0.6,1.0,TwoStageBetween,0.478,0.4477,1,0.2276
4,199-attributes,exp_89,1.0,0.48780000001192086,1.0,0.5,0.38,1.0,0.4,0.4,0.3,0.6,0.0,TwoStageBetween,0.4769,0.4337,0,0.5671
5,199-attributes,exp_29,0.0,0.5573999999761582,1.0,0.3,0.17,0.0,0.3,0.6,0.2,0.4,1.0,TwoStageBetween,0.478,0.4477,0,0.5725
6,199-attributes,exp_35,0.0,0.7781999999880791,1.0,0.79,0.7,0.0,0.32,0.4,0.2,0.6,1.0,TwoStageBetween,0.4242,0.219,0,0.3714
7,199-attributes,exp_99,1.0,0.19510000002384184,1.0,0.58,0.38,0.0,0.6900000000000001,0.4,0.49000000000000005,0.6,0.0,TwoStageBetween,0.4763,0.427,0,0.5108
8,199-attributes,catch_1,1.0,0.2269000000357628,1.0,0.29,0.41,1.0,0.5900000000000001,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,0.3931,0.1592,0,0.145
9,199-attributes,exp_19,1.0,0.31410000002384186,1.0,0.28,0.17,0.0,0.8300000000000001,0.4,0.43,0.6,0.0,TwoStageBetween,0.4387,0.2551,0,1.2013
10,199-attributes,exp_69,0.0,0.31539999997615814,1.0,0.72,0.51,0.0,0.52,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.4797,0.487,0,0.1703
11,199-attributes,exp_107,0.0,0.348,1.0,0.78,0.4,0.0,0.3,0.4,0.21000000000000002,0.6,1.0,TwoStageBetween,0.4792,0.5299,1,0.287
12,199-attributes,exp_73,0.0,0.2045,1.0,0.8,0.2,1.0,0.6799999999999999,0.4,0.4,0.6,1.0,TwoStageBetween,0.4515,0.7054,0,0.5543
13,199-attributes,exp_59,1.0,0.38360000002384187,1.0,0.41,0.21,0.0,0.62,0.4,0.18,0.6,0.0,TwoStageBetween,0.3486,0.0991,1,0.538
14,199-attributes,exp_47,1.0,0.2165999999642372,1.0,0.81,0.48,1.0,0.79,0.6,0.16999999999999996,0.4,0.0,TwoStageBetween,0.2949,0.051,0,0.4987
15,199-attributes,exp_113,1.0,0.561,1.0,0.49,0.22,1.0,0.79,0.4,0.42000000000000004,0.6,0.0,TwoStageBetween,0.4762,0.4252,1,0.1371
16,199-attributes,exp_91,0.0,0.3808000000119209,1.0,0.5,0.38,0.0,0.4,0.4,0.3,0.6,1.0,TwoStageBetween,0.4729,0.397,0,0.3866
17,199-attributes,exp_3,1.0,0.20809999996423723,1.0,0.79,0.49,0.0,0.8300000000000001,0.4,0.53,0.6,0.0,TwoStageBetween,0.4697,0.3756,0,0.058
18,199-attributes,catch_5,1.0,0.6312000000476837,1.0,0.4,0.49,1.0,0.43,0.5,0.32,0.5,0.0,TwoStageBetween,0.4261,0.2233,0,0.202
19,199-attributes,exp_53,0.0,0.019900000035762786,1.0,0.49,0.32,0.0,0.82,0.6,0.6900000000000001,0.4,1.0,TwoStageBetween,0.4776,0.5578,0,0.1336
20,199-attributes,exp_115,1.0,0.31489999997615814,1.0,0.49,0.22,0.0,0.79,0.4,0.42000000000000004,0.6,0.0,TwoStageBetween,0.4718,0.3888,1,0.8532
21,199-attributes,exp_117,0.0,0.835199999988079,1.0,0.49,0.22,0.0,0.79,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.4718,0.3888,0,0.2942
22,199-attributes,catch_9,1.0,0.595199999988079,1.0,0.48,0.72,1.0,0.4,0.5,0.18,0.5,0.0,TwoStageBetween,0.2832,0.0433,0,0.208
23,199-attributes,exp_9,1.0,0.5615,1.0,0.7,0.29,1.0,0.5,0.4,0.18,0.6,0.0,TwoStageBetween,0.43,0.2327,0,0.3023
24,199-attributes,exp_43,1.0,0.226,1.0,0.81,0.48,0.0,0.79,0.4,0.16999999999999996,0.6,0.0,TwoStageBetween,0.2846,0.0442,0,0.1058
25,199-attributes,exp_57,1.0,0.956,1.0,0.41,0.21,1.0,0.62,0.4,0.18,0.6,0.0,TwoStageBetween,0.3609,0.1134,0,0.6977
