,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,94-attributes,catch_1,1.0,0.40919999998807915,0.5900000000000001,0.5,0.41,0.5,0.42000000000000004,1.0,1.0,0.29,0.0,TwoStageBetween,0.6878,0.106,0.0,0.6244
1,94-attributes,exp_29,0.0,0.483,0.3,0.6,0.17,0.4,0.2,0.0,1.0,0.3,1.0,TwoStageBetween,0.9043,0.5631,,
2,94-attributes,exp_69,0.0,0.6048000000119209,0.52,0.6,0.51,0.4,0.42000000000000004,0.0,1.0,0.72,1.0,TwoStageBetween,0.9076,0.5329,0.0,0.3902
3,94-attributes,exp_15,0.0,0.6044000000357628,0.5,0.6,0.29,0.4,0.18,1.0,1.0,0.7,1.0,TwoStageBetween,0.9083,0.5218,1.0,1.9224
4,94-attributes,exp_91,1.0,0.366,0.4,0.4,0.38,0.6,0.3,0.0,1.0,0.5,0.0,TwoStageBetween,0.8998,0.4046,0.0,0.7975
5,94-attributes,exp_3,0.0,0.452,0.8300000000000001,0.4,0.49,0.6,0.53,0.0,1.0,0.79,1.0,TwoStageBetween,0.9064,0.4477,1.0,0.7348
6,94-attributes,exp_53,0.0,0.735,0.82,0.6,0.32,0.4,0.6900000000000001,0.0,1.0,0.49,1.0,TwoStageBetween,0.8871,0.6392,1.0,0.6096
7,94-attributes,exp_59,1.0,0.8274000000357628,0.62,0.4,0.21,0.6,0.18,0.0,1.0,0.41,0.0,TwoStageBetween,0.7218,0.129,0.0,0.0962
8,94-attributes,exp_47,1.0,0.5766000000238418,0.79,0.6,0.48,0.4,0.16999999999999996,1.0,1.0,0.81,0.0,TwoStageBetween,0.654,0.0866,0.0,0.5687
9,94-attributes,exp_19,1.0,0.347,0.8300000000000001,0.4,0.17,0.6,0.43,0.0,1.0,0.28,0.0,TwoStageBetween,0.8671,0.3042,0.0,1.2686
10,94-attributes,exp_101,1.0,0.46860000002384183,0.6900000000000001,0.6,0.38,0.4,0.49000000000000005,0.0,1.0,0.58,0.0,TwoStageBetween,0.9089,0.4903,1.0,0.9274
11,94-attributes,exp_99,1.0,0.5211000000238418,0.6900000000000001,0.4,0.38,0.6,0.49000000000000005,0.0,1.0,0.58,0.0,TwoStageBetween,0.9089,0.4903,1.0,0.4832
12,94-attributes,exp_45,1.0,0.40269999998807915,0.79,0.6,0.48,0.4,0.16999999999999996,0.0,1.0,0.81,0.0,TwoStageBetween,0.5499,0.043,0.0,0.7654
13,94-attributes,exp_37,0.0,0.48510000002384185,0.32,0.6,0.7,0.4,0.2,0.0,1.0,0.79,1.0,TwoStageBetween,0.7709,0.1702,0.0,1.5444
14,94-attributes,exp_67,0.0,0.7356000000238418,0.52,0.4,0.51,0.6,0.42000000000000004,0.0,1.0,0.72,1.0,TwoStageBetween,0.9076,0.5329,1.0,0.9906
15,94-attributes,catch_9,1.0,0.41930000001192086,0.4,0.5,0.72,0.5,0.18,1.0,1.0,0.48,0.0,TwoStageBetween,0.463,0.0205,0.0,0.3355
16,94-attributes,exp_57,1.0,0.539800000011921,0.62,0.4,0.21,0.6,0.18,1.0,1.0,0.41,0.0,TwoStageBetween,0.8288,0.2376,1.0,1.2633
17,94-attributes,catch_3,1.0,0.38619999998807913,0.6799999999999999,0.5,0.38,0.5,0.58,1.0,1.0,0.19,0.0,TwoStageBetween,0.6026,0.0624,0.0,0.6081
18,94-attributes,exp_25,0.0,0.561,0.3,0.4,0.17,0.6,0.2,1.0,1.0,0.3,1.0,TwoStageBetween,0.8464,0.7313,0.0,1.2605
19,94-attributes,exp_35,1.0,0.3860999999642372,0.32,0.4,0.7,0.6,0.2,0.0,1.0,0.79,0.0,TwoStageBetween,0.7709,0.1702,0.0,0.9038
20,94-attributes,exp_27,0.0,0.44669999998807913,0.3,0.4,0.17,0.6,0.2,0.0,1.0,0.3,1.0,TwoStageBetween,0.9043,0.5631,,
21,94-attributes,exp_9,1.0,0.7116999999880791,0.5,0.4,0.29,0.6,0.18,1.0,1.0,0.7,0.0,TwoStageBetween,0.9083,0.5218,0.0,2.1315
22,94-attributes,exp_73,0.0,0.425,0.6799999999999999,0.4,0.2,0.6,0.4,1.0,1.0,0.8,1.0,TwoStageBetween,0.56,0.9536,1.0,1.4886
23,94-attributes,catch_7,1.0,0.4916999999880791,0.52,0.5,0.48,0.5,0.21000000000000002,1.0,1.0,0.28,0.0,TwoStageBetween,0.3924,0.0093,0.0,0.4191
24,94-attributes,exp_89,0.0,0.5848000000119209,0.4,0.4,0.38,0.6,0.3,1.0,1.0,0.5,1.0,TwoStageBetween,0.9001,0.5882,1.0,1.0111
25,94-attributes,exp_117,0.0,0.4647999999523163,0.79,0.6,0.22,0.4,0.42000000000000004,0.0,1.0,0.49,1.0,TwoStageBetween,0.9036,0.5676,1.0,1.179
26,94-attributes,exp_107,0.0,0.5440999999642372,0.3,0.4,0.4,0.6,0.21000000000000002,0.0,1.0,0.78,1.0,TwoStageBetween,0.871,0.6825,0.0,0.4256
