,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,85-attributes,exp_47,1.0,0.617214999998454,0.79,0.6,0.48,0.4,0.16999999999999996,1.0,1.0,0.81,0.0,TwoStageBetween,0.8715,0.9874,1.0,0.302
1,85-attributes,catch_9,0.0,0.5693300000056625,0.4,0.5,0.72,0.5,0.18,1.0,1.0,0.48,1.0,TwoStageBetween,1.0985,0.0364,0.0,2.5796
2,85-attributes,exp_19,1.0,0.7220999999991619,0.8300000000000001,0.4,0.17,0.6,0.43,0.0,1.0,0.28,0.0,TwoStageBetween,0.949,0.9797,1.0,0.4491
3,85-attributes,exp_99,0.0,0.8071750000016764,0.6900000000000001,0.4,0.38,0.6,0.49000000000000005,0.0,1.0,0.58,1.0,TwoStageBetween,1.0693,0.9605,1.0,0.6305
4,85-attributes,exp_15,0.0,0.4809700000039302,0.5,0.6,0.29,0.4,0.18,1.0,1.0,0.7,1.0,TwoStageBetween,0.5586,0.9992,1.0,0.4835
5,85-attributes,exp_69,0.0,0.7161350000025705,0.52,0.6,0.51,0.4,0.42000000000000004,0.0,1.0,0.72,1.0,TwoStageBetween,1.2026,0.9234,,
6,85-attributes,exp_117,0.0,0.17453000000398605,0.79,0.6,0.22,0.4,0.42000000000000004,0.0,1.0,0.49,1.0,TwoStageBetween,0.6298,0.9982,1.0,0.7958
7,85-attributes,exp_43,0.0,0.7005150000043213,0.79,0.4,0.48,0.6,0.16999999999999996,0.0,1.0,0.81,1.0,TwoStageBetween,0.914,0.9835,1.0,1.2822
8,85-attributes,exp_35,1.0,0.6168199999956414,0.32,0.4,0.7,0.6,0.2,0.0,1.0,0.79,0.0,TwoStageBetween,1.517,0.6476,1.0,1.4708
9,85-attributes,exp_59,0.0,0.5252249999977648,0.62,0.4,0.21,0.6,0.18,0.0,1.0,0.41,1.0,TwoStageBetween,0.74,0.9951,1.0,0.2239
10,85-attributes,exp_91,0.0,0.6647650000015274,0.4,0.4,0.38,0.6,0.3,0.0,1.0,0.5,1.0,TwoStageBetween,1.3213,0.8666,1.0,3.4911
11,85-attributes,exp_37,0.0,0.5641500000054948,0.32,0.6,0.7,0.4,0.2,0.0,1.0,0.79,1.0,TwoStageBetween,1.517,0.6476,1.0,1.2613
12,85-attributes,exp_73,0.0,0.5335399999967776,0.6799999999999999,0.4,0.2,0.6,0.4,1.0,1.0,0.8,1.0,TwoStageBetween,0.3882,1.0,1.0,0.3077
13,85-attributes,exp_107,0.0,0.8486300000003539,0.3,0.4,0.4,0.6,0.21000000000000002,0.0,1.0,0.78,1.0,TwoStageBetween,0.7412,0.995,1.0,0.8888
