,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,153-attributes,exp_1,0.0,0.4035499999299645,0.8300000000000001,0.4,0.49,0.6,0.53,1.0,1.0,0.79,1.0,TwoStageBetween,0.758,0.3525,0,0.3947
1,153-attributes,exp_101,1.0,0.4588249996304512,0.6900000000000001,0.6,0.38,0.4,0.49000000000000005,0.0,1.0,0.58,0.0,TwoStageBetween,0.7662,0.6146,0,0.4474
2,153-attributes,exp_73,0.0,0.36487500090152025,0.6799999999999999,0.4,0.2,0.6,0.4,1.0,1.0,0.8,1.0,TwoStageBetween,0.5907,0.8877,1,0.4616
3,153-attributes,catch_3,1.0,0.4111649999395013,0.6799999999999999,0.5,0.38,0.5,0.58,1.0,1.0,0.19,0.0,TwoStageBetween,0.3834,0.0187,0,0.1003
4,153-attributes,exp_117,0.0,0.3940750006586313,0.79,0.6,0.22,0.4,0.42000000000000004,0.0,1.0,0.49,1.0,TwoStageBetween,0.7604,0.6375,0,0.4499
5,153-attributes,exp_43,1.0,0.06573500018566847,0.79,0.4,0.48,0.6,0.16999999999999996,0.0,1.0,0.81,0.0,TwoStageBetween,0.3961,0.0217,0,0.4315
6,153-attributes,exp_99,0.0,0.16875499952584505,0.6900000000000001,0.4,0.38,0.6,0.49000000000000005,0.0,1.0,0.58,1.0,TwoStageBetween,0.7662,0.6146,0,0.5968
7,153-attributes,exp_115,0.0,1.041950000450015,0.79,0.4,0.22,0.6,0.42000000000000004,0.0,1.0,0.49,1.0,TwoStageBetween,0.7604,0.6375,0,0.333
8,153-attributes,catch_9,1.0,0.29569000005722046,0.4,0.5,0.72,0.5,0.18,1.0,1.0,0.48,0.0,TwoStageBetween,0.2707,0.003,0,0.1357
9,153-attributes,catch_1,1.0,0.27075500041246414,0.5900000000000001,0.5,0.41,0.5,0.42000000000000004,1.0,1.0,0.29,0.0,TwoStageBetween,0.426,0.0298,0,0.2725
10,153-attributes,exp_9,1.0,0.3631400000303984,0.5,0.4,0.29,0.6,0.18,1.0,1.0,0.7,0.0,TwoStageBetween,0.658,0.1737,0,0.7556
11,153-attributes,exp_67,0.0,0.4477499993517995,0.52,0.4,0.51,0.6,0.42000000000000004,0.0,1.0,0.72,1.0,TwoStageBetween,0.7448,0.6841,1,1.1002
12,153-attributes,exp_19,1.0,0.5125799998641014,0.8300000000000001,0.4,0.17,0.6,0.43,0.0,1.0,0.28,0.0,TwoStageBetween,0.7527,0.3358,0,0.9147
