,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,111-alternatives,exp_80,1.0,0.7968999999761581,0.8099999999999999,0.5,0.29,0.5,0.22000000000000003,1.0,0.0,0.61,0.0,TwoStageBetween,0.6961,0.0673,0.0,0.8494
1,111-alternatives,exp_94,1.0,0.846,0.4,0.5,0.38,0.5,0.3,1.0,0.0,0.5,0.0,TwoStageBetween,1.0029,0.3958,1.0,0.2867
2,111-alternatives,catch_2,1.0,0.43010000002384186,0.4,0.5,0.6,0.5,0.22000000000000003,1.0,0.0,0.38,0.0,TwoStageBetween,0.5749,0.0304,0.0,0.8285
3,111-alternatives,exp_68,1.0,0.8155,0.52,0.5,0.51,0.5,0.42000000000000004,0.0,0.0,0.72,0.0,TwoStageBetween,1.0136,0.5096,1.0,2.1195
4,111-alternatives,exp_88,0.0,0.593,0.4,0.5,0.38,0.5,0.3,1.0,0.0,0.5,1.0,TwoStageBetween,1.0029,0.3958,0.0,1.2198
5,111-alternatives,exp_108,1.0,0.5618999999761581,0.3,0.5,0.4,0.5,0.21000000000000002,0.0,0.0,0.78,0.0,TwoStageBetween,1.0074,0.57,1.0,2.274
6,111-alternatives,exp_114,1.0,1.2597999999523166,0.79,0.5,0.22,0.5,0.42000000000000004,0.0,0.0,0.49,0.0,TwoStageBetween,1.0032,0.3968,1.0,0.2509
7,111-alternatives,exp_8,1.0,0.7127999999523162,0.5,0.5,0.29,0.5,0.18,1.0,0.0,0.7,0.0,TwoStageBetween,0.8786,0.1792,0.0,1.213
8,111-alternatives,exp_102,0.0,0.6895,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,1.0,0.0,0.58,1.0,TwoStageBetween,1.0101,0.4364,0.0,1.4724
9,111-alternatives,exp_36,1.0,1.1208000000715255,0.32,0.5,0.7,0.5,0.2,0.0,0.0,0.79,0.0,TwoStageBetween,0.8819,0.1824,1.0,0.6498
10,111-alternatives,catch_0,1.0,0.5252000000476837,0.3,0.5,0.72,0.5,0.2,1.0,0.0,0.19,0.0,TwoStageBetween,0.4485,0.0096,1.0,0.4976
