,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,104-attributes,exp_107,0.0,0.6006999999880791,0.3,0.4,0.4,0.6,0.21000000000000002,0.0,1.0,0.78,1.0,TwoStageBetween,0.2233,0.8257,1,0.0534
1,104-attributes,exp_27,1.0,0.8705,0.3,0.4,0.17,0.6,0.2,0.0,1.0,0.3,0.0,TwoStageBetween,0.2424,0.7513,1,0.1826
2,104-attributes,exp_1,0.0,0.3829000000357628,0.8300000000000001,0.4,0.49,0.6,0.53,1.0,1.0,0.79,1.0,TwoStageBetween,0.2461,0.7324,1,0.2885
3,104-attributes,exp_57,0.0,0.7446999999880791,0.62,0.4,0.21,0.6,0.18,1.0,1.0,0.41,1.0,TwoStageBetween,0.265,0.5665,1,0.1897
4,104-attributes,exp_67,0.0,0.3788000000119209,0.52,0.4,0.51,0.6,0.42000000000000004,0.0,1.0,0.72,1.0,TwoStageBetween,0.2563,0.6672,1,0.1867
5,104-attributes,catch_1,1.0,0.6354000000357628,0.5900000000000001,0.5,0.41,0.5,0.42000000000000004,1.0,1.0,0.29,0.0,TwoStageBetween,0.2084,0.1322,0,0.0695
6,104-attributes,exp_9,0.0,0.5261000000238418,0.5,0.4,0.29,0.6,0.18,1.0,1.0,0.7,1.0,TwoStageBetween,0.2339,0.7878,1,0.0509
7,104-attributes,exp_89,0.0,0.6278000000119209,0.4,0.4,0.38,0.6,0.3,1.0,1.0,0.5,1.0,TwoStageBetween,0.2591,0.6431,1,0.061
8,104-attributes,exp_91,0.0,0.4573999999761581,0.4,0.4,0.38,0.6,0.3,0.0,1.0,0.5,1.0,TwoStageBetween,0.2649,0.5684,1,0.315
9,104-attributes,exp_35,0.0,0.7571000000238418,0.32,0.4,0.7,0.6,0.2,0.0,1.0,0.79,1.0,TwoStageBetween,0.2566,0.335,0,0.1244
