,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,80-attributes,exp_15,0.0,0.8854000000953675,0.5,0.6,0.29,0.4,0.18,1.0,1.0,0.7,1.0,TwoStageBetween,1.3729,0.4198,,
1,80-attributes,exp_35,1.0,0.8735,0.32,0.4,0.7,0.6,0.2,0.0,1.0,0.79,0.0,TwoStageBetween,1.28,0.2122,0.0,0.3453
2,80-attributes,exp_43,1.0,0.8574000000953674,0.79,0.4,0.48,0.6,0.16999999999999996,0.0,1.0,0.81,0.0,TwoStageBetween,0.9933,0.0569,0.0,0.9586
3,80-attributes,exp_67,0.0,0.8491000003814697,0.52,0.4,0.51,0.6,0.42000000000000004,0.0,1.0,0.72,1.0,TwoStageBetween,1.3599,0.5897,0.0,0.6478
4,80-attributes,exp_91,0.0,0.851,0.4,0.4,0.38,0.6,0.3,0.0,1.0,0.5,1.0,TwoStageBetween,1.3759,0.4639,0.0,0.7606
5,80-attributes,exp_47,1.0,0.8632999997138977,0.79,0.6,0.48,0.4,0.16999999999999996,1.0,1.0,0.81,0.0,TwoStageBetween,1.0072,0.0606,0.0,0.9298
6,80-attributes,exp_19,1.0,0.8902999997138977,0.8300000000000001,0.4,0.17,0.6,0.43,0.0,1.0,0.28,0.0,TwoStageBetween,1.3617,0.3623,0.0,0.7669
7,80-attributes,exp_107,0.0,0.8933000001907349,0.3,0.4,0.4,0.6,0.21000000000000002,0.0,1.0,0.78,1.0,TwoStageBetween,1.294,0.7314,1.0,0.527
8,80-attributes,catch_5,1.0,0.8562000002861023,0.43,0.5,0.49,0.5,0.32,1.0,1.0,0.4,0.0,TwoStageBetween,1.1865,0.1354,0.0,0.2168
9,80-attributes,exp_59,1.0,0.8884000000953675,0.62,0.4,0.21,0.6,0.18,0.0,1.0,0.41,0.0,TwoStageBetween,1.2303,0.1659,0.0,0.5606
10,80-attributes,catch_3,1.0,0.8555999999046325,0.6799999999999999,0.5,0.38,0.5,0.58,1.0,1.0,0.19,0.0,TwoStageBetween,0.9279,0.0417,0.0,0.2305
11,80-attributes,exp_37,1.0,0.8625,0.32,0.6,0.7,0.4,0.2,0.0,1.0,0.79,0.0,TwoStageBetween,1.28,0.2122,0.0,0.4706
12,80-attributes,catch_1,1.0,0.8608000001907349,0.5900000000000001,0.5,0.41,0.5,0.42000000000000004,1.0,1.0,0.29,0.0,TwoStageBetween,1.0481,0.073,0.0,2.1863
13,80-attributes,exp_25,0.0,0.8626000003814698,0.3,0.4,0.17,0.6,0.2,1.0,1.0,0.3,1.0,TwoStageBetween,1.3449,0.6354,0.0,1.235
14,80-attributes,exp_101,0.0,0.8900999999046326,0.6900000000000001,0.6,0.38,0.4,0.49000000000000005,0.0,1.0,0.58,1.0,TwoStageBetween,1.3689,0.5493,1.0,0.5772
15,80-attributes,exp_27,0.0,1.0667000002861022,0.3,0.4,0.17,0.6,0.2,0.0,1.0,0.3,1.0,TwoStageBetween,1.3505,0.6199,1.0,1.3041
16,80-attributes,exp_115,0.0,0.8650999999046326,0.79,0.4,0.22,0.6,0.42000000000000004,0.0,1.0,0.49,1.0,TwoStageBetween,1.3485,0.6257,1.0,0.505
17,80-attributes,exp_1,1.0,2.5565,0.8300000000000001,0.4,0.49,0.6,0.53,1.0,1.0,0.79,0.0,TwoStageBetween,1.3727,0.5244,1.0,0.7429
18,80-attributes,catch_7,1.0,0.8598000001907349,0.52,0.5,0.48,0.5,0.21000000000000002,1.0,1.0,0.28,0.0,TwoStageBetween,0.6196,0.0059,0.0,0.2174
19,80-attributes,exp_29,0.0,0.8561999998092651,0.3,0.6,0.17,0.4,0.2,0.0,1.0,0.3,1.0,TwoStageBetween,1.3505,0.6199,1.0,0.4187
20,80-attributes,exp_113,0.0,0.8648000001907349,0.79,0.4,0.22,0.6,0.42000000000000004,1.0,1.0,0.49,1.0,TwoStageBetween,1.3427,0.641,0.0,1.3419
21,80-attributes,catch_9,1.0,0.8930999999046325,0.4,0.5,0.72,0.5,0.18,1.0,1.0,0.48,0.0,TwoStageBetween,0.7261,0.0133,0.0,0.8097
22,80-attributes,exp_53,0.0,0.8593000001907348,0.82,0.6,0.32,0.4,0.6900000000000001,0.0,1.0,0.49,1.0,TwoStageBetween,1.3195,0.6901,0.0,0.5211
23,80-attributes,exp_117,0.0,0.8747999997138977,0.79,0.6,0.22,0.4,0.42000000000000004,0.0,1.0,0.49,1.0,TwoStageBetween,1.3485,0.6257,1.0,0.5291
24,80-attributes,exp_69,0.0,0.8651999998092651,0.52,0.6,0.51,0.4,0.42000000000000004,0.0,1.0,0.72,1.0,TwoStageBetween,1.3599,0.5897,1.0,1.4809
25,80-attributes,exp_9,1.0,0.862,0.5,0.4,0.29,0.6,0.18,1.0,1.0,0.7,0.0,TwoStageBetween,1.3729,0.4198,0.0,0.6971
26,80-attributes,exp_45,1.0,0.873,0.79,0.6,0.48,0.4,0.16999999999999996,0.0,1.0,0.81,0.0,TwoStageBetween,0.9933,0.0569,0.0,0.4106
27,80-attributes,exp_3,0.0,0.888,0.8300000000000001,0.4,0.49,0.6,0.53,0.0,1.0,0.79,1.0,TwoStageBetween,1.3743,0.5082,1.0,3.2403
28,80-attributes,exp_89,0.0,0.8574000000953674,0.4,0.4,0.38,0.6,0.3,1.0,1.0,0.5,1.0,TwoStageBetween,1.3758,0.48,0.0,1.5687
29,80-attributes,exp_23,1.0,0.8975,0.8300000000000001,0.6,0.17,0.4,0.43,1.0,1.0,0.28,0.0,TwoStageBetween,1.3655,0.3773,0.0,0.4797
30,80-attributes,exp_73,0.0,0.8790999999046326,0.6799999999999999,0.4,0.2,0.6,0.4,1.0,1.0,0.8,1.0,TwoStageBetween,0.9986,0.9353,1.0,0.4396
31,80-attributes,exp_57,1.0,1.0155,0.62,0.4,0.21,0.6,0.18,1.0,1.0,0.41,0.0,TwoStageBetween,1.2417,0.1753,0.0,1.2995
32,80-attributes,exp_99,0.0,0.8952999997138977,0.6900000000000001,0.4,0.38,0.6,0.49000000000000005,0.0,1.0,0.58,1.0,TwoStageBetween,1.3689,0.5493,,
33,80-attributes,exp_77,0.0,0.8591999998092651,0.6799999999999999,0.6,0.2,0.4,0.4,0.0,1.0,0.8,1.0,TwoStageBetween,1.0125,0.9307,1.0,0.7742
34,80-attributes,catch_17,1.0,0.8683000001907348,0.3,0.5,0.68,0.5,0.22000000000000003,1.0,1.0,0.4,0.0,TwoStageBetween,0.933,0.0427,0.0,0.7187
35,80-attributes,exp_79,0.0,0.8642000002861023,0.6799999999999999,0.6,0.2,0.4,0.4,1.0,1.0,0.8,1.0,TwoStageBetween,0.9986,0.9353,1.0,0.3728
