,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,10-TwoStageBetween,exp_3,1.0,0.2816,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,0.0,0.53,1.0,TwoStageWithin,0.7525,0.8896,1,0.9522
1,10-TwoStageBetween,exp_107,1.0,0.8044,1.0,0.5,0.5,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.7271,0.9043,1,2.5952
2,10-TwoStageBetween,exp_47,0.0,0.7243,1.0,0.5,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.9166,0.2684,0,0.7945
3,10-TwoStageBetween,exp_115,0.0,0.9166,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,0.0,TwoStageWithin,0.7746,0.8754,0,0.3586
4,10-TwoStageBetween,exp_25,1.0,0.418,1.0,0.5,0.5,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.9485,0.6589,1,2.1604
5,10-TwoStageBetween,exp_88,1.0,0.27,0.0,0.6,0.4,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,0.9654,0.6047,1,2.5333
6,10-TwoStageBetween,exp_23,0.0,1.0542,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.9613,0.6205,0,1.7304
7,10-TwoStageBetween,exp_78,1.0,0.1925,0.0,0.4,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.4126,0.9922,1,0.6021
8,10-TwoStageBetween,exp_15,0.0,1.4095,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,0.0,TwoStageWithin,0.8282,0.8335,1,2.2231
9,10-TwoStageBetween,exp_43,1.0,1.9921,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,1.0,TwoStageWithin,0.9166,0.2684,0,0.699
10,10-TwoStageBetween,exp_29,1.0,0.3155,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.9485,0.6589,1,1.5639
11,10-TwoStageBetween,catch_0,0.0,0.3496,0.0,0.5,0.5,0.19,0.72,0.3,1.0,0.2,0.0,TwoStageWithin,0.396,0.0062,0,0.9608
12,10-TwoStageBetween,exp_40,1.0,2.4413,0.0,0.6,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,1.0,TwoStageWithin,0.9095,0.2571,0,0.6299
13,10-TwoStageBetween,exp_50,1.0,1.2113,0.0,0.6,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.7274,0.9041,0,0.4503
14,10-TwoStageBetween,exp_37,0.0,0.4702,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.9598,0.3657,0,0.9123
15,10-TwoStageBetween,catch_3,0.0,0.739,1.0,0.5,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.6862,0.075,0,0.2385
16,10-TwoStageBetween,exp_52,0.0,0.5439,0.0,0.4,0.6,0.49,0.32,0.82,0.0,0.6900000000000001,0.0,TwoStageWithin,0.7888,0.8654,1,0.6182
17,10-TwoStageBetween,catch_8,0.0,0.2302,0.0,0.5,0.5,0.22,0.32,0.5,1.0,0.37,0.0,TwoStageWithin,0.825,0.1609,0,0.6227
18,10-TwoStageBetween,exp_22,0.0,0.4319,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.9772,0.5323,0,0.6879
19,10-TwoStageBetween,exp_19,1.0,0.3785,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.9613,0.6205,1,0.3942
20,10-TwoStageBetween,exp_73,1.0,0.1766,1.0,0.5,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.3792,0.9951,1,0.2933
21,10-TwoStageBetween,exp_82,0.0,3.2582,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,0.0,0.22,0.0,TwoStageWithin,0.9069,0.7413,1,0.8373
22,10-TwoStageBetween,catch_7,0.0,0.3408,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,0.0,TwoStageWithin,0.5827,0.0384,0,0.3085
23,10-TwoStageBetween,exp_36,1.0,0.5247,0.0,0.4,0.6,0.79,0.7,0.32,0.0,0.2,1.0,TwoStageWithin,0.9636,0.379,1,0.1739
24,10-TwoStageBetween,catch_4,0.0,0.2629,0.0,0.5,0.5,0.19,0.31,0.73,1.0,0.4,0.0,TwoStageWithin,0.707,0.0847,0,0.3764
25,10-TwoStageBetween,exp_46,0.0,1.3978,0.0,0.4,0.6,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.8511,0.185,0,1.5294
26,10-TwoStageBetween,exp_98,1.0,1.7077,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.7808,0.8711,1,0.3839
27,10-TwoStageBetween,exp_58,1.0,0.6211,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,0.9505,0.6536,1,1.7955
28,10-TwoStageBetween,exp_99,1.0,0.4861,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.8546,0.8078,0,0.4528
29,10-TwoStageBetween,exp_94,1.0,1.1212,0.0,0.4,0.6,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,0.977,0.5343,0,2.6198
30,10-TwoStageBetween,exp_102,0.0,0.4665,0.0,0.4,0.6,0.58,0.38,0.6900000000000001,1.0,0.49,0.0,TwoStageWithin,0.9177,0.7236,1,1.3328
31,10-TwoStageBetween,exp_74,1.0,0.9409,0.0,0.6,0.4,0.8,0.2,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.3504,0.9969,1,0.2304
32,10-TwoStageBetween,exp_53,1.0,0.7074,1.0,0.5,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.8021,0.8554,0,0.5692
33,10-TwoStageBetween,exp_68,1.0,1.0913,0.0,0.4,0.6,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.8302,0.8317,1,0.2183
34,10-TwoStageBetween,exp_45,0.0,0.7185,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.9166,0.2684,0,0.3023
35,10-TwoStageBetween,catch_1,0.0,0.2621,1.0,0.5,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.0,TwoStageWithin,0.7897,0.1334,0,0.9483
36,10-TwoStageBetween,exp_59,1.0,2.1525,1.0,0.5,0.5,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,0.973,0.5669,1,0.9091
37,10-TwoStageBetween,catch_6,0.0,0.3489,0.0,0.5,0.5,0.23,0.59,0.27,1.0,0.19,0.0,TwoStageWithin,0.5494,0.0299,0,0.328
38,10-TwoStageBetween,exp_35,0.0,0.6096,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.9598,0.3657,0,1.0536
39,10-TwoStageBetween,exp_96,0.0,0.5211,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,1.0,0.49,0.0,TwoStageWithin,0.8654,0.7961,1,0.9425
40,10-TwoStageBetween,exp_91,1.0,2.0033,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,1.0,TwoStageWithin,0.9571,0.6345,1,1.3438
41,10-TwoStageBetween,catch_2,0.0,0.1995,0.0,0.5,0.5,0.38,0.6,0.4,1.0,0.22,0.0,TwoStageWithin,0.574,0.0361,0,0.2856
42,10-TwoStageBetween,exp_27,0.0,1.2217,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,0.0,TwoStageWithin,0.9485,0.6589,1,0.4134
43,10-TwoStageBetween,exp_64,1.0,0.4202,0.0,0.6,0.4,0.72,0.51,0.52,1.0,0.42,1.0,TwoStageWithin,0.8426,0.82,1,0.1905
44,10-TwoStageBetween,exp_69,1.0,1.5533,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.8364,0.8259,1,0.1503
45,10-TwoStageBetween,exp_30,1.0,0.2065,0.0,0.4,0.6,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.9708,0.58,1,0.8095
46,10-TwoStageBetween,exp_114,1.0,0.2047,0.0,0.6,0.4,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.7077,0.9143,0,0.8785
47,10-TwoStageBetween,exp_10,1.0,1.3369,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,1.0,TwoStageWithin,0.7616,0.8839,1,0.3126
48,10-TwoStageBetween,exp_117,1.0,0.311,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.7746,0.8754,1,2.0199
49,10-TwoStageBetween,exp_60,0.0,0.853,0.0,0.4,0.6,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.9643,0.6092,1,0.867
50,10-TwoStageBetween,exp_18,1.0,0.9997,0.0,0.6,0.4,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.9295,0.7018,1,0.4662
51,10-TwoStageBetween,exp_116,1.0,0.7841,0.0,0.4,0.6,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.7534,0.8891,1,0.1194
52,10-TwoStageBetween,exp_89,0.0,0.1286,1.0,0.5,0.5,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.9571,0.6345,1,0.2572
53,10-TwoStageBetween,exp_42,1.0,2.7826,0.0,0.6,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,1.0,TwoStageWithin,0.9616,0.3718,0,1.1011
54,10-TwoStageBetween,exp_9,1.0,0.1584,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.8282,0.8335,0,0.5697
55,10-TwoStageBetween,exp_101,0.0,0.5427,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.0,TwoStageWithin,0.8546,0.8078,1,1.4791
