,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,0-TwoStageWithin,exp_98,1.0,0.2348,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.7996,0.7905,1,0.2666
1,0-TwoStageWithin,exp_101,0.0,2.2783,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.0,TwoStageWithin,0.8538,0.7066,0,2.4232
2,0-TwoStageWithin,exp_84,0.0,1.3534,0.0,0.4,0.6,0.61,0.29,0.8099999999999999,0.0,0.22,0.0,TwoStageWithin,0.9027,0.4911,0,1.0008
3,0-TwoStageWithin,catch_2,1.0,0.5018,0.0,0.5,0.5,0.38,0.6,0.4,1.0,0.22,1.0,TwoStageWithin,0.5433,0.0422,0,0.6237
4,0-TwoStageWithin,exp_96,1.0,1.2117,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,1.0,0.49,1.0,TwoStageWithin,0.89,0.6064,0,2.1454
5,0-TwoStageWithin,exp_30,0.0,1.4304,0.0,0.4,0.6,0.3,0.17,0.3,1.0,0.2,0.0,TwoStageWithin,0.9024,0.4774,0,0.4436
6,0-TwoStageWithin,exp_115,1.0,1.1304,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.8159,0.7692,1,0.1748
7,0-TwoStageWithin,exp_94,0.0,0.4261,0.0,0.4,0.6,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.9001,0.4465,1,0.2546
8,0-TwoStageWithin,catch_6,0.0,0.2879,0.0,0.5,0.5,0.23,0.59,0.27,1.0,0.19,0.0,TwoStageWithin,0.5768,0.054,0,1.3179
9,0-TwoStageWithin,catch_7,1.0,0.4054,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,1.0,TwoStageWithin,0.5551,0.0461,0,0.1506
10,0-TwoStageWithin,exp_91,0.0,1.0578,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,0.0,TwoStageWithin,0.8989,0.5571,0,0.7866
11,0-TwoStageWithin,exp_10,0.0,0.6423,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,0.0,TwoStageWithin,0.8435,0.7261,0,0.3209
12,0-TwoStageWithin,exp_67,1.0,1.0009,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.8373,0.7366,1,1.3239
13,0-TwoStageWithin,exp_82,1.0,1.4064,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,0.0,0.22,1.0,TwoStageWithin,0.9027,0.4911,0,0.8566
14,0-TwoStageWithin,exp_64,1.0,1.0874,0.0,0.6,0.4,0.72,0.51,0.52,1.0,0.42,1.0,TwoStageWithin,0.8803,0.6413,1,0.5117
15,0-TwoStageWithin,exp_19,0.0,0.7406,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.9019,0.5263,1,2.2284
16,0-TwoStageWithin,exp_57,1.0,0.323,1.0,0.5,0.5,0.41,0.21,0.62,1.0,0.18,1.0,TwoStageWithin,0.8954,0.4137,0,0.8752
17,0-TwoStageWithin,catch_9,0.0,0.5973,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.5097,0.0323,0,0.2189
18,0-TwoStageWithin,exp_37,0.0,1.0543,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.8599,0.3019,1,0.1849
19,0-TwoStageWithin,exp_20,1.0,0.3492,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.8825,0.6342,0,0.0929
20,0-TwoStageWithin,exp_114,0.0,0.8903,0.0,0.6,0.4,0.49,0.22,0.79,0.0,0.42,0.0,TwoStageWithin,0.7534,0.8394,1,0.8841
21,0-TwoStageWithin,exp_1,1.0,1.5733,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,1.0,0.53,1.0,TwoStageWithin,0.821,0.7621,1,0.4966
22,0-TwoStageWithin,catch_8,0.0,0.2421,0.0,0.5,0.5,0.22,0.32,0.5,1.0,0.37,0.0,TwoStageWithin,0.7466,0.1531,0,0.3164
23,0-TwoStageWithin,exp_25,1.0,0.5956,1.0,0.5,0.5,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.894,0.5876,1,1.3414
24,0-TwoStageWithin,exp_89,0.0,0.5439,1.0,0.5,0.5,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.8989,0.5571,0,0.5564
25,0-TwoStageWithin,exp_9,0.0,0.4281,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,0.0,TwoStageWithin,0.8841,0.6289,1,0.432
26,0-TwoStageWithin,exp_53,0.0,0.2808,1.0,0.5,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.0,TwoStageWithin,0.7836,0.8091,1,0.5256
27,0-TwoStageWithin,exp_23,1.0,0.4056,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,1.0,TwoStageWithin,0.9019,0.5263,0,0.484
28,0-TwoStageWithin,exp_58,0.0,1.1164,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.902,0.5237,0,0.5026
29,0-TwoStageWithin,catch_0,0.0,0.2297,0.0,0.5,0.5,0.19,0.72,0.3,1.0,0.2,0.0,TwoStageWithin,0.4369,0.0163,0,0.3446
30,0-TwoStageWithin,exp_113,1.0,1.5006,1.0,0.5,0.5,0.49,0.22,0.79,1.0,0.42,1.0,TwoStageWithin,0.8159,0.7692,1,0.6976
