,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,188-TwoStageBetween,exp_47,0.0,0.4736,1.0,0.5,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.2373,0.0007,0,0.3094
1,188-TwoStageBetween,exp_43,0.0,0.1324,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.2373,0.0007,0,0.1892
2,188-TwoStageBetween,exp_57,0.0,0.3599,1.0,0.5,0.5,0.41,0.21,0.62,1.0,0.18,0.0,TwoStageWithin,0.676,0.1391,1,0.7227
3,188-TwoStageBetween,exp_59,0.0,0.2409,1.0,0.5,0.5,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.676,0.1391,1,0.1998
4,188-TwoStageBetween,exp_115,0.0,2.097,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,0.0,TwoStageWithin,0.8395,0.459,1,0.3111
5,188-TwoStageBetween,exp_10,0.0,0.3144,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,0.0,TwoStageWithin,0.7925,0.2869,1,1.401
6,188-TwoStageBetween,exp_20,1.0,1.6336,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.7884,0.279,0,0.3861
7,188-TwoStageBetween,exp_108,1.0,0.1445,0.0,0.4,0.6,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.8183,0.646,1,0.1288
8,188-TwoStageBetween,exp_117,0.0,0.4151,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,0.0,TwoStageWithin,0.8395,0.459,1,2.1426
9,188-TwoStageBetween,exp_88,1.0,2.4692,0.0,0.6,0.4,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,0.8287,0.3885,0,0.4358
10,188-TwoStageBetween,exp_58,0.0,0.0811,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.7089,0.1696,0,0.6656
11,188-TwoStageBetween,exp_36,0.0,0.8366,0.0,0.4,0.6,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.7255,0.1873,0,1.1296
12,188-TwoStageBetween,exp_53,1.0,2.4364,1.0,0.5,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.7332,0.8024,1,0.2615
13,188-TwoStageBetween,exp_78,1.0,0.3026,0.0,0.4,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.5414,0.9426,1,0.2344
14,188-TwoStageBetween,exp_69,1.0,0.9265,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.8332,0.586,1,0.3964
15,188-TwoStageBetween,exp_101,1.0,0.2706,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.8388,0.451,1,0.3356
16,188-TwoStageBetween,catch_8,0.0,0.2346,0.0,0.5,0.5,0.22,0.32,0.5,1.0,0.37,0.0,TwoStageWithin,0.6498,0.1186,0,0.3563
17,188-TwoStageBetween,exp_99,0.0,2.8359,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.0,TwoStageWithin,0.8388,0.451,1,1.0076
18,188-TwoStageBetween,exp_27,1.0,1.3031,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.841,0.5048,1,0.2548
