,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,105-TwoStageBetween,catch_5,0.0,0.083,1.0,0.5,0.5,0.4,0.49,0.43,1.0,0.32,0.0,TwoStageWithin,0.3744,0.185,0,0.2375
1,105-TwoStageBetween,exp_94,1.0,0.4579,0.0,0.4,0.6,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,0.4398,0.5359,0,0.7481
2,105-TwoStageBetween,exp_116,1.0,0.5138,0.0,0.4,0.6,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.3963,0.7633,1,0.3607
3,105-TwoStageBetween,exp_59,1.0,0.8088,1.0,0.5,0.5,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,0.4286,0.3588,1,0.2711
4,105-TwoStageBetween,exp_1,0.0,0.2003,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,1.0,0.53,0.0,TwoStageWithin,0.4062,0.7343,1,1.3054
5,105-TwoStageBetween,exp_35,1.0,0.6822,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,1.0,TwoStageWithin,0.4056,0.2636,0,0.646
6,105-TwoStageBetween,exp_22,1.0,0.3594,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,1.0,0.43,1.0,TwoStageWithin,0.4405,0.4901,1,0.1365
7,105-TwoStageBetween,exp_53,1.0,0.2831,1.0,0.5,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.369,0.8258,0,0.2599
8,105-TwoStageBetween,exp_102,1.0,0.6986,0.0,0.4,0.6,0.58,0.38,0.6900000000000001,1.0,0.49,1.0,TwoStageWithin,0.4186,0.6895,1,0.5246
9,105-TwoStageBetween,exp_104,1.0,1.3981,0.0,0.6,0.4,0.78,0.4,0.3,1.0,0.21,1.0,TwoStageWithin,0.3911,0.7769,1,0.3085
10,105-TwoStageBetween,exp_10,0.0,0.6177,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,0.0,TwoStageWithin,0.4366,0.5823,0,0.093
11,105-TwoStageBetween,exp_64,1.0,0.7284,0.0,0.6,0.4,0.72,0.51,0.52,1.0,0.42,1.0,TwoStageWithin,0.4079,0.7288,0,0.7954
12,105-TwoStageBetween,exp_58,1.0,0.3279,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,0.4298,0.3662,1,0.6649
13,105-TwoStageBetween,exp_67,1.0,0.317,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.406,0.735,1,1.2956
14,105-TwoStageBetween,exp_82,0.0,0.3537,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,0.0,0.22,0.0,TwoStageWithin,0.4144,0.2938,0,0.3973
15,105-TwoStageBetween,exp_60,0.0,0.6507,0.0,0.4,0.6,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.4298,0.3662,0,0.3637
16,105-TwoStageBetween,catch_9,0.0,0.159,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.2231,0.0225,0,0.1793
17,105-TwoStageBetween,exp_26,1.0,0.3039,0.0,0.6,0.4,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.4358,0.5896,0,0.2053
18,105-TwoStageBetween,exp_15,1.0,0.0854,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.4373,0.5745,0,0.0895
19,105-TwoStageBetween,exp_98,1.0,0.6202,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.4152,0.703,1,0.242
20,105-TwoStageBetween,exp_50,0.0,0.2633,0.0,0.6,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.0,TwoStageWithin,0.3666,0.8304,0,0.1041
21,105-TwoStageBetween,exp_78,1.0,0.1329,0.0,0.4,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.209,0.9833,1,0.1075
22,105-TwoStageBetween,exp_74,1.0,0.3608,0.0,0.6,0.4,0.8,0.2,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.2062,0.9843,1,0.0904
23,105-TwoStageBetween,catch_6,0.0,0.0955,0.0,0.5,0.5,0.23,0.59,0.27,1.0,0.19,0.0,TwoStageWithin,0.2954,0.0723,0,0.0828
24,105-TwoStageBetween,exp_107,1.0,0.1039,1.0,0.5,0.5,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.3889,0.7824,1,0.1985
25,105-TwoStageBetween,catch_8,1.0,0.187,0.0,0.5,0.5,0.22,0.32,0.5,1.0,0.37,1.0,TwoStageWithin,0.3771,0.1906,0,0.5558
26,105-TwoStageBetween,exp_42,0.0,0.0788,0.0,0.6,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.2575,0.0416,0,0.287
27,105-TwoStageBetween,exp_114,0.0,0.3074,0.0,0.6,0.4,0.49,0.22,0.79,0.0,0.42,0.0,TwoStageWithin,0.3963,0.7633,1,0.5002
28,105-TwoStageBetween,exp_69,1.0,0.6082,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.406,0.735,1,0.068
29,105-TwoStageBetween,exp_115,0.0,0.5201,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,0.0,TwoStageWithin,0.3984,0.7575,1,0.9162
30,105-TwoStageBetween,catch_4,0.0,0.1204,0.0,0.5,0.5,0.19,0.31,0.73,1.0,0.4,0.0,TwoStageWithin,0.2988,0.0756,0,0.1794
31,105-TwoStageBetween,exp_18,0.0,0.3372,0.0,0.6,0.4,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.4405,0.506,0,0.1974
32,105-TwoStageBetween,exp_27,0.0,0.1834,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,0.0,TwoStageWithin,0.4366,0.5819,0,0.2636
33,105-TwoStageBetween,exp_43,0.0,0.2712,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.2556,0.0403,0,0.2662
34,105-TwoStageBetween,exp_84,0.0,0.2844,0.0,0.4,0.6,0.61,0.29,0.8099999999999999,0.0,0.22,0.0,TwoStageWithin,0.4144,0.2938,0,0.1362
35,105-TwoStageBetween,exp_47,0.0,0.1536,1.0,0.5,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.2556,0.0403,0,0.1425
36,105-TwoStageBetween,catch_2,0.0,0.0798,0.0,0.5,0.5,0.38,0.6,0.4,1.0,0.22,0.0,TwoStageWithin,0.2669,0.0482,0,0.184
37,105-TwoStageBetween,exp_46,0.0,0.4917,0.0,0.4,0.6,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.2538,0.0391,0,0.2913
38,105-TwoStageBetween,catch_7,0.0,0.0413,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,0.0,TwoStageWithin,0.2418,0.0319,0,0.0708
