,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,61-TwoStageWithin,exp_98,1.0,0.4359,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.4906,0.8962,1,0.1556
1,61-TwoStageWithin,exp_53,1.0,0.4373,1.0,0.5,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.5735,0.805,1,0.5768
2,61-TwoStageWithin,exp_80,0.0,0.3319,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,1.0,0.22,0.0,TwoStageWithin,0.5784,0.2021,0,0.1765
3,61-TwoStageWithin,exp_23,0.0,0.6206,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.6622,0.5507,1,1.4932
4,61-TwoStageWithin,catch_7,0.0,0.2063,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,0.0,TwoStageWithin,0.4188,0.0555,0,0.3216
5,61-TwoStageWithin,exp_64,0.0,0.097,0.0,0.6,0.4,0.72,0.51,0.52,1.0,0.42,0.0,TwoStageWithin,0.6637,0.4704,0,0.4189
6,61-TwoStageWithin,exp_27,1.0,1.1305,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.6557,0.6,0,0.4172
7,61-TwoStageWithin,exp_40,0.0,0.2573,0.0,0.6,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.3963,0.0444,0,0.6401
8,61-TwoStageWithin,exp_88,0.0,0.9692,0.0,0.6,0.4,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.6239,0.2886,0,0.4697
9,61-TwoStageWithin,exp_74,1.0,0.1392,0.0,0.6,0.4,0.8,0.2,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.2558,0.9943,1,0.4051
10,61-TwoStageWithin,catch_9,0.0,0.2137,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.3829,0.0385,0,0.428
11,61-TwoStageWithin,exp_26,1.0,0.9979,0.0,0.6,0.4,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.5527,0.8329,1,0.2915
12,61-TwoStageWithin,exp_78,1.0,0.5898,0.0,0.4,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.4261,0.9405,1,0.0828
13,61-TwoStageWithin,exp_47,0.0,0.6946,1.0,0.5,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.523,0.1336,0,0.3654
14,61-TwoStageWithin,catch_0,0.0,0.435,0.0,0.5,0.5,0.19,0.72,0.3,1.0,0.2,0.0,TwoStageWithin,0.2721,0.0079,0,0.1717
