,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,26-TwoStageWithin,exp_91,0.0,1.0026,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,0.0,TwoStageWithin,0.7441,0.9073,1,0.9926
1,26-TwoStageWithin,exp_114,1.0,0.2153,0.0,0.6,0.4,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.3967,0.9947,1,0.5225
2,26-TwoStageWithin,exp_23,0.0,0.2791,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.7699,0.8931,1,0.7444
3,26-TwoStageWithin,exp_50,1.0,0.3132,0.0,0.6,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.5756,0.9682,1,0.4628
4,26-TwoStageWithin,exp_9,1.0,0.092,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.2744,0.9995,1,0.2219
5,26-TwoStageWithin,exp_82,1.0,0.0955,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,0.0,0.22,1.0,TwoStageWithin,0.3698,0.9965,1,0.3791
6,26-TwoStageWithin,exp_84,1.0,0.5391,0.0,0.4,0.6,0.61,0.29,0.8099999999999999,0.0,0.22,1.0,TwoStageWithin,0.3831,0.9957,1,0.6168
7,26-TwoStageWithin,exp_52,1.0,0.2227,0.0,0.4,0.6,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.6016,0.9615,1,0.5727
8,26-TwoStageWithin,exp_26,0.0,0.5687,0.0,0.6,0.4,0.3,0.17,0.3,0.0,0.2,0.0,TwoStageWithin,0.7521,0.9031,1,0.5093
9,26-TwoStageWithin,exp_20,1.0,0.4822,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.8269,0.855,1,0.6795
10,26-TwoStageWithin,exp_59,1.0,0.7044,1.0,0.5,0.5,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,0.5578,0.9722,1,0.3801
11,26-TwoStageWithin,exp_27,1.0,0.1301,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.7129,0.9223,1,0.5751
