,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,23-TwoStageBetween,catch_9,0.0,0.5523,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.3618,0.0176,0,0.3121
1,23-TwoStageBetween,exp_74,1.0,0.1217,0.0,0.6,0.4,0.8,0.2,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.2329,0.9984,1,0.1213
2,23-TwoStageBetween,exp_108,1.0,0.5235,0.0,0.4,0.6,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.4561,0.9521,1,1.0524
3,23-TwoStageBetween,exp_15,1.0,0.6545,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.5362,0.9086,1,0.5861
4,23-TwoStageBetween,exp_69,1.0,0.1923,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.5861,0.87,1,0.1071
5,23-TwoStageBetween,catch_3,0.0,0.3473,1.0,0.5,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.4869,0.0624,0,0.3409
6,23-TwoStageBetween,exp_29,1.0,0.6215,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.7043,0.7067,1,0.1247
7,23-TwoStageBetween,exp_42,0.0,0.4905,0.0,0.6,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.747,0.4992,1,0.3738
8,23-TwoStageBetween,catch_8,0.0,0.2212,0.0,0.5,0.5,0.22,0.32,0.5,1.0,0.37,0.0,TwoStageWithin,0.6127,0.1552,0,0.4325
9,23-TwoStageBetween,exp_59,1.0,0.1244,1.0,0.5,0.5,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,0.7229,0.6569,0,0.1761
