,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,194-TwoStageWithin,exp_94,0.0,0.2197,0.0,0.4,0.6,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.3858,0.3222,1,0.2153
1,194-TwoStageWithin,exp_8,0.0,0.335,0.0,0.6,0.4,0.7,0.29,0.5,1.0,0.18,0.0,TwoStageWithin,0.3991,0.4117,0,0.0875
2,194-TwoStageWithin,exp_89,0.0,0.1955,1.0,0.5,0.5,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.4031,0.5227,1,0.6035
3,194-TwoStageWithin,exp_10,0.0,0.9849,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,0.0,TwoStageWithin,0.3728,0.7312,0,0.3203
4,194-TwoStageWithin,exp_90,1.0,0.2328,0.0,0.6,0.4,0.5,0.38,0.4,0.0,0.3,1.0,TwoStageWithin,0.3769,0.7161,0,0.4554
5,194-TwoStageWithin,exp_74,1.0,0.2028,0.0,0.6,0.4,0.8,0.2,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.2596,0.9385,1,0.3459
6,194-TwoStageWithin,exp_84,0.0,0.6023,0.0,0.4,0.6,0.61,0.29,0.8099999999999999,0.0,0.22,0.0,TwoStageWithin,0.4024,0.5427,0,0.4111
7,194-TwoStageWithin,exp_114,1.0,0.0965,0.0,0.6,0.4,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.3496,0.7989,1,0.2019
8,194-TwoStageWithin,exp_101,0.0,0.1982,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.0,TwoStageWithin,0.3984,0.5953,1,0.2972
9,194-TwoStageWithin,catch_7,0.0,0.4014,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,0.0,TwoStageWithin,0.3434,0.1865,0,0.2345
10,194-TwoStageWithin,exp_37,1.0,0.3127,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,1.0,TwoStageWithin,0.3973,0.3941,1,0.1214
11,194-TwoStageWithin,exp_1,0.0,0.5882,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,1.0,0.53,0.0,TwoStageWithin,0.3956,0.6196,1,0.1104
12,194-TwoStageWithin,exp_117,0.0,0.4731,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,0.0,TwoStageWithin,0.3942,0.629,1,0.5268
13,194-TwoStageWithin,exp_23,0.0,0.1042,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.4034,0.5047,1,0.2257
14,194-TwoStageWithin,exp_36,1.0,0.4484,0.0,0.4,0.6,0.79,0.7,0.32,0.0,0.2,1.0,TwoStageWithin,0.4033,0.5092,1,0.5165
15,194-TwoStageWithin,exp_113,0.0,0.7143,1.0,0.5,0.5,0.49,0.22,0.79,1.0,0.42,0.0,TwoStageWithin,0.3942,0.629,1,0.4719
16,194-TwoStageWithin,exp_108,1.0,0.287,0.0,0.4,0.6,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.3667,0.7517,1,1.1683
17,194-TwoStageWithin,exp_47,1.0,0.1163,1.0,0.5,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,1.0,TwoStageWithin,0.3553,0.2157,0,0.7451
18,194-TwoStageWithin,exp_46,0.0,0.1733,0.0,0.4,0.6,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.2927,0.0987,0,0.2347
19,194-TwoStageWithin,exp_20,1.0,0.6189,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.3924,0.6415,1,0.4839
20,194-TwoStageWithin,exp_69,1.0,0.5701,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.3963,0.614,0,0.6532
21,194-TwoStageWithin,exp_50,1.0,0.2861,0.0,0.6,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.3338,0.8342,0,0.3425
22,194-TwoStageWithin,exp_107,1.0,0.2337,1.0,0.5,0.5,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.3921,0.6432,0,0.4338
23,194-TwoStageWithin,catch_4,0.0,0.2906,0.0,0.5,0.5,0.19,0.31,0.73,1.0,0.4,0.0,TwoStageWithin,0.3256,0.1501,0,0.0995
24,194-TwoStageWithin,catch_3,0.0,0.4983,1.0,0.5,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.3656,0.245,0,0.1165
25,194-TwoStageWithin,catch_0,0.0,0.196,0.0,0.5,0.5,0.19,0.72,0.3,1.0,0.2,0.0,TwoStageWithin,0.2818,0.085,0,0.1142
26,194-TwoStageWithin,catch_5,1.0,0.1778,1.0,0.5,0.5,0.4,0.49,0.43,1.0,0.32,1.0,TwoStageWithin,0.3901,0.3452,0,0.2917
27,194-TwoStageWithin,catch_1,0.0,0.4448,1.0,0.5,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.0,TwoStageWithin,0.379,0.2922,0,0.3758
28,194-TwoStageWithin,exp_91,0.0,0.1397,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,0.0,TwoStageWithin,0.4031,0.5227,1,0.2424
