,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,124-TwoStageBetween,exp_73,1.0,0.1616,1.0,0.5,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.2284,0.9368,1,0.243
1,124-TwoStageBetween,exp_43,0.0,0.2203,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.1225,0.0033,0,0.2327
2,124-TwoStageBetween,exp_10,0.0,0.0744,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,0.0,TwoStageWithin,0.3364,0.3186,0,0.8111
3,124-TwoStageBetween,exp_30,1.0,0.1248,0.0,0.4,0.6,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.3523,0.4846,1,0.1092
4,124-TwoStageBetween,exp_20,0.0,0.2281,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.3385,0.3308,0,0.1616
5,124-TwoStageBetween,exp_22,0.0,0.9601,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.3298,0.2864,1,0.0641
6,124-TwoStageBetween,exp_104,0.0,0.0892,0.0,0.6,0.4,0.78,0.4,0.3,1.0,0.21,0.0,TwoStageWithin,0.3491,0.5833,0,0.5508
7,124-TwoStageBetween,catch_3,0.0,0.1874,1.0,0.5,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.217,0.0515,0,0.3157
8,124-TwoStageBetween,exp_90,0.0,0.063,0.0,0.6,0.4,0.5,0.38,0.4,0.0,0.3,0.0,TwoStageWithin,0.352,0.4717,0,0.2922
9,124-TwoStageBetween,catch_2,0.0,0.1191,0.0,0.5,0.5,0.38,0.6,0.4,1.0,0.22,0.0,TwoStageWithin,0.218,0.0524,0,0.0792
10,124-TwoStageBetween,exp_53,1.0,0.2545,1.0,0.5,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.3149,0.7703,1,0.5156
11,124-TwoStageBetween,exp_88,0.0,0.1114,0.0,0.6,0.4,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.3494,0.4202,0,0.9046
12,124-TwoStageBetween,exp_18,0.0,0.1642,0.0,0.6,0.4,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.3385,0.3308,0,0.1239
13,124-TwoStageBetween,exp_45,0.0,0.059,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.1225,0.0033,0,0.1258
14,124-TwoStageBetween,exp_114,0.0,0.1536,0.0,0.6,0.4,0.49,0.22,0.79,0.0,0.42,0.0,TwoStageWithin,0.3521,0.5253,1,0.2216
15,124-TwoStageBetween,catch_8,0.0,0.3549,0.0,0.5,0.5,0.22,0.32,0.5,1.0,0.37,0.0,TwoStageWithin,0.2928,0.1687,1,0.423
16,124-TwoStageBetween,exp_89,0.0,0.3343,1.0,0.5,0.5,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.351,0.4458,0,0.204
17,124-TwoStageBetween,exp_96,1.0,0.1843,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,1.0,0.49,1.0,TwoStageWithin,0.3516,0.4597,0,0.1612
18,124-TwoStageBetween,exp_58,0.0,0.2349,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.3081,0.2087,0,1.0598
19,124-TwoStageBetween,exp_113,0.0,0.1773,1.0,0.5,0.5,0.49,0.22,0.79,1.0,0.42,0.0,TwoStageWithin,0.3524,0.4992,0,0.8393
20,124-TwoStageBetween,exp_25,0.0,0.1863,1.0,0.5,0.5,0.3,0.17,0.3,1.0,0.2,0.0,TwoStageWithin,0.3523,0.5107,1,0.417
21,124-TwoStageBetween,exp_115,0.0,0.2543,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,0.0,TwoStageWithin,0.3524,0.4992,0,0.6934
22,124-TwoStageBetween,catch_0,0.0,0.0769,0.0,0.5,0.5,0.19,0.72,0.3,1.0,0.2,0.0,TwoStageWithin,0.2184,0.0528,0,0.1472
23,124-TwoStageBetween,exp_36,1.0,1.1585,0.0,0.4,0.6,0.79,0.7,0.32,0.0,0.2,1.0,TwoStageWithin,0.3146,0.2288,0,0.3904
24,124-TwoStageBetween,exp_108,0.0,0.6319,0.0,0.4,0.6,0.78,0.4,0.3,0.0,0.21,0.0,TwoStageWithin,0.3439,0.633,0,0.0935
25,124-TwoStageBetween,exp_26,0.0,0.0308,0.0,0.6,0.4,0.3,0.17,0.3,0.0,0.2,0.0,TwoStageWithin,0.3518,0.5367,1,0.4093
26,124-TwoStageBetween,exp_67,0.0,0.1635,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,0.0,TwoStageWithin,0.3486,0.5891,1,0.3358
27,124-TwoStageBetween,exp_50,1.0,0.5416,0.0,0.6,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.3091,0.7882,1,0.0562
28,124-TwoStageBetween,exp_15,0.0,0.1486,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,0.0,TwoStageWithin,0.332,0.2964,1,0.2574
29,124-TwoStageBetween,exp_37,1.0,0.3403,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,1.0,TwoStageWithin,0.3089,0.211,0,0.5388
30,124-TwoStageBetween,exp_98,1.0,0.451,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.3523,0.5117,0,0.1495
31,124-TwoStageBetween,catch_9,0.0,0.1884,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.1851,0.0264,0,0.2685
