,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,159-TwoStageBetween,exp_73,1.0,0.2892,1.0,0.5,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.504,0.9775,1,1.1444
1,159-TwoStageBetween,exp_113,1.0,1.1983,1.0,0.5,0.5,0.49,0.22,0.79,1.0,0.42,1.0,TwoStageWithin,0.9454,0.6165,0,0.2461
2,159-TwoStageBetween,exp_102,0.0,1.1423,0.0,0.4,0.6,0.58,0.38,0.6900000000000001,1.0,0.49,0.0,TwoStageWithin,0.9405,0.6334,1,0.2575
3,159-TwoStageBetween,exp_20,1.0,1.0244,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.9165,0.2992,0,0.2413
4,159-TwoStageBetween,exp_15,1.0,1.4882,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.937,0.3485,0,0.5242
5,159-TwoStageBetween,exp_68,0.0,0.4207,0.0,0.4,0.6,0.72,0.51,0.52,0.0,0.42,0.0,TwoStageWithin,0.9481,0.606,1,0.4442
6,159-TwoStageBetween,exp_23,0.0,1.2157,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.9384,0.3525,1,0.4473
7,159-TwoStageBetween,exp_80,0.0,0.6738,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,1.0,0.22,0.0,TwoStageWithin,0.7069,0.0919,0,0.4221
8,159-TwoStageBetween,exp_40,0.0,0.7124,0.0,0.6,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.3603,0.0041,0,0.4221
9,159-TwoStageBetween,catch_7,0.0,0.2589,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,0.0,TwoStageWithin,0.4596,0.0147,0,0.8656
10,159-TwoStageBetween,exp_26,0.0,0.7324,0.0,0.6,0.4,0.3,0.17,0.3,0.0,0.2,0.0,TwoStageWithin,0.9608,0.4715,0,0.6077
11,159-TwoStageBetween,catch_8,0.0,0.7235,0.0,0.5,0.5,0.22,0.32,0.5,1.0,0.37,0.0,TwoStageWithin,0.8336,0.1839,0,0.5117
12,159-TwoStageBetween,exp_117,1.0,0.567,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.9454,0.6165,1,0.7081
13,159-TwoStageBetween,exp_9,0.0,0.1771,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,0.0,TwoStageWithin,0.937,0.3485,1,0.3652
