,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,70-TwoStageBetween,exp_43,0.0,0.0678,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.3568,0.0262,0,0.1568
1,70-TwoStageBetween,catch_2,0.0,0.3762,0.0,0.5,0.5,0.38,0.6,0.4,1.0,0.22,0.0,TwoStageWithin,0.43,0.0571,0,0.454
2,70-TwoStageBetween,exp_53,1.0,0.6202,1.0,0.5,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.5925,0.7933,1,0.3538
3,70-TwoStageBetween,exp_102,0.0,1.5099,0.0,0.4,0.6,0.58,0.38,0.6900000000000001,1.0,0.49,0.0,TwoStageWithin,0.6734,0.5644,1,1.1235
4,70-TwoStageBetween,exp_19,0.0,1.4103,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.6748,0.4486,1,0.9679
5,70-TwoStageBetween,exp_30,1.0,0.5621,0.0,0.4,0.6,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.6769,0.5129,1,0.192
6,70-TwoStageBetween,exp_27,1.0,0.2112,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.6747,0.5518,0,1.7554
7,70-TwoStageBetween,exp_113,1.0,0.1657,1.0,0.5,0.5,0.49,0.22,0.79,1.0,0.42,1.0,TwoStageWithin,0.6477,0.6797,1,0.5024
8,70-TwoStageBetween,exp_74,1.0,0.383,0.0,0.6,0.4,0.8,0.2,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.3547,0.9745,1,0.3358
9,70-TwoStageBetween,exp_84,0.0,0.7991,0.0,0.4,0.6,0.61,0.29,0.8099999999999999,0.0,0.22,0.0,TwoStageWithin,0.5939,0.2086,1,0.2704
10,70-TwoStageBetween,exp_42,0.0,0.6185,0.0,0.6,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.3791,0.034,0,0.2451
