,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,66-TwoStageWithin,exp_23,0.0,0.7474,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.792,0.4769,0,0.187
1,66-TwoStageWithin,exp_1,1.0,1.3871,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,1.0,0.53,1.0,TwoStageWithin,0.764,0.6663,0,0.6417
2,66-TwoStageWithin,exp_9,0.0,0.3447,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,0.0,TwoStageWithin,0.7918,0.5231,1,1.0111
3,66-TwoStageWithin,exp_69,1.0,0.1954,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.756,0.6875,1,0.3631
4,66-TwoStageWithin,exp_104,1.0,0.4281,0.0,0.6,0.4,0.78,0.4,0.3,1.0,0.21,1.0,TwoStageWithin,0.7104,0.7735,1,0.6032
5,66-TwoStageWithin,exp_18,0.0,0.9103,0.0,0.6,0.4,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.791,0.4602,1,0.6013
6,66-TwoStageWithin,exp_58,0.0,0.931,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.7651,0.3346,0,0.1428
7,66-TwoStageWithin,exp_94,0.0,1.0594,0.0,0.4,0.6,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.7912,0.5345,1,1.3657
8,66-TwoStageWithin,exp_102,0.0,0.1725,0.0,0.4,0.6,0.58,0.38,0.6900000000000001,1.0,0.49,0.0,TwoStageWithin,0.7719,0.6419,0,0.9293
9,66-TwoStageWithin,exp_40,0.0,0.395,0.0,0.6,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.5226,0.0644,0,0.2525
10,66-TwoStageWithin,exp_19,0.0,1.7023,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.792,0.4769,0,0.2624
11,66-TwoStageWithin,catch_7,0.0,0.4863,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,0.0,TwoStageWithin,0.4917,0.0504,0,1.11
12,66-TwoStageWithin,exp_36,0.0,0.9918,0.0,0.4,0.6,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.7122,0.2281,0,0.7957
13,66-TwoStageWithin,exp_91,0.0,0.0672,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,0.0,TwoStageWithin,0.7918,0.5234,1,1.2454
