,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,85-TwoStageBetween,exp_47,1.0,0.6961,1.0,0.5,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,1.0,TwoStageWithin,0.7956,0.9928,1.0,0.5536
1,85-TwoStageBetween,catch_9,0.0,0.4561,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.7299,0.0042,0.0,0.4046
2,85-TwoStageBetween,exp_58,1.0,2.5223,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,1.221,0.9185,1.0,3.6395
3,85-TwoStageBetween,exp_98,1.0,0.716,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,1.1096,0.9527,1.0,0.6929
4,85-TwoStageBetween,exp_19,1.0,0.5323,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,1.3562,0.8471,1.0,1.1894
5,85-TwoStageBetween,exp_99,1.0,1.9213,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.9818,0.9762,1.0,0.7853
6,85-TwoStageBetween,exp_15,1.0,0.7092,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.5534,0.9993,1.0,0.488
7,85-TwoStageBetween,exp_114,1.0,0.4449,0.0,0.6,0.4,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.8546,0.9891,1.0,0.5808
8,85-TwoStageBetween,exp_69,1.0,1.706,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.9459,0.9807,1.0,1.0579
9,85-TwoStageBetween,exp_36,1.0,1.5666,0.0,0.4,0.6,0.79,0.7,0.32,0.0,0.2,1.0,TwoStageWithin,1.5506,0.5696,1.0,2.6068
10,85-TwoStageBetween,exp_117,1.0,1.4299,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.7602,0.9945,1.0,0.5725
11,85-TwoStageBetween,exp_116,1.0,0.8024,0.0,0.4,0.6,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.8546,0.9891,0.0,0.6677
12,85-TwoStageBetween,exp_43,1.0,0.3807,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,1.0,TwoStageWithin,0.7956,0.9928,1.0,0.429
13,85-TwoStageBetween,exp_42,1.0,0.8798,0.0,0.6,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,1.0,TwoStageWithin,0.8969,0.9857,1.0,1.2853
14,85-TwoStageBetween,exp_60,1.0,3.9095,0.0,0.4,0.6,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,1.221,0.9185,,
15,85-TwoStageBetween,exp_35,0.0,0.8326,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,1.4915,0.7049,1.0,0.6559
16,85-TwoStageBetween,exp_96,1.0,1.0678,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,1.0,0.49,1.0,TwoStageWithin,0.868,0.9881,1.0,0.3814
17,85-TwoStageBetween,exp_22,1.0,0.5435,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,1.0,0.43,1.0,TwoStageWithin,1.2295,0.9151,1.0,2.7025
18,85-TwoStageBetween,exp_59,1.0,1.0908,1.0,0.5,0.5,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,1.0879,0.9577,1.0,0.3512
19,85-TwoStageBetween,exp_104,1.0,0.6014,0.0,0.6,0.4,0.78,0.4,0.3,1.0,0.21,1.0,TwoStageWithin,0.5238,0.9995,1.0,0.4902
20,85-TwoStageBetween,exp_91,0.0,2.7379,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,0.0,TwoStageWithin,1.3288,0.8653,1.0,2.5616
21,85-TwoStageBetween,exp_37,0.0,2.0784,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,1.4915,0.7049,1.0,1.2476
22,85-TwoStageBetween,exp_64,1.0,2.5375,0.0,0.6,0.4,0.72,0.51,0.52,1.0,0.42,1.0,TwoStageWithin,0.8372,0.9903,1.0,0.4806
23,85-TwoStageBetween,exp_46,1.0,0.3211,0.0,0.4,0.6,0.81,0.48,0.79,1.0,0.1699999999999999,1.0,TwoStageWithin,0.7113,0.9963,1.0,2.1126
