,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,128-TwoStageBetween,exp_50,1.0,0.7342,0.0,0.6,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.5513,0.7836,0,0.0714
1,128-TwoStageBetween,exp_19,1.0,0.1924,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.6241,0.505,0,0.2937
2,128-TwoStageBetween,exp_73,1.0,0.525,1.0,0.5,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.4338,0.9176,1,0.9429
3,128-TwoStageBetween,exp_88,1.0,0.9956,0.0,0.6,0.4,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,0.6206,0.4337,1,0.3389
4,128-TwoStageBetween,exp_90,1.0,0.2883,0.0,0.6,0.4,0.5,0.38,0.4,0.0,0.3,1.0,TwoStageWithin,0.6117,0.6224,0,0.4181
5,128-TwoStageBetween,exp_67,0.0,0.2363,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,0.0,TwoStageWithin,0.6059,0.6477,1,0.8237
6,128-TwoStageBetween,exp_10,0.0,0.3988,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,0.0,TwoStageWithin,0.606,0.6473,0,0.6616
7,128-TwoStageBetween,exp_82,1.0,0.2599,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,0.0,0.22,1.0,TwoStageWithin,0.6239,0.4825,1,0.2145
8,128-TwoStageBetween,exp_40,0.0,0.4938,0.0,0.6,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.4653,0.1084,0,0.1998
9,128-TwoStageBetween,exp_116,1.0,0.1467,0.0,0.4,0.6,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.5712,0.7455,1,0.5564
10,128-TwoStageBetween,exp_84,1.0,0.6429,0.0,0.4,0.6,0.61,0.29,0.8099999999999999,0.0,0.22,1.0,TwoStageWithin,0.6239,0.4825,1,0.9863
11,128-TwoStageBetween,exp_27,0.0,0.1693,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,0.0,TwoStageWithin,0.6221,0.5504,1,0.2279
12,128-TwoStageBetween,exp_22,0.0,0.4375,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.6176,0.4102,0,1.1335
13,128-TwoStageBetween,exp_114,1.0,0.3471,0.0,0.6,0.4,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.5712,0.7455,1,0.5434
14,128-TwoStageBetween,exp_113,0.0,1.1363,1.0,0.5,0.5,0.49,0.22,0.79,1.0,0.42,0.0,TwoStageWithin,0.6009,0.6662,1,0.076
15,128-TwoStageBetween,exp_58,1.0,0.279,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,0.6238,0.5212,0,0.324
16,128-TwoStageBetween,exp_52,1.0,0.724,0.0,0.4,0.6,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.5513,0.7836,1,0.2636
17,128-TwoStageBetween,exp_25,1.0,0.3785,1.0,0.5,0.5,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.6221,0.5504,1,0.5654
18,128-TwoStageBetween,catch_3,0.0,0.7163,1.0,0.5,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.5308,0.1839,0,0.1423
19,128-TwoStageBetween,exp_60,1.0,1.1065,0.0,0.4,0.6,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,0.6238,0.5212,1,0.1478
