,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,75-TwoStageWithin,exp_117,1.0,0.1593,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.4032,0.9449,0,0.3667
1,75-TwoStageWithin,exp_96,1.0,0.3427,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,1.0,0.49,1.0,TwoStageWithin,0.5128,0.8576,1,0.2207
2,75-TwoStageWithin,exp_69,1.0,0.1889,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.4669,0.9016,1,0.3911
3,75-TwoStageWithin,catch_3,0.0,1.2037,1.0,0.5,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.4473,0.0831,0,0.1706
4,75-TwoStageWithin,catch_7,0.0,0.4462,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,0.0,TwoStageWithin,0.4076,0.0575,0,0.1507
5,75-TwoStageWithin,exp_80,1.0,1.9169,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,1.0,0.22,1.0,TwoStageWithin,0.4524,0.9131,1,0.1768
6,75-TwoStageWithin,exp_91,0.0,1.6726,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,0.0,TwoStageWithin,0.583,0.7543,1,0.3539
7,75-TwoStageWithin,exp_101,1.0,0.2099,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.4783,0.8918,1,0.3737
8,75-TwoStageWithin,exp_25,1.0,0.2701,1.0,0.5,0.5,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.5736,0.7721,1,0.2291
9,75-TwoStageWithin,exp_19,1.0,0.3338,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.5887,0.7426,1,0.4045
10,75-TwoStageWithin,catch_8,1.0,0.4063,0.0,0.5,0.5,0.22,0.32,0.5,1.0,0.37,1.0,TwoStageWithin,0.5334,0.1669,0,1.6626
11,75-TwoStageWithin,exp_98,0.0,0.187,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,0.0,TwoStageWithin,0.4449,0.9186,1,0.4568
12,75-TwoStageWithin,exp_27,0.0,0.3249,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,0.0,TwoStageWithin,0.5736,0.7721,1,0.1866
13,75-TwoStageWithin,exp_116,1.0,0.8104,0.0,0.4,0.6,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.3747,0.9592,1,0.3598
