,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,7-TwoStageBetween,exp_25,1.0,0.5948,1.0,0.5,0.5,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.6312,0.595,1,1.1718
1,7-TwoStageBetween,catch_7,0.0,0.3713,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,0.0,TwoStageWithin,0.3704,0.0397,0,0.5341
2,7-TwoStageBetween,exp_91,1.0,1.189,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,1.0,TwoStageWithin,0.6355,0.5628,1,0.6197
3,7-TwoStageBetween,exp_10,1.0,0.9031,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,1.0,TwoStageWithin,0.6258,0.624,1,0.6862
4,7-TwoStageBetween,exp_64,1.0,0.5539,0.0,0.6,0.4,0.72,0.51,0.52,1.0,0.42,1.0,TwoStageWithin,0.5777,0.7596,1,0.3978
5,7-TwoStageBetween,exp_84,0.0,0.1329,0.0,0.4,0.6,0.61,0.29,0.8099999999999999,0.0,0.22,0.0,TwoStageWithin,0.6232,0.3639,0,0.6676
6,7-TwoStageBetween,exp_3,0.0,0.2822,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,0.0,0.53,0.0,TwoStageWithin,0.5698,0.7743,1,0.5178
7,7-TwoStageBetween,exp_101,0.0,1.2231,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.0,TwoStageWithin,0.5968,0.7182,0,0.3211
8,7-TwoStageBetween,exp_29,1.0,0.7559,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.6312,0.595,1,1.3242
9,7-TwoStageBetween,exp_30,1.0,0.2625,0.0,0.4,0.6,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.6288,0.6087,1,0.3681
10,7-TwoStageBetween,exp_8,1.0,0.52,0.0,0.6,0.4,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.6195,0.6505,0,0.3804
11,7-TwoStageBetween,catch_0,0.0,0.42,0.0,0.5,0.5,0.19,0.72,0.3,1.0,0.2,0.0,TwoStageWithin,0.3237,0.0222,0,0.236
12,7-TwoStageBetween,exp_57,1.0,0.5813,1.0,0.5,0.5,0.41,0.21,0.62,1.0,0.18,1.0,TwoStageWithin,0.6322,0.4108,0,1.6745
13,7-TwoStageBetween,catch_5,0.0,0.2308,1.0,0.5,0.5,0.4,0.49,0.43,1.0,0.32,0.0,TwoStageWithin,0.5543,0.1999,0,0.3605
14,7-TwoStageBetween,exp_58,0.0,1.0656,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.63,0.397,0,2.7154
15,7-TwoStageBetween,exp_99,1.0,0.8744,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.5968,0.7182,1,0.6536
16,7-TwoStageBetween,exp_96,0.0,0.2681,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,1.0,0.49,0.0,TwoStageWithin,0.5919,0.7297,1,0.7081
17,7-TwoStageBetween,exp_53,1.0,0.3268,1.0,0.5,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.5393,0.8219,1,0.3437
18,7-TwoStageBetween,exp_115,1.0,0.5273,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.5655,0.7817,1,1.3461
19,7-TwoStageBetween,exp_47,1.0,0.0857,1.0,0.5,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,1.0,TwoStageWithin,0.4344,0.0755,0,0.3793
20,7-TwoStageBetween,exp_26,0.0,0.4007,0.0,0.6,0.4,0.3,0.17,0.3,0.0,0.2,0.0,TwoStageWithin,0.6333,0.5811,1,0.1848
21,7-TwoStageBetween,catch_8,0.0,0.1663,0.0,0.5,0.5,0.22,0.32,0.5,1.0,0.37,0.0,TwoStageWithin,0.5661,0.2191,1,0.323
22,7-TwoStageBetween,exp_107,0.0,0.7082,1.0,0.5,0.5,0.78,0.4,0.3,0.0,0.21,0.0,TwoStageWithin,0.5512,0.8047,1,0.5146
23,7-TwoStageBetween,exp_23,0.0,0.3083,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.638,0.5302,0,1.0454
24,7-TwoStageBetween,exp_90,1.0,0.2339,0.0,0.6,0.4,0.5,0.38,0.4,0.0,0.3,1.0,TwoStageWithin,0.6368,0.5487,1,0.2609
25,7-TwoStageBetween,exp_45,0.0,0.2499,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.4344,0.0755,0,0.3382
26,7-TwoStageBetween,catch_3,0.0,0.6596,1.0,0.5,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.4415,0.0804,0,0.2051
27,7-TwoStageBetween,exp_89,0.0,0.3094,1.0,0.5,0.5,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.6355,0.5628,0,0.549
28,7-TwoStageBetween,exp_60,0.0,0.719,0.0,0.4,0.6,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.63,0.397,1,0.8903
29,7-TwoStageBetween,exp_74,1.0,0.8407,0.0,0.6,0.4,0.8,0.2,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.302,0.9838,1,0.4059
30,7-TwoStageBetween,catch_2,0.0,0.3398,0.0,0.5,0.5,0.38,0.6,0.4,1.0,0.22,0.0,TwoStageWithin,0.4096,0.0597,1,0.2266
31,7-TwoStageBetween,exp_20,0.0,0.8446,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.6386,0.5159,1,0.4123
32,7-TwoStageBetween,catch_9,0.0,0.251,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.3389,0.0272,0,0.0948
33,7-TwoStageBetween,exp_19,1.0,1.1736,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.638,0.5302,0,0.3993
34,7-TwoStageBetween,exp_82,1.0,0.4472,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,0.0,0.22,1.0,TwoStageWithin,0.6232,0.3639,1,0.5361
35,7-TwoStageBetween,exp_1,0.0,0.1647,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,1.0,0.53,0.0,TwoStageWithin,0.5698,0.7743,0,0.1579
36,7-TwoStageBetween,exp_104,1.0,0.5119,0.0,0.6,0.4,0.78,0.4,0.3,1.0,0.21,1.0,TwoStageWithin,0.5452,0.8136,1,0.5207
