,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,62-TwoStageBetween,exp_115,1.0,0.1244,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.2994,0.8177,0,0.1222
1,62-TwoStageBetween,exp_73,1.0,0.1094,1.0,0.5,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.1703,0.9821,1,0.1325
2,62-TwoStageBetween,exp_27,1.0,0.1425,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.3456,0.6293,1,0.1986
3,62-TwoStageBetween,catch_7,0.0,0.0554,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,0.0,TwoStageWithin,0.2474,0.0855,0,0.2125
4,62-TwoStageBetween,exp_30,1.0,0.5117,0.0,0.4,0.6,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.34,0.6676,0,0.3535
5,62-TwoStageBetween,exp_108,1.0,0.5344,0.0,0.4,0.6,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.2955,0.8275,1,0.4395
6,62-TwoStageBetween,catch_9,0.0,0.2137,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.2254,0.0591,0,0.2234
7,62-TwoStageBetween,catch_0,0.0,0.1041,0.0,0.5,0.5,0.19,0.72,0.3,1.0,0.2,0.0,TwoStageWithin,0.1926,0.0309,0,0.139
8,62-TwoStageBetween,exp_113,1.0,0.1365,1.0,0.5,0.5,0.49,0.22,0.79,1.0,0.42,1.0,TwoStageWithin,0.2994,0.8177,1,0.081
9,62-TwoStageBetween,exp_84,1.0,0.3983,0.0,0.4,0.6,0.61,0.29,0.8099999999999999,0.0,0.22,1.0,TwoStageWithin,0.3488,0.6013,1,0.3774
10,62-TwoStageBetween,exp_47,0.0,0.1185,1.0,0.5,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.3435,0.3551,0,0.2157
11,62-TwoStageBetween,exp_96,0.0,0.675,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,1.0,0.49,0.0,TwoStageWithin,0.3121,0.7827,1,0.5299
12,62-TwoStageBetween,exp_50,0.0,0.1076,0.0,0.6,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.0,TwoStageWithin,0.3181,0.7635,1,0.3398
13,62-TwoStageBetween,exp_89,1.0,0.0581,1.0,0.5,0.5,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,0.3478,0.6111,1,1.0802
14,62-TwoStageBetween,exp_9,1.0,0.4648,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.3112,0.7853,1,0.1177
