,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,184-TwoStageWithin,exp_73,1.0,0.3526,1.0,0.5,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.4161,1.0,1.0,0.407
1,184-TwoStageWithin,exp_69,1.0,1.8504,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,1.1469,0.9856,1.0,1.606
2,184-TwoStageWithin,catch_9,0.0,1.3544,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,1.0243,0.004,0.0,0.9898
3,184-TwoStageWithin,exp_42,1.0,1.0365,0.0,0.6,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,1.0,TwoStageWithin,0.7087,0.9997,1.0,0.8821
4,184-TwoStageWithin,exp_68,1.0,1.0457,0.0,0.4,0.6,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,1.0552,0.9923,1.0,0.2786
5,184-TwoStageWithin,exp_10,1.0,0.7954,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,1.0,TwoStageWithin,0.5778,1.0,1.0,0.7444
6,184-TwoStageWithin,exp_57,1.0,1.4956,1.0,0.5,0.5,0.41,0.21,0.62,1.0,0.18,1.0,TwoStageWithin,1.1912,0.9811,1.0,0.8849
7,184-TwoStageWithin,catch_1,0.0,1.2202,1.0,0.5,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.0,TwoStageWithin,1.5628,0.0551,0.0,0.9914
8,184-TwoStageWithin,exp_94,1.0,1.4721,0.0,0.4,0.6,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,1.6528,0.8092,1.0,0.3242
9,184-TwoStageWithin,exp_98,1.0,0.5793,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,1.0957,0.9898,1.0,0.7593
10,184-TwoStageWithin,exp_114,1.0,0.5791,0.0,0.6,0.4,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.852,0.9986,1.0,0.3928
11,184-TwoStageWithin,exp_104,1.0,0.8873,0.0,0.6,0.4,0.78,0.4,0.3,1.0,0.21,1.0,TwoStageWithin,0.6971,0.9997,1.0,1.8613
