,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,42-TwoStageWithin,exp_108,0.0,0.2554,0.0,0.4,0.6,0.78,0.4,0.3,0.0,0.21,0.0,TwoStageWithin,0.9359,0.878,0,1.6015
1,42-TwoStageWithin,exp_20,1.0,2.2076,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,1.1633,0.465,1,0.7271
2,42-TwoStageWithin,exp_102,1.0,2.2007,0.0,0.4,0.6,0.58,0.38,0.6900000000000001,1.0,0.49,1.0,TwoStageWithin,0.93,0.8814,1,0.2529
3,42-TwoStageWithin,exp_30,1.0,0.7184,0.0,0.4,0.6,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,1.0842,0.7416,1,2.0037
4,42-TwoStageWithin,catch_4,0.0,0.4844,0.0,0.5,0.5,0.19,0.31,0.73,1.0,0.4,0.0,TwoStageWithin,0.7703,0.0507,0,0.911
5,42-TwoStageWithin,catch_6,0.0,0.776,0.0,0.5,0.5,0.23,0.59,0.27,1.0,0.19,0.0,TwoStageWithin,0.651,0.0245,1,0.4727
6,42-TwoStageWithin,exp_57,0.0,2.8183,1.0,0.5,0.5,0.41,0.21,0.62,1.0,0.18,0.0,TwoStageWithin,1.157,0.4102,1,1.6963
7,42-TwoStageWithin,exp_91,0.0,1.6336,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,0.0,TwoStageWithin,1.1472,0.6081,0,1.2657
8,42-TwoStageWithin,exp_18,1.0,0.9743,0.0,0.6,0.4,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,1.1633,0.465,1,0.1547
9,42-TwoStageWithin,catch_7,0.0,1.5894,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,0.0,TwoStageWithin,0.5102,0.0076,0,0.5462
10,42-TwoStageWithin,exp_101,1.0,2.2056,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,1.0064,0.8273,1,0.2574
11,42-TwoStageWithin,exp_113,1.0,0.8267,1.0,0.5,0.5,0.49,0.22,0.79,1.0,0.42,1.0,TwoStageWithin,0.9021,0.8967,1,2.0319
12,42-TwoStageWithin,exp_90,0.0,1.0905,0.0,0.6,0.4,0.5,0.38,0.4,0.0,0.3,0.0,TwoStageWithin,1.1635,0.5048,1,2.203
