,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,90-TwoStageBetween,exp_117,1.0,0.9763,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.7698,0.9588,1,0.5211
1,90-TwoStageBetween,exp_115,1.0,0.5029,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.7698,0.9588,1,0.4316
2,90-TwoStageBetween,exp_91,1.0,0.7137,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,1.0,TwoStageWithin,1.1469,0.7159,0,2.2467
3,90-TwoStageBetween,exp_52,1.0,0.4146,0.0,0.4,0.6,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.8897,0.9216,1,1.0378
4,90-TwoStageBetween,exp_96,1.0,0.6348,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,1.0,0.49,1.0,TwoStageWithin,0.876,0.9269,1,0.8245
5,90-TwoStageBetween,exp_35,0.0,0.3531,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,1.1915,0.355,0,2.9277
6,90-TwoStageBetween,exp_58,0.0,1.3728,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,1.1147,0.762,1,0.6028
7,90-TwoStageBetween,exp_88,1.0,3.3212,0.0,0.6,0.4,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,1.1316,0.7393,0,1.165
8,90-TwoStageBetween,exp_80,1.0,0.3272,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,1.0,0.22,1.0,TwoStageWithin,1.0435,0.8337,0,0.2953
9,90-TwoStageBetween,catch_6,0.0,0.4645,0.0,0.5,0.5,0.23,0.59,0.27,1.0,0.19,0.0,TwoStageWithin,0.5078,0.0055,0,0.494
