,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,140-TwoStageBetween,exp_1,1.0,0.237,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,1.0,0.53,1.0,TwoStageWithin,0.4645,0.975,1,1.0117
1,140-TwoStageBetween,exp_67,1.0,0.2787,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.5937,0.9305,1,0.5134
2,140-TwoStageBetween,exp_107,1.0,0.7631,1.0,0.5,0.5,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.4193,0.9843,1,0.1544
3,140-TwoStageBetween,exp_104,1.0,0.5776,0.0,0.6,0.4,0.78,0.4,0.3,1.0,0.21,1.0,TwoStageWithin,0.4075,0.9863,1,0.2349
4,140-TwoStageBetween,exp_47,1.0,0.986,1.0,0.5,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,1.0,TwoStageWithin,0.7717,0.7945,1,0.1667
5,140-TwoStageBetween,exp_3,1.0,0.5438,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,0.0,0.53,1.0,TwoStageWithin,0.4645,0.975,1,0.2333
6,140-TwoStageBetween,exp_68,0.0,0.5063,0.0,0.4,0.6,0.72,0.51,0.52,0.0,0.42,0.0,TwoStageWithin,0.6129,0.9211,1,1.2071
7,140-TwoStageBetween,exp_53,1.0,1.5368,1.0,0.5,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.6082,0.9235,1,0.7765
8,140-TwoStageBetween,exp_78,1.0,0.449,0.0,0.4,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.2196,0.9997,1,0.1821
9,140-TwoStageBetween,exp_88,1.0,0.4282,0.0,0.6,0.4,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,0.7727,0.7933,1,0.5758
10,140-TwoStageBetween,catch_9,0.0,0.7611,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.3883,0.0108,0,0.5009
11,140-TwoStageBetween,exp_45,1.0,1.2565,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,1.0,TwoStageWithin,0.7717,0.7945,1,1.6746
12,140-TwoStageBetween,exp_101,1.0,0.6195,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.6123,0.9214,1,0.2936
13,140-TwoStageBetween,exp_30,1.0,0.288,0.0,0.4,0.6,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.756,0.8127,1,0.1273
14,140-TwoStageBetween,exp_94,1.0,0.5265,0.0,0.4,0.6,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,0.7727,0.7933,1,1.0272
15,140-TwoStageBetween,exp_52,1.0,0.305,0.0,0.4,0.6,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.6277,0.9132,1,0.4617
