,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,131-TwoStageWithin,exp_68,1.0,0.1124,0.0,0.4,0.6,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.3571,0.5781,1,0.3437
1,131-TwoStageWithin,exp_26,1.0,0.2118,0.0,0.6,0.4,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.3596,0.5307,0,0.2409
2,131-TwoStageWithin,exp_84,0.0,0.0548,0.0,0.4,0.6,0.61,0.29,0.8099999999999999,0.0,0.22,0.0,TwoStageWithin,0.258,0.0939,0,0.1715
3,131-TwoStageWithin,exp_64,1.0,0.4416,0.0,0.6,0.4,0.72,0.51,0.52,1.0,0.42,1.0,TwoStageWithin,0.3316,0.7357,1,0.2577
4,131-TwoStageWithin,exp_102,0.0,0.3911,0.0,0.4,0.6,0.58,0.38,0.6900000000000001,1.0,0.49,0.0,TwoStageWithin,0.3589,0.548,1,0.4239
5,131-TwoStageWithin,exp_8,1.0,0.2388,0.0,0.6,0.4,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.3587,0.4481,0,0.0974
6,131-TwoStageWithin,exp_60,0.0,0.0994,0.0,0.4,0.6,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.317,0.2152,0,0.4858
7,131-TwoStageWithin,exp_73,1.0,0.2169,1.0,0.5,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.1977,0.968,1,0.1873
8,131-TwoStageWithin,exp_113,1.0,0.0418,1.0,0.5,0.5,0.49,0.22,0.79,1.0,0.42,1.0,TwoStageWithin,0.3514,0.6331,1,0.1863
9,131-TwoStageWithin,exp_10,0.0,0.2731,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,0.0,TwoStageWithin,0.3558,0.4068,1,0.1722
10,131-TwoStageWithin,exp_108,1.0,0.6948,0.0,0.4,0.6,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.3506,0.6384,1,0.1845
11,131-TwoStageWithin,catch_3,0.0,0.1203,1.0,0.5,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.2265,0.0561,0,0.1552
12,131-TwoStageWithin,exp_91,1.0,0.2658,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,1.0,TwoStageWithin,0.3599,0.4854,0,0.3983
13,131-TwoStageWithin,exp_115,1.0,0.5244,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.3514,0.6331,1,0.4593
14,131-TwoStageWithin,exp_19,0.0,0.1894,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.3545,0.3931,1,0.4693
15,131-TwoStageWithin,exp_101,1.0,0.183,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.356,0.5914,0,0.1069
16,131-TwoStageWithin,catch_1,0.0,0.2414,1.0,0.5,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.0,TwoStageWithin,0.2565,0.0918,1,0.3693
17,131-TwoStageWithin,exp_37,0.0,0.1293,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.3187,0.2202,0,0.2583
