,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,125-TwoStageBetween,catch_2,0.0,0.2738,0.0,0.5,0.5,0.38,0.6,0.4,1.0,0.22,0.0,TwoStageWithin,0.4386,0.0158,0,0.3806
1,125-TwoStageBetween,catch_4,0.0,0.193,0.0,0.5,0.5,0.19,0.31,0.73,1.0,0.4,0.0,TwoStageWithin,0.573,0.0506,0,0.5611
2,125-TwoStageBetween,exp_67,1.0,1.4608,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.6944,0.8899,0,0.4814
3,125-TwoStageBetween,exp_104,1.0,0.7348,0.0,0.6,0.4,0.78,0.4,0.3,1.0,0.21,1.0,TwoStageWithin,0.5935,0.9415,1,0.7621
4,125-TwoStageBetween,exp_57,1.0,0.7645,1.0,0.5,0.5,0.41,0.21,0.62,1.0,0.18,1.0,TwoStageWithin,0.8695,0.6885,0,1.5093
5,125-TwoStageBetween,exp_107,1.0,0.3872,1.0,0.5,0.5,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.5434,0.9593,1,0.9836
6,125-TwoStageBetween,catch_8,0.0,0.4994,0.0,0.5,0.5,0.22,0.32,0.5,1.0,0.37,0.0,TwoStageWithin,0.677,0.0989,0,1.4896
7,125-TwoStageBetween,exp_23,1.0,0.3441,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,1.0,TwoStageWithin,0.868,0.692,1,1.374
8,125-TwoStageBetween,exp_10,1.0,0.4204,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,1.0,TwoStageWithin,0.5067,0.9697,1,1.0726
9,125-TwoStageBetween,exp_82,1.0,0.1619,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,0.0,0.22,1.0,TwoStageWithin,0.6534,0.9139,1,1.4956
