,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,127-TwoStageWithin,exp_88,0.0,0.1425,0.0,0.6,0.4,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.8681,0.555,1.0,0.2115
1,127-TwoStageWithin,exp_40,0.0,0.1606,0.0,0.6,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.445,0.0212,0.0,0.3298
2,127-TwoStageWithin,exp_73,1.0,0.5684,1.0,0.5,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.4695,0.9731,1.0,0.145
3,127-TwoStageWithin,exp_37,1.0,0.7425,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,1.0,TwoStageWithin,0.7863,0.228,0.0,0.7608
4,127-TwoStageWithin,exp_19,1.0,0.2605,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.865,0.4184,0.0,1.311
5,127-TwoStageWithin,exp_69,1.0,1.6145,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.8362,0.6786,1.0,0.8367
6,127-TwoStageWithin,exp_113,0.0,0.2009,1.0,0.5,0.5,0.49,0.22,0.79,1.0,0.42,0.0,TwoStageWithin,0.8412,0.666,0.0,0.709
7,127-TwoStageWithin,exp_114,0.0,0.5254,0.0,0.6,0.4,0.49,0.22,0.79,0.0,0.42,0.0,TwoStageWithin,0.7729,0.7878,1.0,0.2291
8,127-TwoStageWithin,exp_8,1.0,0.5428,0.0,0.6,0.4,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.8713,0.4833,1.0,0.6033
9,127-TwoStageWithin,exp_45,0.0,1.0267,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.4008,0.013,0.0,0.177
10,127-TwoStageWithin,exp_50,1.0,0.4782,0.0,0.6,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.6264,0.9119,1.0,0.4111
11,127-TwoStageWithin,exp_68,0.0,0.5245,0.0,0.4,0.6,0.72,0.51,0.52,0.0,0.42,0.0,TwoStageWithin,0.8691,0.5462,1.0,0.7956
12,127-TwoStageWithin,exp_84,0.0,0.3306,0.0,0.4,0.6,0.61,0.29,0.8099999999999999,0.0,0.22,0.0,TwoStageWithin,0.6694,0.1145,0.0,0.3108
13,127-TwoStageWithin,exp_15,1.0,2.6597,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.8674,0.4346,1.0,0.2406
14,127-TwoStageWithin,catch_8,0.0,0.2793,0.0,0.5,0.5,0.22,0.32,0.5,1.0,0.37,0.0,TwoStageWithin,0.7313,0.1647,1.0,0.4128
15,127-TwoStageWithin,exp_36,0.0,0.8365,0.0,0.4,0.6,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.7403,0.1736,0.0,0.5062
16,127-TwoStageWithin,catch_3,0.0,0.398,1.0,0.5,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.5673,0.0591,0.0,0.6909
17,127-TwoStageWithin,exp_35,1.0,3.0178,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,1.0,TwoStageWithin,0.7863,0.228,0.0,0.167
18,127-TwoStageWithin,exp_27,0.0,0.5217,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,0.0,TwoStageWithin,0.8691,0.546,1.0,2.1007
19,127-TwoStageWithin,exp_10,1.0,0.2173,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,1.0,TwoStageWithin,0.8679,0.5567,1.0,0.4998
20,127-TwoStageWithin,catch_1,0.0,1.1128,1.0,0.5,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.0,TwoStageWithin,0.6418,0.0967,0.0,0.8936
21,127-TwoStageWithin,exp_25,1.0,0.4779,1.0,0.5,0.5,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.8691,0.546,1.0,1.3353
22,127-TwoStageWithin,exp_89,1.0,0.6879,1.0,0.5,0.5,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,0.8715,0.4968,,
23,127-TwoStageWithin,catch_2,0.0,0.7659,0.0,0.5,0.5,0.38,0.6,0.4,1.0,0.22,0.0,TwoStageWithin,0.5239,0.0428,1.0,0.4359
24,127-TwoStageWithin,exp_99,0.0,1.2126,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.0,TwoStageWithin,0.8564,0.6176,1.0,0.5774
25,127-TwoStageWithin,exp_82,0.0,0.3406,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,0.0,0.22,0.0,TwoStageWithin,0.7977,0.2446,0.0,1.1587
26,127-TwoStageWithin,exp_52,0.0,0.3379,0.0,0.4,0.6,0.49,0.32,0.82,0.0,0.6900000000000001,0.0,TwoStageWithin,0.826,0.7018,1.0,0.7934
27,127-TwoStageWithin,exp_80,0.0,0.476,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,1.0,0.22,0.0,TwoStageWithin,0.7596,0.1943,0.0,1.0757
28,127-TwoStageWithin,exp_9,0.0,0.6505,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,0.0,TwoStageWithin,0.8674,0.4346,0.0,0.367
29,127-TwoStageWithin,catch_9,0.0,0.1734,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.447,0.0216,1.0,0.6752
30,127-TwoStageWithin,exp_101,0.0,3.0004,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.0,TwoStageWithin,0.8564,0.6176,1.0,1.803
31,127-TwoStageWithin,exp_53,1.0,0.3738,1.0,0.5,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.7547,0.8096,1.0,0.9513
32,127-TwoStageWithin,exp_74,1.0,0.4351,0.0,0.6,0.4,0.8,0.2,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.4024,0.9867,1.0,0.2051
33,127-TwoStageWithin,exp_67,1.0,2.9956,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.8362,0.6786,0.0,0.1278
34,127-TwoStageWithin,exp_3,1.0,0.1313,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,0.0,0.53,1.0,TwoStageWithin,0.8627,0.5897,1.0,0.4512
35,127-TwoStageWithin,exp_117,0.0,0.4526,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,0.0,TwoStageWithin,0.8412,0.666,1.0,1.1886
36,127-TwoStageWithin,exp_98,1.0,0.2066,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.7735,0.7871,0.0,0.1885
37,127-TwoStageWithin,exp_18,0.0,0.4529,0.0,0.6,0.4,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.8701,0.5348,1.0,0.8839
38,127-TwoStageWithin,exp_94,1.0,0.0913,0.0,0.4,0.6,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,0.8537,0.3681,1.0,0.4757
39,127-TwoStageWithin,exp_58,0.0,0.3467,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.8504,0.357,0.0,0.1162
40,127-TwoStageWithin,catch_0,0.0,0.3903,0.0,0.5,0.5,0.19,0.72,0.3,1.0,0.2,0.0,TwoStageWithin,0.4691,0.0268,0.0,0.2572
41,127-TwoStageWithin,exp_47,0.0,0.5444,1.0,0.5,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.4008,0.013,0.0,0.8786
42,127-TwoStageWithin,exp_104,1.0,0.6098,0.0,0.6,0.4,0.78,0.4,0.3,1.0,0.21,1.0,TwoStageWithin,0.7985,0.7515,1.0,0.3162
43,127-TwoStageWithin,catch_5,0.0,0.2203,1.0,0.5,0.5,0.4,0.49,0.43,1.0,0.32,0.0,TwoStageWithin,0.7414,0.1746,0.0,0.7467
44,127-TwoStageWithin,exp_26,0.0,0.1917,0.0,0.6,0.4,0.3,0.17,0.3,0.0,0.2,0.0,TwoStageWithin,0.8567,0.6165,0.0,0.4724
45,127-TwoStageWithin,exp_43,0.0,0.2458,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.4008,0.013,0.0,0.139
46,127-TwoStageWithin,exp_57,1.0,0.3026,1.0,0.5,0.5,0.41,0.21,0.62,1.0,0.18,1.0,TwoStageWithin,0.8134,0.2707,0.0,1.2238
47,127-TwoStageWithin,exp_107,1.0,1.3088,1.0,0.5,0.5,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.8227,0.7087,0.0,0.3222
48,127-TwoStageWithin,exp_22,1.0,0.3172,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,1.0,0.43,1.0,TwoStageWithin,0.8331,0.3105,0.0,0.9858
49,127-TwoStageWithin,catch_6,0.0,0.4154,0.0,0.5,0.5,0.23,0.59,0.27,1.0,0.19,0.0,TwoStageWithin,0.6191,0.0838,0.0,0.4682
50,127-TwoStageWithin,exp_46,0.0,0.2104,0.0,0.4,0.6,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.3437,0.0059,0.0,0.1576
51,127-TwoStageWithin,exp_116,0.0,0.1522,0.0,0.4,0.6,0.49,0.22,0.79,0.0,0.42,0.0,TwoStageWithin,0.8625,0.5907,1.0,0.8613
