,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,69-TwoStageWithin,exp_47,0.0,0.6471,1.0,0.5,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.651,0.0562,0,1.3737
1,69-TwoStageWithin,exp_18,0.0,0.7004,0.0,0.6,0.4,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.9706,0.6405,1,0.544
2,69-TwoStageWithin,exp_10,1.0,0.463,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,1.0,TwoStageWithin,0.8876,0.7874,1,0.2226
3,69-TwoStageWithin,exp_99,1.0,0.8744,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.8854,0.79,1,0.3385
4,69-TwoStageWithin,exp_1,1.0,0.3825,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,1.0,0.53,1.0,TwoStageWithin,0.8103,0.8598,1,0.284
5,69-TwoStageWithin,exp_94,0.0,0.2268,0.0,0.4,0.6,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.9941,0.5122,1,0.1468
6,69-TwoStageWithin,exp_19,0.0,1.4152,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.9897,0.5607,1,0.8703
7,69-TwoStageWithin,exp_102,0.0,0.7207,0.0,0.4,0.6,0.58,0.38,0.6900000000000001,1.0,0.49,0.0,TwoStageWithin,0.9309,0.7269,1,1.1975
8,69-TwoStageWithin,catch_9,0.0,0.3961,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.4371,0.0095,0,0.4967
9,69-TwoStageWithin,exp_22,0.0,0.9803,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.9941,0.4779,0,1.6667
10,69-TwoStageWithin,exp_9,1.0,1.1569,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.9321,0.7249,1,0.6468
11,69-TwoStageWithin,exp_26,1.0,0.2095,0.0,0.6,0.4,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.9425,0.7061,1,0.29
12,69-TwoStageWithin,exp_15,1.0,0.879,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.9321,0.7249,1,0.6335
13,69-TwoStageWithin,exp_35,0.0,0.2582,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.9255,0.2578,0,0.5957
14,69-TwoStageWithin,exp_42,0.0,0.9015,0.0,0.6,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.7045,0.0775,0,0.2983
15,69-TwoStageWithin,exp_113,1.0,0.9159,1.0,0.5,0.5,0.49,0.22,0.79,1.0,0.42,1.0,TwoStageWithin,0.8105,0.8597,1,0.6483
16,69-TwoStageWithin,exp_96,1.0,1.2643,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,1.0,0.49,1.0,TwoStageWithin,0.9272,0.733,1,0.7496
17,69-TwoStageWithin,exp_74,1.0,0.1964,0.0,0.6,0.4,0.8,0.2,0.6799999999999999,0.0,0.4,1.0,TwoStageWithin,0.3436,0.9975,1,0.1141
18,69-TwoStageWithin,exp_88,1.0,1.1415,0.0,0.6,0.4,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,0.9939,0.5173,1,0.4819
19,69-TwoStageWithin,catch_0,0.0,0.7101,0.0,0.5,0.5,0.19,0.72,0.3,1.0,0.2,0.0,TwoStageWithin,0.3724,0.004,0,0.2949
20,69-TwoStageWithin,exp_107,1.0,0.2973,1.0,0.5,0.5,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.7771,0.8827,1,1.1631
21,69-TwoStageWithin,exp_36,0.0,1.1483,0.0,0.4,0.6,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.9594,0.3214,0,2.1617
22,69-TwoStageWithin,exp_58,0.0,0.5738,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.9943,0.5044,1,0.9468
23,69-TwoStageWithin,exp_82,0.0,0.4665,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,0.0,0.22,0.0,TwoStageWithin,0.9944,0.4957,0,1.9668
24,69-TwoStageWithin,exp_25,1.0,2.7909,1.0,0.5,0.5,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.9731,0.6328,1,1.7876
25,69-TwoStageWithin,exp_67,1.0,0.4465,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.8573,0.8197,1,1.4506
26,69-TwoStageWithin,exp_45,0.0,0.3292,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.651,0.0562,0,0.3513
27,69-TwoStageWithin,exp_40,0.0,0.554,0.0,0.6,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.6057,0.0418,0,0.1655
28,69-TwoStageWithin,exp_117,1.0,0.7902,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.8105,0.8597,1,0.311
29,69-TwoStageWithin,exp_64,1.0,1.8688,0.0,0.6,0.4,0.72,0.51,0.52,1.0,0.42,1.0,TwoStageWithin,0.9027,0.7686,1,0.6044
30,69-TwoStageWithin,exp_57,0.0,1.1946,1.0,0.5,0.5,0.41,0.21,0.62,1.0,0.18,0.0,TwoStageWithin,0.9886,0.4222,1,0.905
31,69-TwoStageWithin,exp_90,1.0,1.4567,0.0,0.6,0.4,0.5,0.38,0.4,0.0,0.3,1.0,TwoStageWithin,0.9582,0.6731,1,1.0833
32,69-TwoStageWithin,exp_73,1.0,0.6112,1.0,0.5,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.3637,0.9965,1,0.1781
33,69-TwoStageWithin,catch_8,0.0,0.4977,0.0,0.5,0.5,0.22,0.32,0.5,1.0,0.37,0.0,TwoStageWithin,0.7748,0.1142,0,0.1202
34,69-TwoStageWithin,catch_3,0.0,0.1721,1.0,0.5,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.6041,0.0413,0,0.6897
