,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,11-TwoStageBetween,exp_90,1.0,1.7673,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,1.0966,0.3717,0.0,0.6342
1,11-TwoStageBetween,exp_98,1.0,0.9879,0.4,0.38,0.6,0.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,1.0794,0.3235,0.0,0.5717
2,11-TwoStageBetween,exp_64,1.0,1.3698,0.4,0.51,0.6,1.0,0.52,0.42,0.72,0.0,1.0,TwoStageWithin,1.1097,0.5446,0.0,0.4016
3,11-TwoStageBetween,exp_91,1.0,0.8548,0.5,0.38,0.5,0.0,0.4,0.3,0.5,1.0,1.0,TwoStageWithin,1.11,0.4377,0.0,2.0996
4,11-TwoStageBetween,exp_53,1.0,0.6653,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.49,1.0,1.0,TwoStageWithin,1.1011,0.5926,1.0,2.6346
5,11-TwoStageBetween,exp_99,0.0,0.9435,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,0.0,TwoStageWithin,1.1005,0.3862,1.0,0.3901
6,11-TwoStageBetween,exp_50,1.0,1.448,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,1.1117,0.5246,0.0,0.3489
7,11-TwoStageBetween,exp_57,0.0,1.4447,0.5,0.21,0.5,1.0,0.62,0.18,0.41,1.0,0.0,TwoStageWithin,1.0517,0.2702,1.0,0.6744
8,11-TwoStageBetween,exp_101,0.0,0.2176,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,0.0,TwoStageWithin,1.1005,0.3862,0.0,1.6061
9,11-TwoStageBetween,exp_113,1.0,1.0148,0.5,0.22,0.5,1.0,0.79,0.42,0.49,1.0,1.0,TwoStageWithin,1.0953,0.3672,1.0,2.3662
10,11-TwoStageBetween,exp_107,0.0,3.6955,0.5,0.4,0.5,0.0,0.3,0.21,0.78,1.0,0.0,TwoStageWithin,1.113,0.4983,1.0,1.9558
11,11-TwoStageBetween,exp_23,0.0,0.6226,0.5,0.17,0.5,1.0,0.8300000000000001,0.43,0.28,1.0,0.0,TwoStageWithin,1.0707,0.3045,0.0,0.1868
12,11-TwoStageBetween,exp_84,0.0,1.1757,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,0.8112,0.0796,0.0,0.478
13,11-TwoStageBetween,catch_4,0.0,0.7341,0.5,0.31,0.5,1.0,0.73,0.4,0.19,0.0,0.0,TwoStageWithin,0.9504,0.1587,0.0,2.3501
14,11-TwoStageBetween,exp_35,0.0,1.0361,0.5,0.7,0.5,0.0,0.32,0.2,0.79,1.0,0.0,TwoStageWithin,1.0834,0.3331,0.0,1.1289
15,11-TwoStageBetween,exp_42,0.0,1.083,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,0.5547,0.0154,0.0,0.1031
16,11-TwoStageBetween,exp_22,0.0,1.5793,0.6,0.17,0.4,1.0,0.8300000000000001,0.43,0.28,0.0,0.0,TwoStageWithin,1.0948,0.3654,1.0,0.3941
17,11-TwoStageBetween,exp_19,1.0,0.3483,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.28,1.0,1.0,TwoStageWithin,1.0707,0.3045,1.0,2.0937
18,11-TwoStageBetween,exp_8,0.0,1.2678,0.4,0.29,0.6,1.0,0.5,0.18,0.7,0.0,0.0,TwoStageWithin,1.1008,0.3873,1.0,1.0108
19,11-TwoStageBetween,exp_18,1.0,0.8932,0.4,0.17,0.6,0.0,0.8300000000000001,0.43,0.28,0.0,1.0,TwoStageWithin,1.0379,0.2496,0.0,1.3261
20,11-TwoStageBetween,exp_45,0.0,0.6717,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.5888,0.0203,0.0,0.4713
21,11-TwoStageBetween,exp_10,0.0,0.693,0.4,0.29,0.6,0.0,0.5,0.18,0.7,0.0,0.0,TwoStageWithin,1.0499,0.2675,0.0,0.9685
22,11-TwoStageBetween,exp_116,0.0,1.1333,0.6,0.22,0.4,0.0,0.79,0.42,0.49,0.0,0.0,TwoStageWithin,1.0714,0.3061,1.0,0.7052
23,11-TwoStageBetween,catch_9,0.0,0.8042,0.5,0.72,0.5,1.0,0.4,0.18,0.48,1.0,0.0,TwoStageWithin,0.946,0.1553,1.0,0.1817
24,11-TwoStageBetween,exp_74,0.0,0.4307,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.8,0.0,0.0,TwoStageWithin,1.0924,0.6243,0.0,0.7682
25,11-TwoStageBetween,catch_7,0.0,0.4689,0.5,0.48,0.5,1.0,0.52,0.21,0.28,1.0,0.0,TwoStageWithin,0.9142,0.1329,0.0,0.3779
26,11-TwoStageBetween,exp_60,0.0,0.8958,0.6,0.21,0.4,0.0,0.62,0.18,0.41,0.0,0.0,TwoStageWithin,1.0144,0.2195,0.0,0.5282
27,11-TwoStageBetween,exp_1,0.0,0.6624,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.79,1.0,0.0,TwoStageWithin,1.0123,0.217,1.0,0.7042
28,11-TwoStageBetween,exp_52,0.0,1.5404,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.49,0.0,0.0,TwoStageWithin,1.1117,0.5246,1.0,2.5912
29,11-TwoStageBetween,catch_6,0.0,0.7604,0.5,0.59,0.5,1.0,0.27,0.19,0.23,0.0,0.0,TwoStageWithin,1.1033,0.3984,1.0,1.2154
30,11-TwoStageBetween,exp_114,0.0,0.3903,0.4,0.22,0.6,0.0,0.79,0.42,0.49,0.0,0.0,TwoStageWithin,1.0714,0.3061,0.0,3.0598
31,11-TwoStageBetween,exp_68,0.0,1.4373,0.6,0.51,0.4,0.0,0.52,0.42,0.72,0.0,0.0,TwoStageWithin,1.1054,0.4083,0.0,3.6624
32,11-TwoStageBetween,exp_27,1.0,3.8285,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,1.0,TwoStageWithin,1.113,0.481,0.0,1.603
33,11-TwoStageBetween,exp_37,0.0,0.4172,0.5,0.7,0.5,0.0,0.32,0.2,0.79,1.0,0.0,TwoStageWithin,1.0834,0.3331,1.0,0.273
34,11-TwoStageBetween,exp_102,1.0,1.0629,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,1.1115,0.4529,1.0,2.0411
35,11-TwoStageBetween,exp_82,0.0,1.0703,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,0.8112,0.0796,1.0,0.5787
36,11-TwoStageBetween,exp_67,0.0,0.4811,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,0.0,TwoStageWithin,1.1129,0.4759,0.0,0.5775
37,11-TwoStageBetween,catch_5,0.0,0.6917,0.5,0.49,0.5,1.0,0.43,0.32,0.4,1.0,0.0,TwoStageWithin,1.0712,0.3056,1.0,0.9898
38,11-TwoStageBetween,exp_59,0.0,0.3427,0.5,0.21,0.5,0.0,0.62,0.18,0.41,1.0,0.0,TwoStageWithin,1.0517,0.2702,0.0,3.0936
39,11-TwoStageBetween,exp_29,0.0,0.6719,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,0.0,TwoStageWithin,1.113,0.481,1.0,0.2405
40,11-TwoStageBetween,catch_8,1.0,0.3641,0.5,0.32,0.5,1.0,0.5,0.37,0.22,0.0,1.0,TwoStageWithin,1.0961,0.3698,1.0,0.3954
41,11-TwoStageBetween,exp_3,0.0,3.0002,0.5,0.49,0.5,0.0,0.8300000000000001,0.53,0.79,1.0,0.0,TwoStageWithin,1.0123,0.217,0.0,1.0324
42,11-TwoStageBetween,catch_2,0.0,0.782,0.5,0.6,0.5,1.0,0.4,0.22,0.38,0.0,0.0,TwoStageWithin,1.0452,0.2601,1.0,0.3777
43,11-TwoStageBetween,exp_26,0.0,1.122,0.4,0.17,0.6,0.0,0.3,0.2,0.3,0.0,0.0,TwoStageWithin,1.1063,0.4132,0.0,0.3551
44,11-TwoStageBetween,exp_80,0.0,0.8362,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,0.9115,0.1312,1.0,1.246
45,11-TwoStageBetween,exp_88,0.0,0.6444,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,1.1128,0.506,0.0,1.2602
46,11-TwoStageBetween,exp_108,1.0,0.4526,0.6,0.4,0.4,0.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,1.109,0.4301,0.0,0.7174
47,11-TwoStageBetween,exp_115,0.0,0.7429,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,0.0,TwoStageWithin,1.0953,0.3672,0.0,0.6818
48,11-TwoStageBetween,exp_73,0.0,2.7499,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.8,1.0,0.0,TwoStageWithin,1.0672,0.6872,0.0,2.197
49,11-TwoStageBetween,exp_47,0.0,0.3395,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.5888,0.0203,0.0,0.9085
50,11-TwoStageBetween,exp_104,1.0,0.2313,0.4,0.4,0.6,1.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,1.1064,0.5669,1.0,0.3899
