,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,0-TwoStageBetween,exp_53,0.0,3.3361,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.49,1.0,0.0,TwoStageWithin,0.8227,0.6603,1,0.5865
1,0-TwoStageBetween,exp_69,0.0,2.642,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,0.0,TwoStageWithin,0.85,0.4775,1,2.5174
2,0-TwoStageBetween,exp_40,0.0,0.2358,0.4,0.48,0.6,1.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,0.2992,0.0031,0,0.1527
3,0-TwoStageBetween,exp_89,0.0,1.6582,0.5,0.38,0.5,1.0,0.4,0.3,0.5,1.0,0.0,TwoStageWithin,0.8434,0.415,0,0.7059
4,0-TwoStageBetween,exp_96,0.0,0.341,0.4,0.38,0.6,1.0,0.6900000000000001,0.49,0.58,0.0,0.0,TwoStageWithin,0.8434,0.4149,1,0.3886
5,0-TwoStageBetween,exp_74,0.0,0.9871,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.8,0.0,0.0,TwoStageWithin,0.7905,0.7315,1,0.3985
6,0-TwoStageBetween,exp_88,0.0,0.3492,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,0.8505,0.4963,0,0.1033
7,0-TwoStageBetween,exp_73,1.0,0.5094,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.8,1.0,1.0,TwoStageWithin,0.7506,0.7915,1,0.8243
8,0-TwoStageBetween,exp_50,0.0,0.5191,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.49,0.0,0.0,TwoStageWithin,0.843,0.5829,0,2.3702
9,0-TwoStageBetween,exp_90,1.0,1.9448,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.8233,0.3381,0,0.8603
10,0-TwoStageBetween,catch_0,0.0,0.257,0.5,0.72,0.5,1.0,0.3,0.2,0.19,0.0,0.0,TwoStageWithin,0.7471,0.2026,1,2.721
