,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,9-TwoStageBetween,exp_19,1.0,0.0744,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.28,1.0,1.0,TwoStageWithin,0.3078,0.4109,0,0.098
1,9-TwoStageBetween,exp_96,1.0,1.4508,0.4,0.38,0.6,1.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,0.3111,0.5103,1,0.3183
2,9-TwoStageBetween,exp_60,0.0,0.0678,0.6,0.21,0.4,0.0,0.62,0.18,0.41,0.0,0.0,TwoStageWithin,0.2999,0.3377,0,0.3786
3,9-TwoStageBetween,exp_18,0.0,0.2152,0.4,0.17,0.6,0.0,0.8300000000000001,0.43,0.28,0.0,0.0,TwoStageWithin,0.3104,0.4577,0,0.3666
4,9-TwoStageBetween,exp_29,0.0,0.4483,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,0.0,TwoStageWithin,0.3109,0.5256,0,0.5698
5,9-TwoStageBetween,catch_7,0.0,0.1675,0.5,0.48,0.5,1.0,0.52,0.21,0.28,1.0,0.0,TwoStageWithin,0.2017,0.0632,0,0.0658
6,9-TwoStageBetween,exp_80,0.0,0.1853,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,0.2494,0.1459,1,0.0884
7,9-TwoStageBetween,exp_107,1.0,0.226,0.5,0.4,0.5,0.0,0.3,0.21,0.78,1.0,1.0,TwoStageWithin,0.3037,0.6329,0,0.4353
8,9-TwoStageBetween,exp_58,0.0,0.0909,0.4,0.21,0.6,0.0,0.62,0.18,0.41,0.0,0.0,TwoStageWithin,0.2999,0.3377,0,0.0453
9,9-TwoStageBetween,exp_94,0.0,0.1248,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,0.3095,0.4373,0,0.399
10,9-TwoStageBetween,exp_30,1.0,0.6938,0.6,0.17,0.4,1.0,0.3,0.2,0.3,0.0,1.0,TwoStageWithin,0.3109,0.478,0,0.687
11,9-TwoStageBetween,exp_57,0.0,0.1866,0.5,0.21,0.5,1.0,0.62,0.18,0.41,1.0,0.0,TwoStageWithin,0.2931,0.2964,1,0.3618
12,9-TwoStageBetween,exp_102,0.0,0.207,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.58,0.0,0.0,TwoStageWithin,0.3111,0.5103,0,0.7507
13,9-TwoStageBetween,exp_108,1.0,0.1651,0.6,0.4,0.4,0.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,0.2978,0.676,0,0.1202
14,9-TwoStageBetween,exp_88,1.0,0.3497,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.3095,0.4373,0,0.1417
15,9-TwoStageBetween,exp_90,0.0,0.4556,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,0.3107,0.5323,0,0.2867
16,9-TwoStageBetween,exp_64,0.0,1.0766,0.4,0.51,0.6,1.0,0.52,0.42,0.72,0.0,0.0,TwoStageWithin,0.3092,0.5683,1,0.2834
17,9-TwoStageBetween,exp_117,1.0,0.1368,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,1.0,TwoStageWithin,0.308,0.5867,1,0.6948
18,9-TwoStageBetween,exp_74,1.0,0.177,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.8,0.0,1.0,TwoStageWithin,0.2037,0.9342,1,0.3374
19,9-TwoStageBetween,catch_0,0.0,0.0943,0.5,0.72,0.5,1.0,0.3,0.2,0.19,0.0,0.0,TwoStageWithin,0.2062,0.0691,0,0.0646
20,9-TwoStageBetween,exp_68,0.0,0.4062,0.6,0.51,0.4,0.0,0.52,0.42,0.72,0.0,0.0,TwoStageWithin,0.3004,0.6584,1,0.1308
