,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,6-TwoStageWithin,exp_74,1.0,1.3914,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.8,0.0,1.0,TwoStageWithin,0.5484,0.9482,1,0.2885
1,6-TwoStageWithin,catch_1,0.0,1.5736,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.29,1.0,0.0,TwoStageWithin,0.7944,0.2405,0,1.0218
2,6-TwoStageWithin,exp_43,0.0,0.2909,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.7139,0.1493,0,1.5007
3,6-TwoStageWithin,exp_64,1.0,0.2692,0.4,0.51,0.6,1.0,0.52,0.42,0.72,0.0,1.0,TwoStageWithin,0.8654,0.5704,0,0.2221
4,6-TwoStageWithin,exp_82,0.0,0.3423,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,0.8705,0.5185,1,1.0132
5,6-TwoStageWithin,exp_27,1.0,0.619,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,1.0,TwoStageWithin,0.8686,0.5444,0,1.3541
6,6-TwoStageWithin,exp_52,1.0,0.8269,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.7921,0.7606,1,1.0607
7,6-TwoStageWithin,exp_8,1.0,0.634,0.4,0.29,0.6,1.0,0.5,0.18,0.7,0.0,1.0,TwoStageWithin,0.8688,0.4528,0,1.1053
8,6-TwoStageWithin,exp_47,0.0,0.4295,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.7139,0.1493,0,0.3778
9,6-TwoStageWithin,exp_67,1.0,0.5194,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,1.0,TwoStageWithin,0.8501,0.6379,1,0.7229
10,6-TwoStageWithin,exp_42,0.0,2.4436,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,0.7969,0.2443,1,1.7026
11,6-TwoStageWithin,exp_101,1.0,0.6743,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,1.0,TwoStageWithin,0.8569,0.6133,1,0.3696
12,6-TwoStageWithin,exp_104,1.0,0.8267,0.4,0.4,0.6,1.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,0.8622,0.5891,0,0.497
13,6-TwoStageWithin,catch_0,0.0,0.1889,0.5,0.72,0.5,1.0,0.3,0.2,0.19,0.0,0.0,TwoStageWithin,0.5882,0.0685,0,0.2108
14,6-TwoStageWithin,exp_57,0.0,0.3731,0.5,0.21,0.5,1.0,0.62,0.18,0.41,1.0,0.0,TwoStageWithin,0.8647,0.4205,0,1.2991
