,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,14-TwoStageBetween,exp_59,1.0,1.2825,0.5,0.21,0.5,0.0,0.62,0.18,0.41,1.0,1.0,TwoStageWithin,1.0286,0.2456,0,1.8841
1,14-TwoStageBetween,exp_9,1.0,1.0799,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,1.0,TwoStageWithin,1.0921,0.3786,1,0.6289
2,14-TwoStageBetween,catch_1,0.0,0.5095,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.29,1.0,0.0,TwoStageWithin,0.8498,0.0997,0,0.715
3,14-TwoStageBetween,exp_1,1.0,1.0232,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.79,1.0,1.0,TwoStageWithin,1.1066,0.4959,1,2.1599
4,14-TwoStageBetween,exp_84,1.0,0.9903,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,0.9284,0.1468,1,0.8523
5,14-TwoStageBetween,exp_30,1.0,2.4374,0.6,0.17,0.4,1.0,0.3,0.2,0.3,0.0,1.0,TwoStageWithin,1.103,0.4336,0,0.9232
6,14-TwoStageBetween,exp_27,1.0,0.4418,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,1.0,TwoStageWithin,1.1055,0.5225,0,0.5902
7,14-TwoStageBetween,exp_104,1.0,0.1504,0.4,0.4,0.6,1.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,1.0952,0.5907,1,0.6893
8,14-TwoStageBetween,exp_82,0.0,3.0687,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,0.9543,0.1669,0,0.5138
9,14-TwoStageBetween,exp_36,0.0,0.8467,0.6,0.7,0.4,0.0,0.32,0.2,0.79,0.0,0.0,TwoStageWithin,1.0481,0.275,0,3.532
