,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,16-TwoStageWithin,exp_53,0.0,0.195,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.49,1.0,0.0,TwoStageWithin,0.7456,0.6517,1,0.2793
1,16-TwoStageWithin,exp_67,1.0,1.3627,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,1.0,TwoStageWithin,0.7518,0.63,0,2.87
2,16-TwoStageWithin,exp_101,1.0,0.1168,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,1.0,TwoStageWithin,0.7544,0.6194,0,0.498
3,16-TwoStageWithin,exp_45,0.0,0.1094,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.7557,0.3843,0,0.286
4,16-TwoStageWithin,exp_82,0.0,1.831,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,0.7584,0.6014,1,0.7801
5,16-TwoStageWithin,exp_10,1.0,0.5627,0.4,0.29,0.6,0.0,0.5,0.18,0.7,0.0,1.0,TwoStageWithin,0.7347,0.6831,1,1.2562
6,16-TwoStageWithin,exp_117,0.0,0.6312,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,0.0,TwoStageWithin,0.7432,0.6592,1,0.9028
7,16-TwoStageWithin,exp_50,0.0,0.8772,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.49,0.0,0.0,TwoStageWithin,0.724,0.7085,1,0.4319
8,16-TwoStageWithin,catch_9,0.0,0.9981,0.5,0.72,0.5,1.0,0.4,0.18,0.48,1.0,0.0,TwoStageWithin,0.6746,0.206,0,0.592
9,16-TwoStageWithin,exp_52,1.0,0.5865,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.724,0.7085,1,1.6295
10,16-TwoStageWithin,exp_42,0.0,0.3431,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,0.766,0.4475,0,0.4832
11,16-TwoStageWithin,exp_1,1.0,0.1159,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.79,1.0,1.0,TwoStageWithin,0.7403,0.6678,1,0.587
12,16-TwoStageWithin,exp_107,1.0,1.0352,0.5,0.4,0.5,0.0,0.3,0.21,0.78,1.0,1.0,TwoStageWithin,0.7361,0.6793,1,0.5035
13,16-TwoStageWithin,exp_40,1.0,0.9335,0.4,0.48,0.6,1.0,0.79,0.1699999999999999,0.81,0.0,1.0,TwoStageWithin,0.7382,0.3248,0,0.4981
14,16-TwoStageWithin,exp_84,1.0,0.1723,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,0.7584,0.6014,1,1.8182
15,16-TwoStageWithin,exp_80,0.0,3.4154,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,0.7679,0.4724,0,0.5228
16,16-TwoStageWithin,exp_58,1.0,1.2424,0.4,0.21,0.6,0.0,0.62,0.18,0.41,0.0,1.0,TwoStageWithin,0.7625,0.578,0,0.6872
17,16-TwoStageWithin,catch_5,0.0,0.2245,0.5,0.49,0.5,1.0,0.43,0.32,0.4,1.0,0.0,TwoStageWithin,0.7535,0.3748,0,0.4212
18,16-TwoStageWithin,exp_99,0.0,0.3429,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,0.0,TwoStageWithin,0.7544,0.6194,0,0.1481
19,16-TwoStageWithin,catch_2,0.0,0.2367,0.5,0.6,0.5,1.0,0.4,0.22,0.38,0.0,0.0,TwoStageWithin,0.6756,0.2072,0,0.0894
20,16-TwoStageWithin,exp_78,1.0,0.5552,0.6,0.2,0.4,1.0,0.6799999999999999,0.4,0.8,0.0,1.0,TwoStageWithin,0.6455,0.8292,1,0.8103
21,16-TwoStageWithin,exp_19,0.0,0.4416,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.28,1.0,0.0,TwoStageWithin,0.767,0.5388,0,1.7524
22,16-TwoStageWithin,exp_89,0.0,1.9856,0.5,0.38,0.5,1.0,0.4,0.3,0.5,1.0,0.0,TwoStageWithin,0.7665,0.545,1,0.7251
23,16-TwoStageWithin,exp_88,0.0,0.3583,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,0.7682,0.4799,1,1.5395
24,16-TwoStageWithin,exp_94,0.0,1.7539,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,0.7682,0.4799,1,1.2738
25,16-TwoStageWithin,exp_29,0.0,0.9573,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,0.0,TwoStageWithin,0.7655,0.5548,1,0.1515
26,16-TwoStageWithin,exp_68,1.0,0.4905,0.6,0.51,0.4,0.0,0.52,0.42,0.72,0.0,1.0,TwoStageWithin,0.7325,0.6886,1,0.2703
27,16-TwoStageWithin,exp_35,0.0,0.1924,0.5,0.7,0.5,0.0,0.32,0.2,0.79,1.0,0.0,TwoStageWithin,0.7656,0.4439,0,1.7515
28,16-TwoStageWithin,catch_7,0.0,0.6117,0.5,0.48,0.5,1.0,0.52,0.21,0.28,1.0,0.0,TwoStageWithin,0.696,0.2375,0,0.2477
29,16-TwoStageWithin,exp_73,1.0,0.2821,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.8,1.0,1.0,TwoStageWithin,0.6115,0.8632,1,0.3723
30,16-TwoStageWithin,exp_102,1.0,0.3641,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,0.7654,0.5563,1,0.7373
31,16-TwoStageWithin,exp_104,1.0,0.5639,0.4,0.4,0.6,1.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,0.7543,0.6199,0,0.3986
32,16-TwoStageWithin,exp_30,0.0,0.1929,0.6,0.17,0.4,1.0,0.3,0.2,0.3,0.0,0.0,TwoStageWithin,0.7685,0.4898,1,1.126
33,16-TwoStageWithin,catch_1,0.0,0.9569,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.29,1.0,0.0,TwoStageWithin,0.7421,0.336,0,1.9101
34,16-TwoStageWithin,exp_43,1.0,0.2335,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,1.0,TwoStageWithin,0.7557,0.3843,0,3.4482
35,16-TwoStageWithin,exp_26,1.0,1.305,0.4,0.17,0.6,0.0,0.3,0.2,0.3,0.0,1.0,TwoStageWithin,0.7547,0.6181,1,0.5503
36,16-TwoStageWithin,exp_108,0.0,0.7603,0.6,0.4,0.4,0.0,0.3,0.21,0.78,0.0,0.0,TwoStageWithin,0.7119,0.7335,1,1.623
37,16-TwoStageWithin,exp_20,0.0,0.3278,0.6,0.17,0.4,0.0,0.8300000000000001,0.43,0.28,0.0,0.0,TwoStageWithin,0.7581,0.6027,0,0.5264
38,16-TwoStageWithin,exp_25,0.0,0.1176,0.5,0.17,0.5,1.0,0.3,0.2,0.3,1.0,0.0,TwoStageWithin,0.7655,0.5548,1,0.256
39,16-TwoStageWithin,exp_37,0.0,0.6354,0.5,0.7,0.5,0.0,0.32,0.2,0.79,1.0,0.0,TwoStageWithin,0.7656,0.4439,1,1.4084
40,16-TwoStageWithin,exp_90,1.0,3.3282,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.7569,0.6086,0,0.6848
41,16-TwoStageWithin,exp_46,0.0,0.6581,0.6,0.48,0.4,1.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,0.7382,0.3248,0,0.8388
42,16-TwoStageWithin,exp_3,1.0,0.3396,0.5,0.49,0.5,0.0,0.8300000000000001,0.53,0.79,1.0,1.0,TwoStageWithin,0.7403,0.6678,1,1.1773
43,16-TwoStageWithin,exp_64,1.0,1.661,0.4,0.51,0.6,1.0,0.52,0.42,0.72,0.0,1.0,TwoStageWithin,0.764,0.5673,0,1.9138
44,16-TwoStageWithin,exp_60,0.0,0.8679,0.6,0.21,0.4,0.0,0.62,0.18,0.41,0.0,0.0,TwoStageWithin,0.7625,0.578,1,0.4824
45,16-TwoStageWithin,exp_69,1.0,0.6719,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,1.0,TwoStageWithin,0.7518,0.63,0,0.6451
46,16-TwoStageWithin,exp_57,0.0,1.1735,0.5,0.21,0.5,1.0,0.62,0.18,0.41,1.0,0.0,TwoStageWithin,0.7683,0.5134,0,0.6151
47,16-TwoStageWithin,exp_114,1.0,0.5265,0.4,0.22,0.6,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,0.7209,0.7153,1,0.2774
48,16-TwoStageWithin,catch_3,1.0,0.164,0.5,0.38,0.5,1.0,0.6799999999999999,0.58,0.19,1.0,1.0,TwoStageWithin,0.7231,0.288,0,0.8756
49,16-TwoStageWithin,catch_0,0.0,0.0794,0.5,0.72,0.5,1.0,0.3,0.2,0.19,0.0,0.0,TwoStageWithin,0.5999,0.1264,0,1.6837
50,16-TwoStageWithin,catch_4,0.0,0.3655,0.5,0.31,0.5,1.0,0.73,0.4,0.19,0.0,0.0,TwoStageWithin,0.7102,0.2622,0,1.0273
51,16-TwoStageWithin,exp_22,0.0,0.3163,0.6,0.17,0.4,1.0,0.8300000000000001,0.43,0.28,0.0,0.0,TwoStageWithin,0.7679,0.4737,0,0.1767
52,16-TwoStageWithin,exp_18,1.0,0.7073,0.4,0.17,0.6,0.0,0.8300000000000001,0.43,0.28,0.0,1.0,TwoStageWithin,0.7581,0.6027,0,0.1498
53,16-TwoStageWithin,catch_8,1.0,0.1086,0.5,0.32,0.5,1.0,0.5,0.37,0.22,0.0,1.0,TwoStageWithin,0.736,0.3189,1,0.5831
54,16-TwoStageWithin,exp_115,1.0,0.7288,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,1.0,TwoStageWithin,0.7432,0.6592,0,0.4013
55,16-TwoStageWithin,exp_47,0.0,0.2031,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.7557,0.3843,0,1.5214
56,16-TwoStageWithin,exp_74,0.0,0.412,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.8,0.0,0.0,TwoStageWithin,0.5773,0.8913,1,0.57
57,16-TwoStageWithin,exp_36,0.0,1.2673,0.6,0.7,0.4,0.0,0.32,0.2,0.79,0.0,0.0,TwoStageWithin,0.7684,0.5088,1,0.3384
58,16-TwoStageWithin,exp_23,0.0,0.3508,0.5,0.17,0.5,1.0,0.8300000000000001,0.43,0.28,1.0,0.0,TwoStageWithin,0.767,0.5388,1,0.2973
59,16-TwoStageWithin,exp_96,0.0,0.3033,0.4,0.38,0.6,1.0,0.6900000000000001,0.49,0.58,0.0,0.0,TwoStageWithin,0.7654,0.5563,0,0.2804
60,16-TwoStageWithin,exp_8,1.0,0.8846,0.4,0.29,0.6,1.0,0.5,0.18,0.7,0.0,1.0,TwoStageWithin,0.7648,0.561,1,0.9991
61,16-TwoStageWithin,exp_116,1.0,2.0932,0.6,0.22,0.4,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,0.7209,0.7153,0,0.5807
62,16-TwoStageWithin,exp_9,1.0,0.1928,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,1.0,TwoStageWithin,0.7533,0.624,1,3.7855
63,16-TwoStageWithin,exp_91,1.0,1.0938,0.5,0.38,0.5,0.0,0.4,0.3,0.5,1.0,1.0,TwoStageWithin,0.7665,0.545,0,0.4014
64,16-TwoStageWithin,exp_113,1.0,0.2262,0.5,0.22,0.5,1.0,0.79,0.42,0.49,1.0,1.0,TwoStageWithin,0.7432,0.6592,1,0.5589
65,16-TwoStageWithin,exp_15,1.0,0.357,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,1.0,TwoStageWithin,0.7533,0.624,1,1.1066
